lat,long,id_place,formatted_address
40.8876692,-73.8307295,ChIJiRwDZ9eMwokR8-S1JIZuh_c,"2230 Light St, The Bronx, NY 10466, USA"
40.707286,-73.80095,ChIJ8frw1t1gwokRY7rpRDz69dA,"88-28 161 St, Jamaica, NY 11432, USA"
40.7078263,-73.7990202,EiU4ODI4IDE2M3JkIFN0LCBKYW1haWNhLCBOWSAxMTQzMiwgVVNBIhoSGAoUChIJQc6TON5gwokRhvYSziusncUQHA,"8828 163rd St, Jamaica, NY 11432, USA"
40.7710625,-73.9637322,EiFQYXJrIEF2ZSwgTmV3IFlvcmssIE5ZIDEwMDIxLCBVU0EiLiosChQKEgnVnxQkZLfCiRHZnRTUyWVgHhIUChIJmx5YFpNYwokRNsLnUJUCOPM,"Park Ave, New York, NY 10021, USA"
40.7909485,-73.94723789999999,ChIJcx9gvwL2wokRpnYS9FR3Stw,"E 104th St, New York, NY 10029, USA"
40.7035905,-73.78769919999999,EiYxMDMtMiAxNzFzdCBTdCwgSmFtYWljYSwgTlkgMTE0MzMsIFVTQSIaEhgKFAoSCUUtgpQjYcKJEfty9aRcqIjBEAI,"103-2 171st St, Jamaica, NY 11433, USA"
40.5949041,-74.1263817,ChIJLXDSpx9MwokROiqcm_-Y5Po,"1466 Manor Rd, Staten Island, NY 10314, USA"
40.651503,-73.88568339999999,Ei4xMTcwIFBlbm5zeWx2YW5pYSBBdmUsIEJyb29rbHluLCBOWSAxMTIzOSwgVVNBIhsSGQoUChIJsVp02hxdwokR5rZc7qjtgHoQkgk,"1170 Pennsylvania Ave, Brooklyn, NY 11239, USA"
40.8553411,-73.8659349,ChIJg8f67J_0wokRV0Da1j_SIXA,"2157 Holland Ave, The Bronx, NY 10462, USA"
40.605211,-73.75150599999999,ChIJCc5RpQFmwokRuys3KveuW_M,"1525 Central Ave #1, Far Rockaway, NY 11691, USA"
40.7210021,-73.81152399999999,ChIJ4ZqP4_FgwokRTLj2KeTBDqY,"150-62 78th Rd, Flushing, NY 11367, USA"
40.6813315,-73.9290987,ChIJnzBLO3FcwokRcmLv6MQSQsQ,"207 Bainbridge St, Brooklyn, NY 11233, USA"
40.6202986,-73.9175547,ChIJ3wJNJUlDwokR1oj4dY3R4L0,"2368 Ralph Ave, Brooklyn, NY 11234, USA"
40.5988563,-73.941239,ChIJ_2PBeoNEwokRXjCAcPybXvI,"3495 Nostrand Ave, Brooklyn, NY 11229, USA"
40.7603806,-73.830925,ChIJpdpWSQ5gwokReeoGY1OwnDo,"13532 38th Ave, Flushing, NY 11354, USA"
40.6758149,-73.8841814,ChIJTQX967NdwokRjdrBtYSxB_Q,"302 Elton St, Brooklyn, NY 11208, USA"
40.682327,-73.8062856,ChIJO52c2S9nwokRS_Zwm2dhSHU,"114-12 Van Wyck Expy, Jamaica, NY 11420, USA"
40.6641605,-73.92523969999999,ChIJJ-mVPYZcwokRvVRobfi-iyk,"66 E 96th St, Brooklyn, NY 11212, USA"
40.7202372,-73.9781812,ChIJIYHFTnlZwokRx3lROlPFgOE,"12 Avenue D, New York, NY 10009, USA"
40.6728272,-73.74399369999999,ChIJj1gGFwNkwokRHQ7z2NelPLc,"228-20 137th Ave, Jamaica, NY 11413, USA"
40.6589423,-73.9126282,ChIJSSZr04xcwokRQ6x9xVk85KQ,"447 Herzl St, Brooklyn, NY 11212, USA"
40.661878,-73.9105064,ChIJv3lsk_RcwokRQglob9jA7iU,"375 Bristol St, Brooklyn, NY 11212, USA"
40.7958531,-73.9366021,ChIJycrbmQf2wokR1vXAk4S7dEw,"333 E 115th St, New York, NY 10029, USA"
40.852108,-73.88949,ChIJw53hZH30wokRsK2ds0G9xAg,"609 E 182nd St, The Bronx, NY 10457, USA"
40.8262146,-73.8962305,ChIJE9MK51P0wokR_nL0D8Ny9N4,"881 E 167th St, The Bronx, NY 10459, USA"
40.6993181,-73.7934447,ChIJ5zgc6idhwokRx7K4bsU44zs,"106-16 Guy R Brewer Blvd, Jamaica, NY 11433, USA"
40.7896712,-73.9409878,ChIJ3V-q7QH2wokRMRUcGNNTCNc,"340 E 106th St, New York, NY 10029, USA"
40.6984668,-73.9158805,ChIJ5St_qRlcwokRIW_RpM7AhJI,"301 Grove St, Brooklyn, NY 11237, USA"
40.7484323,-73.8741462,ChIJI8RBeyBfwokRGepVl8Yx7Yg,"92-10 Roosevelt Ave, Queens, NY 11372, USA"
40.6138914,-73.9260659,ChIJJ6KdqnBcwokRkPbV_Ee6lAY,"23-43 Utica Ave, Brooklyn, NY 11234, USA"
40.8275698,-73.9049118,ChIJq6rWI0z0wokRPlK_dmcuTF4,"1101 Boston Rd, The Bronx, NY 10456, USA"
40.624083,-73.9652452,ChIJDYNTVc9EwokRn1eMt2_XknE,"1372 Coney Island Ave, Brooklyn, NY 11230, USA"
40.7322289,-73.8496196,ChIJS9lQ7TBewokRX36CwNEK9jM,"105 - 47 64th Rd, Forest Hills, NY 11375, USA"
40.8528373,-73.83706800000002,ChIJ24mBCaqMwokRfnJF3u9lVz8,"1200 Waters Place, 1200 Waters Pl, The Bronx, NY 10461, USA"
40.8528373,-73.83706800000002,ChIJ24mBCaqMwokRfnJF3u9lVz8,"1200 Waters Place, 1200 Waters Pl, The Bronx, NY 10461, USA"
40.7553659,-73.997492,ChIJic3X4rJZwokRlW8uFHsH9fw,"446 W 36th St, New York, NY 10018, USA"
40.5274306,-74.2141716,ChIJ_57CTbRKwokRMYj4y19ADxw,"1870 Drumgoole Rd E, Staten Island, NY 10309, USA"
40.63872509999999,-73.9237121,ChIJq70ZsbpcwokRNTtnXwwYpYw,"5361 Preston Ct, Brooklyn, NY 11234, USA"
40.6709338,-73.7693451,ChIJBYt9z7hmwokRdeFt_8wsj34,"170-20 140th Ave, Jamaica, NY 11434, USA"
40.8080654,-73.88137309999999,ChIJ8eXZGQ_1wokR9okNSSrpwAE,"309 Drake St, The Bronx, NY 10474, USA"
40.8317649,-73.9220972,ChIJt9snvTH0wokRrVsM90tGfSA,"85 E 165th St, The Bronx, NY 10452, USA"
40.7275596,-73.98766309999999,ChIJKwZqlJxZwokRcROpq9p8zwQ,"50 E 7th St, New York, NY 10003, USA"
40.75856539999999,-73.9703834,ChIJRbhSpeRYwokR5wtYuxtgouU,"619 Lexington Ave, New York, NY 10022, USA"
40.8156186,-73.925557,ChIJtzLZldr1wokRnm8eAqofBjI,"226 E 144th St, The Bronx, NY 10451, USA"
40.650141,-73.9545717,ChIJoVyum0FbwokRT6S_EeNKEmc,"11 Woods Pl, Brooklyn, NY 11226, USA"
40.669078,-73.78268,ChIJo7Dx0cJmwokRd2FYJL88zvM,"153-56 Rockaway Blvd, Jamaica, NY 11434, USA"
40.8326318,-73.9040711,ChIJfU-UfU_0wokRpFFQaBel3p8,"551 E 169th St, The Bronx, NY 10456, USA"
40.825512,-73.907017,ChIJQxo5eUv0wokRDprFSEtaLRg,"576 E 165th St, The Bronx, NY 10456, USA"
40.8819332,-73.8804942,ChIJDTWDTgzzwokRN9v30f3BcCo,"3450 Dekalb Ave, The Bronx, NY 10467, USA"
40.6421291,-73.9333956,ChIJU2z1A6dcwokRT88X7qBqgXI,"784 E 46th St, Brooklyn, NY 11203, USA"
40.8899033,-73.858941,ChIJ1_7kBCTzwokRZQWU7g2FFbw,"709 E 228th St, The Bronx, NY 10466, USA"
40.72382,-73.72965599999999,ChIJN23DqTZiwokROV36hjlYfSQ,"237-10 93rd Ave, Jamaica, NY 11426, USA"
40.6820189,-74.00361000000001,ChIJi54CWF5awokR_9MMD-TYbDw,"90 Summit St, Brooklyn, NY 11231, USA"
40.6677104,-73.91093769999999,ChIJ7WfEt19cwokRE4RivG324i8,"167 Chester St, Brooklyn, NY 11212, USA"
40.804738,-73.9478692,ChIJcUMyBxL2wokRkE1_6KTG_gs,"201 Lenox Ave, New York, NY 10027, USA"
40.7561275,-73.87080449999999,ChIJL5NBhr5fwokRdXuCO7WZt1I,"33-27 97th St, Queens, NY 11368, USA"
40.756154,-73.87068599999999,ChIJL5NBhr5fwokRpXNxaV4BIWY,"33 27 97th St, Corona, NY 11368, USA"
40.8644536,-73.9227095,ChIJASOHGAj0wokRhGfAMatHUsA,"161 Sherman Ave, New York, NY 10034, USA"
40.7794675,-73.9830259,ChIJ5YCpAIpYwokRL_148dlZq4w,"241 W 72nd St, New York, NY 10023, USA"
40.6867025,-73.7746964,ChIJPRdV2jRhwokR7IWGtcNYVUc,"117-08 Merrick Blvd, Jamaica, NY 11434, USA"
40.669139,-73.940998,ChIJ53DDR39bwokRBkDoJAWxBcM,"824 Eastern Pkwy, Brooklyn, NY 11213, USA"
40.72365689999999,-73.9842426,ChIJR5tSjIJZwokRLkEMdDA2HRk,"Church of the Most Holy Redeemer, 206 E 4th St, New York, NY 10009, USA"
40.6783349,-73.9138758,ChIJ1YuQNWhcwokRioQkNGdSKGs,"2094 Fulton St, Brooklyn, NY 11233, USA"
40.8290875,-73.9033961,ChIJlxteXk70wokRNrKszJc4JiE,"1175 Boston Rd, The Bronx, NY 10456, USA"
40.6587184,-73.9105154,ChIJ-fK5G_NcwokR1RZ2Wot6x6g,"885 Thomas S Boyland St, Brooklyn, NY 11212, USA"
40.8566061,-73.8891864,ChIJqdWWIX70wokRRgEPC5At7n4,"2409 Lorillard Pl, The Bronx, NY 10458, USA"
40.8622334,-73.9184841,ChIJK_vTgAn0wokRLY467XecLYk,"3816 9th Ave, New York, NY 10034, USA"
40.795809,-73.9492356,ChIJaYx5ahv2wokRBTNnNmlv04E,"8 E 109th St, New York, NY 10029, USA"
40.8307829,-73.890237,ChIJQ9TMH1j0wokRncHZl08xcGo,"1290 Hoe Ave, The Bronx, NY 10459, USA"
40.7573568,-73.9133171,ChIJORYKdz1fwokRUkJOeeu6mRM,"31-65 46th St, Long Island City, NY 11103, USA"
40.6788319,-73.9506774,ChIJFZQQ8Y9bwokRsha0caycTfU,"Brooklyn, NY 11216, USA"
40.691306,-73.942902,ChIJQ80OQvNbwokRk3mbvLNt6T8,"376 Throop Ave, Brooklyn, NY 11221, USA"
40.756752,-73.86907599999999,ChIJrZQDUL5fwokRYmdcMnp7_Mg,"33-13 99th St, Flushing, NY 11368, USA"
40.6803044,-73.7522216,ChIJoWnFdKtmwokRdKzuyOfVhJ8,"21611 Merrick Blvd, Jamaica, NY 11413, USA"
40.6355582,-73.9805604,ChIJYzMQL9VEwokRkNHRfAOIYEs,"1601 41st St, Brooklyn, NY 11218, USA"
40.6757225,-73.8668192,ChIJzb4jOb5dwokRLIxmBuOArC8,"624 S Conduit Blvd, Brooklyn, NY 11208, USA"
40.6695943,-73.9184631,ChIJwTsM0WNcwokRjJtKf8tY62E,"1768 St Johns Pl, Brooklyn, NY 11233, USA"
40.632344,-74.026168,ChIJVc2D2VlFwokRsIPjaNIFySo,"336 73rd St, Brooklyn, NY 11209, USA"
40.6310735,-74.08637139999999,ChIJK7mz1jdOwokRA28XiBixWJc,"42 Austin Pl, Staten Island, NY 10304, USA"
40.661523,-73.8331117,ChIJEy-zTHpnwokRiAYcSG9O7KE,"158-10 101st St, Jamaica, NY 11414, USA"
40.59338229999999,-73.9673459,ChIJd161lVhEwokRcu0NR1hUH6c,"2322 E 4th St, Brooklyn, NY 11223, USA"
40.6620327,-73.90516439999999,ChIJUXWM9PZcwokR9ByJQJAF8sM,"680 Mother Gaston Blvd, Brooklyn, NY 11212, USA"
40.65275630000001,-73.9195159,ChIJC4QfOJFcwokRDjEXMqunnwA,"9006 Church Ave, Brooklyn, NY 11236, USA"
40.6388359,-73.90914479999999,ChIJi_NQ_cZcwokRSHZVouaUXr8,"757 E 86th St, Brooklyn, NY 11236, USA"
40.8666302,-73.8905863,ChIJ5yTTOILzwokRAtkWftC2S3A,"290 E 196th St, The Bronx, NY 10458, USA"
40.6362335,-73.95777509999999,ChIJs-tIR0pbwokRl72iZtZJstc,"2020 Foster Ave, Brooklyn, NY 11210, USA"
40.7194735,-73.98238429999999,ChIJO17tXH9ZwokRKvRFVnt3LYo,"213 Stanton St, New York, NY 10002, USA"
40.6783303,-73.9828625,ChIJr1LR1apbwokRGUWUp0mD0aU,"200 4th Ave, Brooklyn, NY 11217, USA"
40.8654811,-73.88636009999999,ChIJo6J-2XjzwokRwHRXqkTUQvk,"2759 Webster Ave, The Bronx, NY 10458, USA"
40.8654811,-73.88636009999999,ChIJo6J-2XjzwokRwHRXqkTUQvk,"2759 Webster Ave, The Bronx, NY 10458, USA"
40.829607,-73.8953428,ChIJvcIezlD0wokRxlgMU1eNebU,"1288 Rev James A Polite Ave, The Bronx, NY 10459, USA"
40.6482184,-73.9506495,ChIJN-bDCUNbwokRLydovdZ5yFI,"2741 Albemarle Rd, Brooklyn, NY 11226, USA"
40.6138914,-73.9260659,ChIJJ6KdqnBcwokRkPbV_Ee6lAY,"23-43 Utica Ave, Brooklyn, NY 11234, USA"
40.73512059999999,-73.8141851,ChIJiVNOll5gwokR95ae35ZQOls,"67-09 Kissena Blvd, Flushing, NY 11367, USA"
40.8594929,-73.9004606,ChIJVRvdK3j0wokRol_9jrrj3V0,"120 E 184th St, The Bronx, NY 10468, USA"
40.680541,-73.88459619999999,ChIJ8xbMv7VdwokRYJYF2nP--2Q,"133 Elton St, Brooklyn, NY 11208, USA"
40.8140689,-73.8913298,ChIJy8gWr6n1wokRSu3jKEReVT8,"709 Tiffany St, The Bronx, NY 10474, USA"
40.800675,-73.951129,ChIJtzs9jxD2wokRTc8-5juYNdA,"73 Malcolm X Blvd, New York, NY 10026, USA"
40.6293768,-74.0769411,ChIJxe8XU7VPwokRcx2y4R9jcpA,"514 Bay St, Staten Island, NY 10304, USA"
40.7180475,-73.7319353,ChIJbfzVw8xjwokR92wHWxziiN0,"96-50 222nd St, Queens Village, NY 11429, USA"
40.7572243,-73.9943301,ChIJ9SIor1JYwokRypMi61LN6ic,"410 W 40th St, New York, NY 10018, USA"
40.613981,-74.0006563,ChIJIQk2_hNFwokRhSWazAPk1BE,"7708 New Utrecht Ave, Brooklyn, NY 11214, USA"
40.8290424,-73.916896,ChIJ0zsJGDT0wokRYJSZwM4zaMI,"1001 Morris Ave #1005, The Bronx, NY 10456, USA"
40.6491988,-73.9118528,ChIJwxqNLetcwokRo6Zj7WW9lqQ,"781 E 93rd St, Brooklyn, NY 11236, USA"
40.6404465,-74.1325064,ChIJZQW6_uZNwokRIHXZEei_M7w,"2083 Richmond Terrace, Staten Island, NY 10302, USA"
40.821508,-73.89931899999999,ChIJTYjoR631wokRizGvLGshtX0,"870 E 163rd St, The Bronx, NY 10459, USA"
40.6865932,-73.9803297,ChIJ723Ai7JbwokRAhUtWb6sLN8,"360 Schermerhorn St, Brooklyn, NY 11217, USA"
40.701047,-73.8996289,ChIJrRITiShcwokR7cj0i5CQ1wE,"59-14 70th Ave, Ridgewood, NY 11385, USA"
40.677872,-73.79163199999999,ChIJ7Y810tlmwokRDpdPAEunS94,"119-48 Sutphin Blvd, Jamaica, NY 11434, USA"
40.677872,-73.79163199999999,ChIJ7Y810tlmwokRDpdPAEunS94,"119-48 Sutphin Blvd, Jamaica, NY 11434, USA"
40.8119439,-73.94660999999999,ChIJl0JTYXL2wokRfRcJ71o4TuU,"2190 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA"
40.8119439,-73.94660999999999,ChIJl0JTYXL2wokRfRcJ71o4TuU,"2190 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA"
40.58855130000001,-73.98334729999999,ChIJBeZaMa1FwokRpSl-My7MU5c,"2417 Stillwell Ave, Brooklyn, NY 11223, USA"
40.6623285,-73.9480828,ChIJEY54C3BbwokRE7JK38UDSuE,"404 Lefferts Ave, Brooklyn, NY 11225, USA"
40.694459,-73.75219899999999,EiAyMDB0aCBTdCwgSmFtYWljYSwgTlkgMTE0MTIsIFVTQSIuKiwKFAoSCRm78DJcYcKJESsob0qOVu8pEhQKEgnt6Uj1RGHCiRFkANYegU0ztw,"200th St, Jamaica, NY 11412, USA"
40.7074338,-73.7497393,ChIJZ0nlJGJhwokRXdBdrTu6WOg,"207-12 Hollis Ave, Queens Village, NY 11429, USA"
40.6714593,-73.88000380000001,ChIJk0UTK7BdwokRnZCFc6wfQl0,"1048 Sutter Ave, Brooklyn, NY 11208, USA"
40.6046061,-73.9748673,ChIJnRORIPtEwokRkcMpGTAKEJ0,"425 Kings Hwy, Brooklyn, NY 11223, USA"
40.6634051,-73.9396896,ChIJjaRDRnxbwokR-F2sZT6I9qQ,"483 Albany Ave, Brooklyn, NY 11203, USA"
40.6704638,-73.95345999999999,ChIJ-ccmd3ZbwokRMCxi3q6P1QI,"449 Eastern Pkwy, Brooklyn, NY 11216, USA"
40.886368,-73.860405,ChIJ35IbRSPzwokRE7uZe7WbpL8,"719 E 223rd St, The Bronx, NY 10466, USA"
40.57914299999999,-73.96234299999999,ChIJYfrdKkJEwokRNVtDx218i_U,"3014 Brighton 6th St, Brooklyn, NY 11235, USA"
40.6833773,-73.9471167,ChIJo1ENLY5bwokRVeA_qpdud7c,"260 Jefferson Ave, Brooklyn, NY 11216, USA"
40.64262,-74.07803799999999,ChIJ92sj2SxOwokRFKdzz4cog8I,"307 St Marks Pl, Staten Island, NY 10301, USA"
40.6951314,-73.9464297,ChIJZ2CeGfJbwokRLP_Uq5DF7aI,"120 Tompkins Ave, Brooklyn, NY 11206, USA"
40.5926949,-73.7827167,ChIJhegEBJJowokR9tv2-JQN9hg,"5205 Rockaway Beach Blvd, Far Rockaway, NY 11691, USA"
40.7539226,-73.81806689999999,ChIJAWHOsGpgwokR_Wlow8grE0A,"143-06 45th Ave, Flushing, NY 11355, USA"
40.6795425,-73.9766235,ChIJDwaEUalbwokRee1UX9Ow3-I,"42 Prospect Pl, Brooklyn, NY 11217, USA"
40.6756158,-73.8011051,ChIJeU71GyRnwokRGkdWvCVZA98,"120-12 140th St, Jamaica, NY 11436, USA"
40.79954619999999,-73.9601139,ChIJu2ZemiL2wokRv5V_MfGRIiM,"12 W 108th St, New York, NY 10025, USA"
40.712383,-73.96153699999999,ChIJa2iBiN9bwokRMgnhNNA507w,"145 S 3rd St, Brooklyn, NY 11211, USA"
40.824599,-73.899169,ChIJ8c1e9VL0wokRBYAZxIZLIBs,"1038 Prospect Ave, The Bronx, NY 10459, USA"
40.81480579999999,-73.8611799,ChIJ777O5yD1wokRQ-LnO0O0M-o,"1822 Lacombe Ave, The Bronx, NY 10473, USA"
40.8085413,-73.9170144,ChIJlyEgFcH1wokRKwaZPJCsIWQ,"295 St Ann's Ave, The Bronx, NY 10454, USA"
40.8378686,-73.8694034,ChIJw9c4zJT0wokRqQw216zuOhU,"1750 Mansion St, The Bronx, NY 10460, USA"
40.8291416,-73.90435500000001,ChIJ3-KQ8k70wokRtrMxV6n4RL4,"1168 Franklin Ave, The Bronx, NY 10456, USA"
40.6682649,-73.93412219999999,ChIJV5s3bIBcwokRE-oNRJZc2wU,"298 Schenectady Ave, Brooklyn, NY 11213, USA"
40.6784512,-73.9765347,ChIJKQMOZqlbwokRflBd48QXH7w,"116 6th Ave, Brooklyn, NY 11217, USA"
40.8753847,-73.8776494,ChIJ4VQUeXLzwokRjYVPLj3RFRc,"268 E 207th St, The Bronx, NY 10467, USA"
40.7919189,-73.94732599999999,ChIJpaFy1gL2wokReXhqsHqLIbE,"125 E 105th St, New York, NY 10029, USA"
40.8196272,-73.9416537,ChIJnydhinn2wokRC_SxldMNnag,"211 W 141st St, New York, NY 10030, USA"
40.8499279,-73.9082118,ChIJfcbWR2z0wokRukHkH-cVXyM,"1905 Morris Ave, The Bronx, NY 10453, USA"
40.5107611,-74.2203748,ChIJzUDF7ahKwokRT1EAl31qBBM,"6581 Hylan Blvd, Staten Island, NY 10309, USA"
40.7892501,-73.97708,ChIJzS06VoFYwokRe3QxXGMt50Q,"552 West End Ave, New York, NY 10024, USA"
40.6903525,-73.9289014,ChIJPSujjgxcwokRXcDsTcafFGs,"795 Lexington Ave, Brooklyn, NY 11221, USA"
40.6903525,-73.9289014,ChIJPSujjgxcwokRXcDsTcafFGs,"795 Lexington Ave, Brooklyn, NY 11221, USA"
40.74895720000001,-73.9930981,ChIJm4Crta9ZwokRNmADxA344LM,"213 W 30th St, New York, NY 10001, USA"
40.8117964,-73.9540372,ChIJVaqfZmv2wokRHUjK9YP_t9M,"St. Joseph of the Holy Family Church, 405 W 125th St, New York, NY 10027, USA"
40.6758529,-73.73776800000002,ChIJszv1cwZkwokRBlB-QcGVkAA,"133-28 232nd St, Jamaica, NY 11413, USA"
40.8062674,-73.9155279,ChIJA5yRtMH1wokRtC1C2GH_Svw,"623 E 138th St, The Bronx, NY 10454, USA"
40.885108,-73.85899400000001,ChIJKQ6AUTvzwokRHhm12wUUd4I,"777 E 222nd St, The Bronx, NY 10467, USA"
40.7736756,-73.9305205,ChIJCRgoIkxfwokRmbT08cSgQyQ,"918 27th Ave, Astoria, NY 11102, USA"
40.7736576,-73.9305883,ChIJoWrv4UVfwokR-e1wpuI-l0g,"9-18 27th Ave, Astoria, NY 11102, USA"
40.7565793,-73.8726271,EjM5NS0xOCBOb3J0aGVybiBCbHZkLCBKYWNrc29uIEhlaWdodHMsIE5ZIDExMzcyLCBVU0EiGhIYChQKEgmX6UzKvV_CiRFnFaPMlbchxBAS,"95-18 Northern Blvd, Jackson Heights, NY 11372, USA"
40.8158551,-73.9387146,ChIJP8r1rnf2wokRMm3u_zq7E-8,"65 W 138th St, New York, NY 10037, USA"
40.6741271,-73.9218314,ChIJQ957-mRcwokRX9Ar_oQ6FUA,"439 Ralph Ave, Brooklyn, NY 11233, USA"
40.600749,-73.752735,ChIJ50wszKtowokRulCBZRqU13k,"19-20 New Haven Ave, Far Rockaway, NY 11691, USA"
40.814938,-73.9559829,ChIJF5FU0Gv2wokR87D3Gu9ANYU,"521 W 126th St, New York, NY 10027, USA"
40.669654800000004,-73.9321488,ChIJte8yOn5cwokRg54DFNUTKuQ,"1342 Lincoln Pl, Brooklyn, NY 11213, USA"
40.7962913,-73.9690907,ChIJ7_UEaCb2wokRnjkEtco3NH8,"225 W 99th St, New York, NY 10025, USA"
40.7185401,-73.80964929999999,ChIJY4nOb6iKwokR6fafcV1mG-8,"150-75 Goethals Ave, Jamaica, NY 11432, USA"
40.680361,-73.913648,ChIJf3kK8mlcwokR81AgqEaUSZs,"133 Thomas S Boyland St, Brooklyn, NY 11233, USA"
40.7636837,-73.98697779999999,ChIJt7QOGldYwokRi6b8qBiX1Mo,"335 W 51st St, New York, NY 10019, USA"
40.8346442,-73.8623515,ChIJtVi1-cD0wokRo2IN3RvMCHs,"1891 McGraw Ave, The Bronx, NY 10462, USA"
40.7440704,-74.00196120000001,ChIJ6SBQQLlZwokRx7Yt9Epb-z0,"346 W 20th St, New York, NY 10011, USA"
40.83831199999999,-73.843869,ChIJDc5xmrT0wokRUs9ddapWPnQ,"2500 Westchester Ave, The Bronx, NY 10461, USA"
40.6912041,-73.9422811,ChIJMWoNXvNbwokRgRj_UNblifg,"765 Lafayette Ave, Brooklyn, NY 11221, USA"
40.6816349,-73.9332526,ChIJ1XywVXZcwokRTJBVxXFgLuY,"265 Decatur St, Brooklyn, NY 11233, USA"
40.7371921,-73.9297409,ChIJ12h-6v5ewokRgIINRgUi7nQ,"35-20 Greenpoint Ave, Long Island City, NY 11101, USA"
40.6954053,-73.9470911,ChIJ6RppA_JbwokRDPrtVPCnyRM,"874 Myrtle Ave, Brooklyn, NY 11206, USA"
40.6737421,-73.9602192,ChIJuaM4H6BbwokRM0_9ZwNrQ9c,"560 Sterling Pl, Brooklyn, NY 11238, USA"
40.684241,-73.813464,ChIJ_bJk2TZnwokRl6w4plCUG4M,"129-04 109th Ave, Jamaica, NY 11420, USA"
40.6416855,-73.93445539999999,ChIJ3Tain6dcwokRJpF4uhAdf0Y,"4410 Avenue D, Brooklyn, NY 11203, USA"
40.6233613,-74.0787309,ChIJjWGQ6ExOwokRSMGcpXPh2vk,"49 Tompkins Ave., Staten Island, NY 10304, USA"
40.6233613,-74.0787309,ChIJjWGQ6ExOwokRSMGcpXPh2vk,"49 Tompkins Ave., Staten Island, NY 10304, USA"
40.6347856,-74.1583333,ChIJv_lHOrtNwokRNpXWa3uJl_E,"80 Union Ave, Staten Island, NY 10303, USA"
40.7069306,-73.794392,ChIJpXiicyBhwokRFsua9dECb74,"90-07 Merrick Blvd, Jamaica, NY 11432, USA"
40.67204,-73.73415299999999,ChIJq44hvQ9kwokRxFUOpC2mh-4,"240-08 135th Ave, Rosedale, NY 11422, USA"
40.7732276,-73.95556959999999,ChIJi5plHL9YwokRaqZZLTTvTEs,"Calexico, 250 E 79th St, New York, NY 10075, USA"
40.6785311,-73.9181018,ChIJ2Uu10WhcwokRhRF4Tnpgr6E,"2010 Fulton St, Brooklyn, NY 11233, USA"
40.6686098,-73.9445393,ChIJo5DA-XhbwokRgSh_ZeyO4VQ,"1417 Union St, Brooklyn, NY 11213, USA"
40.8417549,-73.924937,ChIJe5jVRyP0wokRqhzU0U70dms,"1363 Ogden Ave, The Bronx, NY 10452, USA"
40.8424083,-73.8843103,ChIJK2Oon4v0wokR965zCTS-tEc,"901 E Tremont Ave, The Bronx, NY 10460, USA"
40.8910093,-73.8493985,ChIJ5_qfDCnzwokRwmEIAoOOGdM,"963 E 233rd St, The Bronx, NY 10466, USA"
40.6981415,-73.7970345,ChIJeSqGkNdgwokRdYJ2tXLbPRA,"157-22 Tuskegee Airmen Way, Jamaica, NY 11433, USA"
40.7566884,-73.9144439,ChIJf5XGFj1fwokR5Al835y_zYQ,"4518 Broadway, Long Island City, NY 11103, USA"
40.6901809,-73.9504529,ChIJryhZ3pJbwokRdgvFIFjxNqw,"601 Lafayette Ave, Brooklyn, NY 11216, USA"
40.8228824,-73.9132482,ChIJnaH9lsr1wokRVOqCoyDheeU,"425 E 159th St, The Bronx, NY 10451, USA"
40.6893276,-73.9172258,ChIJDbX5YxRcwokR7Cbqr-mK0DE,"1151 Bushwick Ave, Brooklyn, NY 11221, USA"
40.704881,-73.798666,ChIJ6fr_xN5gwokRJiznKD5g0eg,"90-23 161 St, Jamaica, NY 11432, USA"
40.8042052,-73.9358003,ChIJEaprcQr2wokRiQBOov0fWAE,"175 E 125th St, New York, NY 10035, USA"
40.7524769,-73.8805361,ChIJo5q4r6VfwokRYj4XRS_7CIY,"86-07 35th Ave, Jackson Heights, NY 11372, USA"
40.6257974,-74.0757021,ChIJ32DxvrRPwokRP1IxNK2QDC0,"15 Broad St, Staten Island, NY 10304, USA"
40.6446242,-74.009934,ChIJlVcwLrRawokRkm_EGhlRaeE,"520 50th St, Brooklyn, NY 11220, USA"
40.7524769,-73.8805361,ChIJo5q4r6VfwokRYj4XRS_7CIY,"86-07 35th Ave, Jackson Heights, NY 11372, USA"
40.6375482,-74.0141754,ChIJu23WQkxFwokR9rS5i76hDJc,"6025 6th Ave, Brooklyn, NY 11220, USA"
40.6375482,-74.0141754,ChIJu23WQkxFwokR2cTp_UECjKg,"6025 6th Ave #205, Brooklyn, NY 11220, USA"
40.8222013,-73.8990319,ChIJ79MCtlL0wokR0Jk1cfmcadw,"951 Rev James A Polite Ave, The Bronx, NY 10459, USA"
40.8563985,-73.894757,ChIJAS-WrH70wokRBGEaVS6QWpA,"406 E 184th St, The Bronx, NY 10458, USA"
40.6877098,-73.9146344,ChIJ34ubGhVcwokRwkza2VRGYx4,"1243 Bushwick Ave, Brooklyn, NY 11221, USA"
40.6877098,-73.9146344,ChIJ34ubGhVcwokRwkza2VRGYx4,"1243 Bushwick Ave, Brooklyn, NY 11221, USA"
40.625273,-73.996931,ChIJoQHhAjtFwokRglasz1yzEKQ,"6225 New Utrecht Ave, Brooklyn, NY 11219, USA"
