lat,long,id,id_place,name,type
40.674937,-73.9497819,1137976ef20eddc2017d5f7ed11b53d1ee73f2c1,ChIJS44U8pxbwokRHGevobXbLcQ,Urban Market by Key Food,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6797,-73.9444,5abfd50ac6d81f172e1818266be81d0fd94ad72f,ChIJlxwyhIVbwokR9g81z_Ued-A,Super Foodtown of Bedford Stuyvesant,"grocery_or_supermarket, florist, supermarket, food, point_of_interest, store, establishment"
40.6812243,-73.9573128,00017aa2c7d68e701d387ea9a8a2acd6992e5f95,ChIJtzW2MJhbwokRPXLh-sS7Si0,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6628697,-73.9333238,cf2269ac94c7b53d46816470b72f1e818caea168,ChIJy3jMN4JcwokRSjtQiPqiaGo,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6631915,-73.95999909999999,6eb3ae48758e163c50500bfb72a04a1982f5ddbc,ChIJn3BvUQ1bwokRY3z_NA8ZGKo,Western Beef Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.68039419999999,-73.9376795,2379fb88006edb709497d7089cabfd805b3d5735,ChIJSR6hbohbwokRvcy7hJqRvlc,Fine Fare Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.66977299999999,-73.92161999999999,a62d41f16e92a5df667cf76067b34a720a09c7ea,ChIJL1fdAWNcwokRWR-rW6KKC9I,Food Bazaar Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6490542,-73.9492294,742336c864af57bf96d81def14c8f13ca533b46f,ChIJ-5-u30JbwokR88wQgTvJEYc,Superior Market,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6648264,-73.9504551,878fb80b3daae618ffea39a2339bb703a0e102c4,ChIJIfaZ5HBbwokRn8vPzugWSRw,Associated Supermarkets Of Nostrand Ave,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.67045389999999,-73.93161169999999,10321ce089621120c7f6454cb5637fc79559f2a4,ChIJsdWCQn5cwokRK_X4oVmfCng,Ideal Food Basket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6516033,-73.9383311,8cfa0a5a7f6aff7d8f1d5ad35b246079c9b2ce3b,ChIJ-T37WmBbwokRG2i5bUv7WD4,Shop Fair Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6536341,-73.9596795,42832e398b15ba9e2a06e5cfd95e4b51ff50ffca,ChIJn_cHThVbwokRqWI3lWUDlrU,Key Food Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6770276,-73.9338326,467e9d87e65150d1f719d3bf83ac40d36028a9a7,ChIJd3wkRXhcwokRlh8tdDC1X1Q,Food Universe Marketplace,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6473899,-73.9437267,dd4f490caf31a7459d331d852b4f43ca0d6e40d5,ChIJlSyYRlxbwokRuMmqUX5QJ_8,Met Food Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6559274,-73.9231889,f12f4fff8bf0df45dcf56db924e3da6f11570b01,ChIJU-XbbpBcwokRbEG-yyz_kwA,Food Universe,"grocery_or_supermarket, atm, supermarket, finance, food, point_of_interest, store, establishment"
40.65269389999999,-73.959694,15492afa5870b125610e37a440821e8fd98bae1c,ChIJ-9zj_j9bwokR8yntDYKIPH4,Brooklyn's Natural Deli,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6762583,-73.9585056,1283943a63133a06f2a51dffe1e20fcf7ee0dab7,ChIJ8dm4kpRbwokRsdjdhkBEFcY,GalaFresh Farms,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6675,-73.95888889999999,ef2ac60c42f84aee6918f2c73f7ed7ae0b099c9e,ChIJP2G5qXRbwokRgih2WN0stRg,Foodtown of Crown Heights,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6628697,-73.9333238,cf2269ac94c7b53d46816470b72f1e818caea168,ChIJy3jMN4JcwokRSjtQiPqiaGo,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.66977299999999,-73.92161999999999,a62d41f16e92a5df667cf76067b34a720a09c7ea,ChIJL1fdAWNcwokRWR-rW6KKC9I,Food Bazaar Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6696997,-73.90668699999999,20a70881b1f9c4f7925dc1cc20fb0deea1208831,ChIJ39D4rF5cwokRAWMSO8ZCdUA,Cherry Valley Marketplace,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.6534195,-73.9501435,37d01d66569d46dfa3973236ed258ddb37ded671,ChIJvdAfTmhbwokRfCu6X3-qhq4,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6570087,-73.9504937,afe1b476e34a84efdc8a1115ec4cea99971bbbfd,ChIJVU9CKW9bwokRjlvTgaMBVB4,Key Food Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.68039419999999,-73.9376795,2379fb88006edb709497d7089cabfd805b3d5735,ChIJSR6hbohbwokRvcy7hJqRvlc,Fine Fare Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6687538,-73.9093188,a53d7f6cf5bcbbb2cb99b6be5801ff3839f8ae15,ChIJA1_U-V5cwokRVyy-hGaKdys,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6559274,-73.9231889,f12f4fff8bf0df45dcf56db924e3da6f11570b01,ChIJU-XbbpBcwokRbEG-yyz_kwA,Food Universe,"grocery_or_supermarket, atm, supermarket, finance, food, point_of_interest, store, establishment"
40.67045389999999,-73.93161169999999,10321ce089621120c7f6454cb5637fc79559f2a4,ChIJsdWCQn5cwokRK_X4oVmfCng,Ideal Food Basket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.664987000000004,-73.90142999999999,d86a25e9f513f568e98644c4b806359cc62b9d4f,ChIJIZSfGlhcwokRumW-kH08exY,Food Bazaar Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6759927,-73.9122837,fe1b95f226403a5244f922118763d9eea436e371,ChIJaQAZD2hcwokRHVoe-KGQWT4,America's Food Basket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6770276,-73.9338326,467e9d87e65150d1f719d3bf83ac40d36028a9a7,ChIJd3wkRXhcwokRlh8tdDC1X1Q,Food Universe Marketplace,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6516033,-73.9383311,8cfa0a5a7f6aff7d8f1d5ad35b246079c9b2ce3b,ChIJ-T37WmBbwokRG2i5bUv7WD4,Shop Fair Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6797,-73.9444,5abfd50ac6d81f172e1818266be81d0fd94ad72f,ChIJlxwyhIVbwokR9g81z_Ued-A,Super Foodtown of Bedford Stuyvesant,"grocery_or_supermarket, florist, supermarket, food, point_of_interest, store, establishment"
40.674937,-73.9497819,1137976ef20eddc2017d5f7ed11b53d1ee73f2c1,ChIJS44U8pxbwokRHGevobXbLcQ,Urban Market by Key Food,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6803451,-73.9082181,28901d6698d0c5b6ceeb2b7b7cd1a2714feeaa2f,ChIJKRtUYEFcwokRc7aUaaeM-wg,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6648264,-73.9504551,878fb80b3daae618ffea39a2339bb703a0e102c4,ChIJIfaZ5HBbwokRn8vPzugWSRw,Associated Supermarkets Of Nostrand Ave,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6645438,-73.8947503,5cfc061d0378379b682b43f7fc1096a4e2f34597,ChIJPwR7ClZcwokRFXMKKSbzONU,Fine Fare Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6843746,-73.929102,5f42cb2a6ded3f2947a146b9dad11049d6242deb,ChIJgc_H7HNcwokRGQbrrGcvpbc,Halsey Traders Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6473899,-73.9437267,dd4f490caf31a7459d331d852b4f43ca0d6e40d5,ChIJlSyYRlxbwokRuMmqUX5QJ_8,Met Food Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.659381,-73.884292,bea91469d2515a5dbad7de195389eb20bd6de3d1,ChIJsaeaIAFdwokRZQSvXDPEbhM,City Fresh Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6696997,-73.90668699999999,20a70881b1f9c4f7925dc1cc20fb0deea1208831,ChIJ39D4rF5cwokRAWMSO8ZCdUA,Cherry Valley Marketplace,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.66977299999999,-73.92161999999999,a62d41f16e92a5df667cf76067b34a720a09c7ea,ChIJL1fdAWNcwokRWR-rW6KKC9I,Food Bazaar Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6629996,-73.8813495,e0f7ce88e81f55c3d0525fd9b451f0353e8b478b,ChIJ98Vc6qldwokRiuw81bEFL9s,Farm Country Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6687538,-73.9093188,a53d7f6cf5bcbbb2cb99b6be5801ff3839f8ae15,ChIJA1_U-V5cwokRVyy-hGaKdys,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.664987000000004,-73.90142999999999,d86a25e9f513f568e98644c4b806359cc62b9d4f,ChIJIZSfGlhcwokRumW-kH08exY,Food Bazaar Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6645438,-73.8947503,5cfc061d0378379b682b43f7fc1096a4e2f34597,ChIJPwR7ClZcwokRFXMKKSbzONU,Fine Fare Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6759927,-73.9122837,fe1b95f226403a5244f922118763d9eea436e371,ChIJaQAZD2hcwokRHVoe-KGQWT4,America's Food Basket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6539668,-73.88663,069e96cf1cc9178a95afc2a26aff2f2dcfb04e26,ChIJgSok6AJdwokRIAQzKuikfz4,Cherry Valley Marketplace,"grocery_or_supermarket, atm, supermarket, finance, food, point_of_interest, store, establishment"
40.6559274,-73.9231889,f12f4fff8bf0df45dcf56db924e3da6f11570b01,ChIJU-XbbpBcwokRbEG-yyz_kwA,Food Universe,"grocery_or_supermarket, atm, supermarket, finance, food, point_of_interest, store, establishment"
40.6803451,-73.9082181,28901d6698d0c5b6ceeb2b7b7cd1a2714feeaa2f,ChIJKRtUYEFcwokRc7aUaaeM-wg,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.67891849999999,-73.8884896,699f1d4692ab7c6d66b3650d17105c6a61d81818,ChIJl9J4tbRdwokRveCrdmM46ec,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6628697,-73.9333238,cf2269ac94c7b53d46816470b72f1e818caea168,ChIJy3jMN4JcwokRSjtQiPqiaGo,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6467159,-73.88380409999999,391f5c237c9476d33eca554752704521ae49f64c,ChIJkxIJ7BtdwokRqUULWa9FVi4,City Fresh Market,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.67045389999999,-73.93161169999999,10321ce089621120c7f6454cb5637fc79559f2a4,ChIJsdWCQn5cwokRK_X4oVmfCng,Ideal Food Basket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6592449,-73.9083796,7d964f6676e1c42cd12d53b91e4e444bcb161433,ChIJj5wOlfNcwokRZqToXFRAb4U,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6765743,-73.92120360000001,c480b66e7858be7d32c80ae578a664e3298fab83,ChIJ0bH1hGVcwokRv3sPHaEzpJg,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6800573,-73.88353579999999,3b5d692a5df58e7347c0c9be266ea86cf6d3ef62,ChIJq5D627VdwokRyhQsu-NKyNA,Bravo Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6695858,-73.9071854,732d8074d2a72e819706b367af7019bb1f6d0037,ChIJ6enRr15cwokRfqeWKFaB3HM,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6846684,-73.9132482,706eb2e2ddafe27b2fe7891c6151336c93238190,ChIJKW0-mGpcwokRylHVwVCF90o,Super Pioneer Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6783718,-73.8710342,fadff0f1cb47c7aa6a400c2f1b5958f9a5695301,ChIJG94oNr9dwokRb95NyoNSu4M,Golden Farms Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.659381,-73.884292,bea91469d2515a5dbad7de195389eb20bd6de3d1,ChIJsaeaIAFdwokRZQSvXDPEbhM,City Fresh Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6644913,-73.87040739999999,39fedb94cf03a4ce6af41cd031978745bbbfa340,ChIJoR4OQ6FdwokRs6KzC1EaRpw,Bogopa Enterprises Warehouse,"supermarket, grocery_or_supermarket, storage, food, point_of_interest, store, establishment"
40.6467159,-73.88380409999999,391f5c237c9476d33eca554752704521ae49f64c,ChIJkxIJ7BtdwokRqUULWa9FVi4,City Fresh Market,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.6696997,-73.90668699999999,20a70881b1f9c4f7925dc1cc20fb0deea1208831,ChIJ39D4rF5cwokRAWMSO8ZCdUA,Cherry Valley Marketplace,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.6629996,-73.8813495,e0f7ce88e81f55c3d0525fd9b451f0353e8b478b,ChIJ98Vc6qldwokRiuw81bEFL9s,Farm Country Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.664987000000004,-73.90142999999999,d86a25e9f513f568e98644c4b806359cc62b9d4f,ChIJIZSfGlhcwokRumW-kH08exY,Food Bazaar Supermarket,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.67891849999999,-73.8884896,699f1d4692ab7c6d66b3650d17105c6a61d81818,ChIJl9J4tbRdwokRveCrdmM46ec,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6645438,-73.8947503,5cfc061d0378379b682b43f7fc1096a4e2f34597,ChIJPwR7ClZcwokRFXMKKSbzONU,Fine Fare Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6539668,-73.88663,069e96cf1cc9178a95afc2a26aff2f2dcfb04e26,ChIJgSok6AJdwokRIAQzKuikfz4,Cherry Valley Marketplace,"grocery_or_supermarket, atm, supermarket, finance, food, point_of_interest, store, establishment"
40.6800573,-73.88353579999999,3b5d692a5df58e7347c0c9be266ea86cf6d3ef62,ChIJq5D627VdwokRyhQsu-NKyNA,Bravo Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6729577,-73.8662777,a9c2b14c5da0e860addb92270d3578d716bdccd5,ChIJvb29i71dwokRmHpDvtcJnLk,Fine Fare Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6687538,-73.9093188,a53d7f6cf5bcbbb2cb99b6be5801ff3839f8ae15,ChIJA1_U-V5cwokRVyy-hGaKdys,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6812362,-73.879892,391c7d221439c0ebd692eb67bfb8364286013ba7,ChIJGQwbLMhdwokRiiAw3B8_vlw,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.66786389999999,-73.8609769,0682488f33574c6f904d30e2a601457d6da87c64,ChIJt6nHwpldwokRm3mQ0OJQfRY,Foodland Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6592449,-73.9083796,7d964f6676e1c42cd12d53b91e4e444bcb161433,ChIJj5wOlfNcwokRZqToXFRAb4U,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.679289,-73.86399899999999,6f61c6aa1bc4a68f900a7ec3b581e47ec4dd8768,ChIJhQwttupdwokR5ig1UN6EVKo,Motin Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6642148,-73.87066039999999,570948655bedba2e5acbd51eebf7cfa4c4d4a494,ChIJOz2ZQ6FdwokRN1MJ3PSqkC4,Bogopa Service Corp Headquarters,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6695858,-73.9071854,732d8074d2a72e819706b367af7019bb1f6d0037,ChIJ6enRr15cwokRfqeWKFaB3HM,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6477716,-73.89238929999999,21549f7369f0dc091573880c9439f01a684da8df,ChIJd9k0d-FcwokRnLEr55V5QqQ,Food World Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6783718,-73.8710342,fadff0f1cb47c7aa6a400c2f1b5958f9a5695301,ChIJG94oNr9dwokRb95NyoNSu4M,Golden Farms Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.659381,-73.884292,bea91469d2515a5dbad7de195389eb20bd6de3d1,ChIJsaeaIAFdwokRZQSvXDPEbhM,City Fresh Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6644913,-73.87040739999999,39fedb94cf03a4ce6af41cd031978745bbbfa340,ChIJoR4OQ6FdwokRs6KzC1EaRpw,Bogopa Enterprises Warehouse,"supermarket, grocery_or_supermarket, storage, food, point_of_interest, store, establishment"
40.6629996,-73.8813495,e0f7ce88e81f55c3d0525fd9b451f0353e8b478b,ChIJ98Vc6qldwokRiuw81bEFL9s,Farm Country Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.66786389999999,-73.8609769,0682488f33574c6f904d30e2a601457d6da87c64,ChIJt6nHwpldwokRm3mQ0OJQfRY,Foodland Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6729577,-73.8662777,a9c2b14c5da0e860addb92270d3578d716bdccd5,ChIJvb29i71dwokRmHpDvtcJnLk,Fine Fare Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6467159,-73.88380409999999,391f5c237c9476d33eca554752704521ae49f64c,ChIJkxIJ7BtdwokRqUULWa9FVi4,City Fresh Market,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.679289,-73.86399899999999,6f61c6aa1bc4a68f900a7ec3b581e47ec4dd8768,ChIJhQwttupdwokR5ig1UN6EVKo,Motin Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6793669,-73.861175,3a62f249f6bc8f5c403be8d7e11fd4193907e1c0,ChIJR99cQOtdwokRp20oE3ttG2Q,Golden Farms,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6539668,-73.88663,069e96cf1cc9178a95afc2a26aff2f2dcfb04e26,ChIJgSok6AJdwokRIAQzKuikfz4,Cherry Valley Marketplace,"grocery_or_supermarket, atm, supermarket, finance, food, point_of_interest, store, establishment"
40.6812362,-73.879892,391c7d221439c0ebd692eb67bfb8364286013ba7,ChIJGQwbLMhdwokRiiAw3B8_vlw,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.67710399999999,-73.8441569,2b6b90ec8e20821cee9a9325740a56b889161ad7,ChIJ5ShTBvVdwokRincVQdndIGk,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6800573,-73.88353579999999,3b5d692a5df58e7347c0c9be266ea86cf6d3ef62,ChIJq5D627VdwokRyhQsu-NKyNA,Bravo Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.68328140000001,-73.8555933,fa4e1f90bd6493684c8d7f9fa733f0eb857264e4,ChIJFS45cO5dwokRzE_V2nAAgKw,Cherry Valley Marketplace,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6645438,-73.8947503,5cfc061d0378379b682b43f7fc1096a4e2f34597,ChIJPwR7ClZcwokRFXMKKSbzONU,Fine Fare Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.68509600000001,-73.867918,1eeb1635d59958dcc8cc508f96739f63016b5227,ChIJsz2fMcJdwokRBB6-GEBaim8,Super Pioneer Supermarket,"supermarket, atm, grocery_or_supermarket, finance, food, point_of_interest, store, establishment"
40.6855677,-73.8647634,9c80292cad95be610437e9f1043eb44d1569cf99,ChIJxZWe2-ldwokRipGQR44eztY,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6666666,-73.85112099999999,0817809aaabe2ac0273818edfb36fca3c4803ef3,ChIJI0R8cYVdwokRVe9kk5zl-_4,The Food Emporium,"supermarket, atm, pharmacy, bakery, grocery_or_supermarket, finance, food, health, point_of_interest, store, establishment"
40.67891849999999,-73.8884896,699f1d4692ab7c6d66b3650d17105c6a61d81818,ChIJl9J4tbRdwokRveCrdmM46ec,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6642148,-73.87066039999999,570948655bedba2e5acbd51eebf7cfa4c4d4a494,ChIJOz2ZQ6FdwokRN1MJ3PSqkC4,Bogopa Service Corp Headquarters,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6644913,-73.87040739999999,39fedb94cf03a4ce6af41cd031978745bbbfa340,ChIJoR4OQ6FdwokRs6KzC1EaRpw,Bogopa Enterprises Warehouse,"supermarket, grocery_or_supermarket, storage, food, point_of_interest, store, establishment"
40.67710399999999,-73.8441569,2b6b90ec8e20821cee9a9325740a56b889161ad7,ChIJ5ShTBvVdwokRincVQdndIGk,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.66786389999999,-73.8609769,0682488f33574c6f904d30e2a601457d6da87c64,ChIJt6nHwpldwokRm3mQ0OJQfRY,Foodland Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.65134,-73.83850699999999,934accb27c0af39f37b9b8e82aeee3c6df6a626e,ChIJowRePYFnwokRnUAUUgZDx6U,Key Food Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6729577,-73.8662777,a9c2b14c5da0e860addb92270d3578d716bdccd5,ChIJvb29i71dwokRmHpDvtcJnLk,Fine Fare Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.680903,-73.84285,0465b4396339a9b97d0145159adfe53450408570,ChIJd3JUCPZdwokRTQuZFWXzNt8,Compare Foods Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6793669,-73.861175,3a62f249f6bc8f5c403be8d7e11fd4193907e1c0,ChIJR99cQOtdwokRp20oE3ttG2Q,Golden Farms,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.679289,-73.86399899999999,6f61c6aa1bc4a68f900a7ec3b581e47ec4dd8768,ChIJhQwttupdwokR5ig1UN6EVKo,Motin Supermarket,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.68328140000001,-73.8555933,fa4e1f90bd6493684c8d7f9fa733f0eb857264e4,ChIJFS45cO5dwokRzE_V2nAAgKw,Cherry Valley Marketplace,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6666666,-73.85112099999999,0817809aaabe2ac0273818edfb36fca3c4803ef3,ChIJI0R8cYVdwokRVe9kk5zl-_4,The Food Emporium,"supermarket, atm, pharmacy, bakery, grocery_or_supermarket, finance, food, health, point_of_interest, store, establishment"
40.6857041,-73.8405319,e0b6ee6ffa0f7e82ddbd921fbad1dab3f7b7e879,ChIJlQNn81dnwokRYpaLxqLoAq8,Key Fresh & Natural Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6642148,-73.87066039999999,570948655bedba2e5acbd51eebf7cfa4c4d4a494,ChIJOz2ZQ6FdwokRN1MJ3PSqkC4,Bogopa Service Corp Headquarters,"supermarket, bakery, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6553893,-73.8393759,79b0fa9a29c5bbe6a52de605619daedf78684dda,ChIJUxnCKoBnwokRqqfzHGDKDmE,Brothers Italian Food World,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6734454,-73.8598535,c06f933bd6d8efd6b32c733e1acf6bc2be645fc4,ChIJ8y_a8GZdwokRM0L5TEPjTeM,Family Dollar,"supermarket, grocery_or_supermarket, food, point_of_interest, clothing_store, store, establishment"
40.6647936,-73.8671293,04a54c7aec1d567bfa02b9a3dac9dfa41efa9b03,ChIJ___PI6JdwokRwa_Rny5BfPY,Cherry Valley Marketplace,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6800975,-73.8502321,201ea512fe01c327217131692bede086a97654a0,ChIJE1GmsfNdwokRNyQ5w5_jmlE,Milk Farm Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6807211,-73.858972,463481f68bd01c49829add552e6a242a4e1f3f2a,ChIJxUsCfexdwokREUQ96luTsR0,Ozone Park Supermarket & Halal Meat,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.68054900000001,-73.8595893,85b2546fd6b1e21e3507c4c3581c67937563a860,ChIJccrRf-tdwokRP6lZ_alV4Q8,Dubai Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.6529944,-73.870071,ebd9bc8dc789470dcb2f6bc5f23327f9eccf34f3,ChIJN9Y5lyNdwokR5GUw3GhZE84,Target Grocery,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6691667,-73.8216667,85ffd30d97d823055abf76bbf0e5c4994d92532e,ChIJT2VDoGtnwokRWMHOFEIPdTM,Key Food Supermarkets,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.6854642,-73.8287983,cf1872c8f4b8ff73edab44196ff4c246695f17d8,ChIJG2U5x09nwokRg2F0wsvOTYg,Apna Bazaar,"grocery_or_supermarket, supermarket, food, point_of_interest, store, establishment"
40.65134,-73.83850699999999,934accb27c0af39f37b9b8e82aeee3c6df6a626e,ChIJowRePYFnwokRnUAUUgZDx6U,Key Food Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.67710399999999,-73.8441569,2b6b90ec8e20821cee9a9325740a56b889161ad7,ChIJ5ShTBvVdwokRincVQdndIGk,CTown Supermarkets,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
40.680903,-73.84285,0465b4396339a9b97d0145159adfe53450408570,ChIJd3JUCPZdwokRTQuZFWXzNt8,Compare Foods Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment"
