OBJECTID,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth
1147,233,3,Brooklyn,023300,3023300,E,BK75,Bedford,BK,5708.874364995832366,3362.382686825069413,768.213149117399894,2781.960734993974256,694.189497202160737,213.456357923924145,6811.097457617526743,184.000000000000000,16.123913043478261,11.062054173069141
1148,345,2,Bronx,034500,2034500,I,BX22,North Riverdale-Fieldston-Riverdale,BX,9800.532773912644188,1512.557984285592738,664.085656119126270,12394.699931513374395,5390.791295500936030,679.069670079526986,679.069670079526986,213.000000000000000,8.209389671361505,3.626748908404025
1149,1617,4,Queens,161700,4161700,I,QN43,Bellerose,QN,9463.890770333797263,6828.663038249342208,1164.131194091031375,18856.153741776099196,19265.885350849770475,1325.307824756838954,7072.457135622225906,360.000000000000000,7.053611111111118,2.600297446857274
1150,181.01,4,Queens,018101,4018101,E,QN31,Hunters Point-Sunnyside-West Maspeth,QN,8645.676349457766264,5941.348973652693530,683.013841568599219,11843.918461129289426,267.133427293568445,496.351206549360938,15357.553648179664378,62.000000000000000,12.646774193548385,2.918775722570573
1151,181.02,4,Queens,018102,4018102,E,QN31,Hunters Point-Sunnyside-West Maspeth,QN,8750.379009234909972,5421.735105132906028,335.635705043371445,11901.843948681093025,518.680091510415423,606.395031666017530,15845.414590240045072,65.000000000000000,12.163076923076924,2.932286289674899
1152,1155,4,Queens,115500,4115500,E,QN51,Murray Hill,QN,4601.461874886082114,2822.959346562784503,1149.838462081159150,13709.762990866243854,5876.687665282016496,1055.060293229591480,8189.446944578754483,90.000000000000000,9.851111111111111,3.153996731256079
1153,1167,4,Queens,116700,4116700,E,QN51,Murray Hill,QN,2564.354163354644243,2244.344006736328083,929.184454646198787,13034.375618653160927,4961.327351014617307,81.234670253076516,6719.901742706025288,127.000000000000000,11.309448818897639,4.083093930219413
1154,776,3,Brooklyn,077600,3077600,E,BK58,Flatlands,BK,4483.853344781311534,5684.209493810508320,779.642086919422809,4252.651865418712987,1910.072639239275077,643.263298776576676,10516.164087791299607,101.000000000000000,7.985148514851483,3.799825947030044
1155,780,3,Brooklyn,078000,3078000,I,BK91,East Flatbush-Farragut,BK,5852.047044868704688,5525.913582068646974,1519.117426860047544,2839.964228777890185,2406.120226433958578,930.284800708085072,9822.925974265002878,74.000000000000000,8.108108108108109,3.424999020368093
1156,546,3,Brooklyn,054600,3054600,E,BK43,Midwood,BK,1299.745001879147821,4646.896675624884665,656.237562514024603,5507.530424340038735,1906.750940568724900,290.723783802154117,15102.562882179647204,91.000000000000000,12.194505494505496,4.323742274089339
1157,548,3,Brooklyn,054800,3054800,I,BK44,Madison,BK,2104.662330399938583,3610.097989966452133,1891.328733089521393,7557.028523403207146,2696.681561104435332,1561.108731989452508,17028.248576994774339,74.000000000000000,7.933783783783783,2.377766710161577
1158,826,3,Brooklyn,082600,3082600,E,BK95,Erasmus,BK,3742.631062736261356,2974.202701882858946,171.165025743061790,4155.693844567610540,40.673685764852031,2402.358611543837014,5153.514171983028064,151.000000000000000,9.722516556291392,3.870506808940838
1159,828,3,Brooklyn,082800,3082800,E,BK95,Erasmus,BK,5231.353085582678432,2235.303684978332967,852.130329666263492,4130.937233909776296,514.457732891863088,997.993600805892015,6162.289107498767407,98.000000000000000,11.122448979591837,4.177147712594564
1160,876,3,Brooklyn,087600,3087600,I,BK60,Prospect Lefferts Gardens-Wingate,BK,719.417657040898121,719.417657040898121,851.956627046532731,1338.270736507736729,3131.101558005341303,1148.721836259825523,7517.936942143061060,58.000000000000000,9.772413793103450,4.083720057739249
1161,224,3,Brooklyn,022400,3022400,E,BK88,Borough Park,BK,2409.416579793073197,2420.660280438849441,953.935083929984444,1626.270493803770023,1089.411124974504446,715.052660686607396,6461.456482621645591,92.000000000000000,11.510869565217391,3.895826352882119
1162,230,3,Brooklyn,023000,3023000,E,BK88,Borough Park,BK,4759.661726955583617,3319.597968429942739,715.221498667790001,1101.717637731759623,1192.372341507345936,868.022414340442083,6366.481436364841102,73.000000000000000,11.254794520547941,2.394498387269498
1163,486,3,Brooklyn,048600,3048600,E,BK41,Kensington-Ocean Parkway,BK,5697.087928381076381,1811.051191370307151,928.396929577522542,1966.242321215565653,1022.792751733171485,447.158688932793780,4928.124328304860683,88.000000000000000,12.860227272727268,4.884682598253896
1164,488,3,Brooklyn,048800,3048800,E,BK41,Kensington-Ocean Parkway,BK,6392.450584428573165,1114.445571184699247,586.784706997357034,2690.740544333796151,1366.435257414150101,1159.772583702502970,4509.830699390094196,76.000000000000000,11.396052631578947,3.994310646890105
1165,226,3,Brooklyn,022600,3022600,I,BK88,Borough Park,BK,3588.761914069126760,3636.273013892825475,366.939097663251800,1453.215184417013688,2019.032836388696978,1725.988469624655181,5277.029216028156043,108.000000000000000,11.272222222222219,4.061256040075898
1166,228,3,Brooklyn,022800,3022800,E,BK88,Borough Park,BK,4832.988050678446598,2578.258643434602163,980.914839841466119,1147.230105590296034,1437.939145315966925,323.138659988907932,5252.286812936659771,143.000000000000000,12.517482517482520,5.097960303047953
1167,496,3,Brooklyn,049600,3049600,E,BK41,Kensington-Ocean Parkway,BK,5332.604616379537219,2325.624611020821703,366.991675673018506,2473.137723515807011,291.490459158197439,642.580254920105745,3697.980189150034221,102.000000000000000,9.038235294117650,2.908575375740804
1168,498,3,Brooklyn,049800,3049800,E,BK41,Kensington-Ocean Parkway,BK,4967.928797493508682,3161.579576158632335,877.478133119788822,2790.860808265196738,923.348169719144494,502.833093900482424,3689.701870825989772,104.000000000000000,10.009615384615387,4.529440249837545
1169,500,3,Brooklyn,050000,3050000,E,BK40,Windsor Terrace,BK,6726.815686379403814,2843.522228415783957,1339.894095302877986,3902.088816793342176,1026.804335267072474,451.511949888536208,1911.424707034042285,156.000000000000000,13.149999999999997,7.387054937196642
1170,64,3,Brooklyn,006400,3006400,I,BK31,Bay Ridge,BK,6780.863881304955612,5126.756821747786489,1351.199241315958716,7757.761299254110781,962.882327458190275,2043.070790918720377,17759.730662784560991,89.000000000000000,10.294382022471911,3.005614426315048
1171,138,3,Brooklyn,013800,3013800,E,BK31,Bay Ridge,BK,8206.946200045375008,3273.403209388141931,274.501465587349117,8571.481686028111653,994.807199468510817,1171.358495323581337,17839.497159006787115,90.000000000000000,14.615555555555556,6.353233470492546
1172,162,3,Brooklyn,016200,3016200,I,BK31,Bay Ridge,BK,12446.593183274175317,2321.151265984649854,522.902256749726462,12850.614103428611998,1211.695053787915867,145.076920616917533,21536.647636741508904,200.000000000000000,14.461499999999992,7.333551159776916
1173,62,3,Brooklyn,006200,3006200,I,BK31,Bay Ridge,BK,8312.152466067867863,3957.863978509789831,338.665274167869200,9165.868735789583297,989.850281172181894,1605.501931792256983,18875.441498287982540,70.000000000000000,10.542857142857137,3.916356315619183
1174,148,3,Brooklyn,014800,3014800,I,BK30,Dyker Heights,BK,9239.898175128488219,2927.255072881940578,581.540836104404889,10201.537420112888867,3671.692112058534349,768.356429262389838,17035.641420655712864,53.000000000000000,8.249056603773584,2.468775984596215
1175,166,3,Brooklyn,016600,3016600,I,BK30,Dyker Heights,BK,9038.375846906919833,2299.598867398885886,1564.631107889561918,9602.231533691057848,3668.227097717638571,475.257457996010032,17139.652805920017272,107.000000000000000,7.722429906542060,2.248786188785129
1176,400,3,Brooklyn,040000,3040000,E,BK29,Bensonhurst East,BK,5193.348773738811360,5783.836183288871325,472.694913691475108,8637.494003763566070,848.312831781608452,1202.175314831010155,19546.402174426591955,113.000000000000000,10.364601769911500,3.479529944495335
1177,410,3,Brooklyn,041000,3041000,E,BK29,Bensonhurst East,BK,5835.239975929029242,6259.907378114324274,1254.802915753328989,9072.889585403989258,1341.318389253634223,721.939525517554102,18630.241694058157009,81.000000000000000,8.881481481481481,4.252149783083586
1178,232,3,Brooklyn,023200,3023200,E,BK88,Borough Park,BK,3763.082294501279193,3237.544245088525258,261.994008328528196,747.563101608185434,2233.881474245044501,265.589865516314205,6877.809737702842540,110.000000000000000,10.643636363636361,2.370635623846667
1179,234,3,Brooklyn,023400,3023400,E,BK88,Borough Park,BK,3716.591651851972529,2295.721590007293798,935.601385837137514,1678.431385140411521,2057.884571758602760,1207.127103275247919,7817.670409217172164,69.000000000000000,10.897101449275363,2.455723866835383
1180,116,3,Brooklyn,011600,3011600,E,BK88,Borough Park,BK,1914.419806958820573,1687.063539900048454,705.190350078092592,3625.759101143783028,1701.679048519946036,764.677015129256688,10452.327312495846854,105.000000000000000,11.924761904761901,6.826303495591111
1181,216,3,Brooklyn,021600,3021600,E,BK88,Borough Park,BK,2527.639338893854529,2087.107220691260864,1298.752921774858351,4420.486831213136611,1317.479093063334176,1397.030554152029481,10285.525841182086879,71.000000000000000,9.871830985915496,4.304488789909288
1182,218,3,Brooklyn,021800,3021800,E,BK88,Borough Park,BK,1972.791088541359613,1509.483586678571100,899.922737933736130,3697.664040994021434,1119.784478866318295,1112.035678686210304,9504.173876987553740,97.000000000000000,10.480412371134022,4.094423015295157
1183,100,3,Brooklyn,010000,3010000,E,BK34,Sunset Park East,BK,3265.584634928733522,3473.027330331151006,713.088062043590980,1130.161989786683762,1627.491845951416963,291.650573734276691,11157.216844026299441,61.000000000000000,11.190163934426225,2.705346861188832
1184,106,3,Brooklyn,010600,3010600,E,BK34,Sunset Park East,BK,1996.875632320398154,2069.594704543909302,63.816311511181866,2348.736229645712683,2081.537940637091651,1383.818008391129752,10481.766403735362474,70.000000000000000,10.664285714285716,2.495272963737851
1185,90,3,Brooklyn,009000,3009000,E,BK34,Sunset Park East,BK,2798.952507362376309,3237.535925625492382,850.731491747865334,3630.561386853308704,843.977602096867827,1008.380677329920104,7041.638318907487701,57.000000000000000,11.652631578947368,2.953152387289961
1186,92,3,Brooklyn,009200,3009200,E,BK34,Sunset Park East,BK,2048.617144577035106,2508.717411214400727,261.140250105456005,2943.430324554952676,1422.075435558247364,820.887882030350625,7875.773800474416021,65.000000000000000,11.821538461538463,3.022028101483149
1187,180,3,Brooklyn,018000,3018000,E,BK27,Bath Beach,BK,11666.516504587176314,1268.522541955079305,520.307671717757444,12407.216153212491918,1557.139127350041917,1861.325690680603884,18540.514355915653141,86.000000000000000,11.508139534883718,4.538883384743539
1188,319.01,5,Staten Island,031901,5031901,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,SI,16070.860383518773233,12351.238618521836543,1475.620721723816359,8256.308570989631335,37102.331773690639238,128.133208595888874,12744.773726001983960,331.000000000000000,10.001208459214491,4.113922966168009
1189,424,4,Queens,042400,4042400,I,QN08,St. Albans,QN,8611.725928947769717,1653.887452979439558,2426.377803927663990,2501.936235387956913,7057.063309849335383,1327.322210625982507,10539.668306287048836,236.000000000000000,8.183474576271184,3.389737673178840
1190,367,2,Bronx,036700,2036700,E,BX17,East Tremont,BX,4574.131631876547544,4574.131631876547544,1086.646200878302125,1567.766152483368387,1370.225212343582143,426.709425094670621,426.709425094670621,77.000000000000000,10.151948051948050,3.243155155968790
1191,96.02,5,Staten Island,009602,5009602,I,SI36,Old Town-Dongan Hills-South Beach,SI,3361.188091345341491,2069.009499772385880,1565.826348643956408,12723.722822512858329,20180.826226949047850,827.069955717749167,10520.701505307592015,368.000000000000000,7.509239130434780,2.380729049922699
1192,510.02,3,Brooklyn,051002,3051002,E,BK42,Flatbush,BK,4562.323738643035540,1952.806700848989294,557.178504303399563,855.452640891622764,943.228711150817162,885.726413002716868,2220.752847739456683,64.000000000000000,8.939062500000002,5.252229071380452
1193,794,3,Brooklyn,079400,3079400,I,BK95,Erasmus,BK,3460.543008249105696,1670.172740601552960,763.451867580770340,2264.674845749641463,1814.864347122985009,435.144299038571432,3005.941139513784492,142.000000000000000,10.784507042253527,4.154264591269591
1194,490,3,Brooklyn,049000,3049000,E,BK41,Kensington-Ocean Parkway,BK,7532.211650317608473,977.290473013297060,90.061509365055144,3780.663781431857387,1993.224325557109978,351.327055437052820,4614.601376325569618,83.000000000000000,11.956626506024099,3.696082064442528
1195,492,3,Brooklyn,049200,3049200,E,BK41,Kensington-Ocean Parkway,BK,7983.442992088730534,699.659310897946739,365.678238133143566,3506.522778044091410,1780.278827171462126,1110.836147143971175,3812.897797541343152,81.000000000000000,10.609876543209875,3.155614240455874
1196,557,4,Queens,055700,4055700,E,QN20,Ridgewood,QN,5715.259104054130148,8103.143617415419612,634.443855426446248,251.906023616167374,1941.561687530732797,434.773408690993904,5025.986842128241733,150.000000000000000,9.860666666666665,3.172911703796607
1197,295,3,Brooklyn,029500,3029500,I,BK35,Stuyvesant Heights,BK,2634.804688651151082,2772.859702444098730,821.991931382092616,191.175187518310480,1949.516815077607134,633.369132071833064,10544.950218323725494,75.000000000000000,11.772000000000002,1.977000184554805
1198,383,3,Brooklyn,038300,3038300,I,BK35,Stuyvesant Heights,BK,3815.878769815757551,2066.240713821977351,926.299813421971749,1670.120266580457383,2158.530255568265147,1112.892192484105408,8833.893332771582209,78.000000000000000,12.017948717948720,2.381080382839645
1199,942.02,4,Queens,094202,4094202,E,QN12,Hammels-Arverne-Edgemere,QN,15778.225929368411016,3645.492564076949748,1241.390935452199756,16635.836691453536332,1455.649443645762631,871.430438533680785,40181.181574971131340,605.000000000000000,11.441818181818173,7.338726543806375
1200,392,3,Brooklyn,039200,3039200,E,BK25,Homecrest,BK,3629.204670060400076,5321.391513736964953,505.609030754229082,10090.629372323070129,2219.923882297804084,1486.979464467208572,20346.215320415554743,87.000000000000000,9.662068965517241,3.506977807746387
1201,584,3,Brooklyn,058400,3058400,I,BK25,Homecrest,BK,3480.702161358703506,4994.786125116487710,24.606557553730795,10557.876485504682933,1097.041688396989457,959.031524200646913,21156.590082876740780,99.000000000000000,8.437373737373736,2.984469523799315
1202,84,1,Manhattan,008400,1008400,I,MN17,Midtown-Midtown South,MN,4264.771719384931203,9821.885650296508175,381.994531289660301,1078.021326697257336,818.342942660846688,407.934665384593984,5457.294348214919410,118.000000000000000,17.215254237288136,9.008140925089037
1203,610,4,Queens,061000,4061000,I,QN33,Cambria Heights,QN,16086.024185172796933,6242.705501298594754,889.969971467083496,5448.126725549134790,13914.917126086216740,6.415082210739969,13856.065120553252200,124.000000000000000,7.037096774193546,2.922674678288957
1204,612,4,Queens,061200,4061200,I,QN33,Cambria Heights,QN,17992.517570381911355,6629.795672241067223,2028.040133226811122,7298.785390753587308,15789.114487704740895,1462.268662098586674,15102.702988099370486,135.000000000000000,8.199999999999998,1.834291924877728
1205,337,2,Bronx,033700,2033700,I,BX22,North Riverdale-Fieldston-Riverdale,BX,11055.457490872087874,1660.550707158339719,668.771423656605293,13731.764201071820935,6321.408024946849764,1312.582515468754082,1704.852416135912335,323.000000000000000,7.766873065015482,3.451768626594103
1206,521,4,Queens,052100,4052100,I,QN30,Maspeth,QN,7588.569722748958156,3313.674169016286669,643.177024631397330,7963.051909710388827,4773.932043884744417,599.114884818434462,11206.531447177303562,122.000000000000000,10.648360655737704,4.223590451097802
1207,269,2,Bronx,026900,2026900,E,BX30,Kingsbridge Heights,BX,2030.750803211933317,714.272213305808464,921.172785119262471,3901.489082330447673,1645.455286790603850,299.904242562120999,6017.874258081871631,170.000000000000000,10.171764705882351,5.093414050503965
1208,444,4,Queens,044400,4044400,I,QN61,Jamaica,QN,3041.082598113095173,1414.452060904289965,684.852967788499882,2066.342706248823106,2324.254032255797938,850.613951806967293,7808.704074732928348,320.000000000000000,9.657500000000002,3.808150803104434
1209,468,4,Queens,046800,4046800,E,QN61,Jamaica,QN,3073.179643703711463,1068.354028513565936,797.642961554656949,738.191645018360418,892.715312256994821,414.220306169423736,5443.578663298164429,115.000000000000000,9.877391304347828,3.225611892708089
1210,129.01,2,Bronx,012901,2012901,E,BX33,Longwood,BX,3388.181037553381429,1398.614846157543752,529.288484153575723,714.794423379053114,612.050291077579686,0.000000000000000,4342.272279561452706,170.000000000000000,13.124705882352940,5.718937830837378
1211,159,2,Bronx,015900,2015900,E,BX27,Hunts Point,BX,4168.662152925915507,1249.593758702947753,525.063895612882561,1577.239859896908683,600.938601407019746,738.439443419255099,3876.571009827748640,121.000000000000000,10.719834710743802,5.342059837345995
1212,2,3,Brooklyn,000200,3000200,I,BK32,Sunset Park West,BK,3724.834043991680574,6305.387682223644333,991.414471246892958,3097.772919256164187,1525.557596039060172,499.994873244474320,9169.629675815034716,126.000000000000000,10.815873015873015,3.632396733803458
1213,140,3,Brooklyn,014000,3014000,I,BK30,Dyker Heights,BK,8983.275664429669632,2188.887843675096065,1450.065332814785961,9096.582069434591176,2521.174166102377967,853.941955690178702,17326.384906423772918,98.000000000000000,9.658163265306122,4.629731872385597
1214,142,3,Brooklyn,014200,3014200,I,BK31,Bay Ridge,BK,9175.828500696081392,2180.164577102039402,697.246266184841147,9141.634702685769298,1705.801135548879074,468.004630541865936,17780.667178692787274,123.000000000000000,12.141463414634153,6.108995340509913
1215,938,4,Queens,093800,4093800,E,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN,22120.310001791007380,1333.693446613718152,401.446432032347786,23076.498798037071538,857.553313828954856,255.192536467600263,40132.184212994441623,431.000000000000000,9.081670533642688,5.283551747006222
1216,314,3,Brooklyn,031400,3031400,E,BK26,Gravesend,BK,7449.910733956846343,3394.431474616202195,1272.001865749249646,3835.770129161417117,2577.173677847948966,0.000000000000000,24459.879979299097613,542.000000000000000,11.653321033210341,9.657239344655563
1217,517,4,Queens,051700,4051700,I,QN30,Maspeth,QN,7963.837305973904222,2415.670069715445152,767.263995508558764,9272.276551454446235,5633.725730728885537,1094.665725289372403,11793.641291422038194,220.000000000000000,9.680909090909088,5.007692629460183
1218,607.01,4,Queens,060701,4060701,I,QN21,Middle Village,QN,7710.460578220845491,4169.903316708795501,2383.335100181148846,5792.952071129773685,1688.528656830614182,1938.092690087494475,8179.414915573477629,57.000000000000000,6.154385964912281,2.980775916209845
1219,1113,4,Queens,111300,4111300,I,QN46,Bayside-Bayside Hills,QN,15055.869278927417326,3628.144051286450122,2063.779729101818248,22014.519718203282537,18679.031918045144266,1267.245874881787813,2283.166062962632623,287.000000000000000,9.058536585365855,3.782956157754012
1220,1123,4,Queens,112300,4112300,I,QN46,Bayside-Bayside Hills,QN,12865.405794655536738,3819.181256606188981,258.529045265082914,21269.304053244333772,16466.053939536781400,1271.870036059606264,3525.435750390691283,198.000000000000000,10.584848484848481,4.270816173649875
1221,358,4,Queens,035800,4035800,I,QN66,Laurelton,QN,17873.528474301288952,7704.602908629725789,1164.786253368995403,6206.379643099491659,16224.112545278556354,1384.765984312871524,18465.202617255410587,425.000000000000000,8.784235294117645,4.371413456181362
1222,646,4,Queens,064600,4064600,I,QN66,Laurelton,QN,20295.587569326635276,10196.847142003198314,1904.539323534971118,8537.310239256003115,18529.223116327764728,1817.992272794900146,19999.925749892605381,165.000000000000000,8.810909090909094,1.898202557421683
1223,479,4,Queens,047900,4047900,I,QN50,Elmhurst-Maspeth,QN,1924.015256480715834,4120.662416061644763,799.311767956983999,6104.807495411227137,1970.674662558977616,1388.761919656670671,9445.102366927736512,275.000000000000000,11.030909090909089,8.869715404696958
1224,772,3,Brooklyn,077200,3077200,I,BK42,Flatbush,BK,5503.309095994392010,3365.656700837334483,1417.389755670137902,4371.078898712818955,1627.579329435406862,224.447721206519475,8690.069380283013743,367.000000000000000,15.133242506811992,7.970021433046180
1225,770,3,Brooklyn,077000,3077000,E,BK42,Flatbush,BK,6893.685946492334551,1515.207465593464349,1085.243856714911090,5074.257232649499201,1876.193521660816259,1553.942907366758391,6803.422944136359547,93.000000000000000,9.231182795698921,3.302402896397648
1226,788,3,Brooklyn,078800,3078800,E,BK42,Flatbush,BK,6471.641117706416480,2624.741751976614523,347.633867991589113,4186.558272407489312,930.850945080494853,314.925858218950850,7352.990331870031696,88.000000000000000,10.414772727272728,5.110695113725193
1227,203,3,Brooklyn,020300,3020300,E,BK64,Prospect Heights,BK,5311.625807509592050,2265.088236342442542,1143.394736230994567,404.074599171999637,1237.896492537451422,1134.060827451812884,3020.818124839522170,95.000000000000000,10.160000000000000,4.622203582431956
1228,199,3,Brooklyn,019900,3019900,I,BK69,Clinton Hill,BK,3877.127041479643140,1261.468226230839264,170.036682715673322,453.744569277558924,409.299371912728361,656.854638857365558,4294.196429188262300,118.000000000000000,11.905932203389831,4.434196799908819
1229,201,3,Brooklyn,020100,3020100,I,BK69,Clinton Hill,BK,4723.046451461288598,2205.903042529544109,333.554213962113522,1001.020234069726371,714.085057073929647,897.295439532346563,4484.498604829668693,92.000000000000000,13.048913043478263,3.897575875674672
1230,818,4,Queens,081800,4081800,I,QN55,South Ozone Park,QN,11429.314204874199277,10958.249616196128045,1661.737878883797976,4499.055513751657600,6935.748823325933699,1050.037747183414240,14356.986434325184746,240.000000000000000,9.664166666666667,3.423076886310843
1231,846.02,4,Queens,084602,4084602,I,QN55,South Ozone Park,QN,13533.628350489423610,12650.707318195172775,2191.193399049070194,7521.018215441584289,3821.328170876319291,380.051518624798746,14920.736982601894852,301.000000000000000,13.159468438538216,13.528917857063334
1232,803.01,4,Queens,080301,4080301,E,QN62,Queensboro Hill,QN,1781.117724338630069,5186.624513547723836,1433.394002657659030,6901.167358774969216,5702.471463266429964,873.572086072709226,1642.394311998074272,204.000000000000000,9.413725490196086,3.917210710050361
1233,809,4,Queens,080900,4080900,I,QN37,Kew Gardens Hills,QN,4667.695264146595946,6051.714830876710948,1836.792394323969120,8451.525978394149206,7836.615698232796603,1003.314255992382186,4208.280456880159363,1730.000000000000000,9.015722543352608,7.733199007301963
1234,142,1,Manhattan,014200,1014200,I,MN40,Upper East Side-Carnegie Hill,MN,1214.299641661833448,1756.567160311610451,1162.434309303800319,1149.677028064277238,1397.868963468013590,532.370244390445237,532.370244390445237,167.000000000000000,12.684431137724550,4.838313158802253
1235,361,3,Brooklyn,036100,3036100,E,BK79,Ocean Hill,BK,5318.276701273163781,3751.055708265620069,816.383298299352987,404.808333291922224,1886.039137576087796,1438.841459778882154,8831.734412217227145,191.000000000000000,14.245549738219896,8.979905554912291
1236,311,3,Brooklyn,031100,3031100,E,BK61,Crown Heights North,BK,742.855793578781572,2077.888165680105885,841.529615310078043,2143.644921170062389,1314.321378792590394,931.546312757469991,8151.188856520826448,80.000000000000000,12.089999999999996,5.074947153182480
1237,313,3,Brooklyn,031300,3031300,E,BK61,Crown Heights North,BK,2039.278379884849983,816.647631386528360,1318.196257247506537,882.260089176200950,1561.175535881371616,628.581747802221571,6766.944110283187911,73.000000000000000,11.715068493150685,3.519259361510156
1238,960,3,Brooklyn,096000,3096000,I,BK50,Canarsie,BK,3320.757484286383715,3499.214773373164917,2487.727840486152672,3646.595320141889715,3591.479182113855131,1037.548471985975084,13582.751705267157377,186.000000000000000,11.360752688172047,4.030400352069966
1239,962,3,Brooklyn,096200,3096200,I,BK50,Canarsie,BK,3621.037456486331394,3255.836743058308912,1650.626041376531930,4793.037375355804215,2475.367573225344586,1209.326306045334832,14455.646999438471539,101.000000000000000,10.146534653465348,3.458686581823673
1240,713.05,4,Queens,071305,4071305,I,QN17,Forest Hills,QN,1767.882868366341427,1381.111329436274900,581.092391805479565,3018.566100349263706,937.681662288514758,0.000000000000000,3663.642347448170767,158.000000000000000,9.129113924050632,4.528625215628529
1241,178,4,Queens,017800,4017800,E,QN55,South Ozone Park,QN,9098.591824272347367,8645.707928198900845,869.298513312213004,4394.382096839282895,5733.157125477769114,1744.871232948769375,12642.778987449011765,114.000000000000000,11.011403508771926,3.682480857977148
1242,840,4,Queens,084000,4084000,I,QN55,South Ozone Park,QN,10009.352629882851033,9489.248302103822425,682.388025464699695,6714.711816860115505,4921.683113035367569,3028.634392224603289,11941.939812554577657,291.000000000000000,9.653951890034358,2.533243086560879
1243,610.02,3,Brooklyn,061002,3061002,I,BK19,Brighton Beach,BK,4469.495219248359717,3177.909152681324940,718.882219266378229,8902.397046321415473,1522.678281636613519,160.517745028217774,27770.341536281379376,384.000000000000000,10.057031250000010,7.521721550280949
1244,608,3,Brooklyn,060800,3060800,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK,3022.759228512093159,3106.393439825551468,555.230107185648990,9790.721072527760043,850.323095300440627,675.879737299297744,24848.746933849943161,296.000000000000000,10.435810810810811,5.150672296222035
1245,610.03,3,Brooklyn,061003,3061003,E,BK19,Brighton Beach,BK,2555.283911650386017,1862.193629018884849,574.935214968825676,8489.545573849325592,1530.829705305760399,1457.848535215264064,25729.479471546692366,96.000000000000000,6.703124999999999,3.249241308205250
1246,292,3,Brooklyn,029200,3029200,E,BK27,Bath Beach,BK,10458.852845475114009,976.284423769631189,751.477838208938124,8590.214821137498802,2236.639998136943632,0.000000000000000,20986.601271532810642,236.000000000000000,13.826694915254230,6.653452734126142
1247,294,3,Brooklyn,029400,3029400,I,BK28,Bensonhurst West,BK,9742.837751274668335,290.912531758177295,1232.894177555718670,7558.558370417795231,2751.818042556168621,559.984760698577247,21744.824752468408406,73.000000000000000,8.728767123287671,4.356268773339264
1248,589,3,Brooklyn,058900,3058900,I,BK76,Greenpoint,BK,10076.851111293084614,11437.165436915734972,2218.450040693187475,6471.971055653659278,3211.597687508115541,1261.924140198801751,15646.573981595869554,117.000000000000000,11.252136752136753,3.398671096548907
1249,581,4,Queens,058100,4058100,I,QN20,Ridgewood,QN,6624.759057474223482,8103.153076344240617,687.291100509203488,2049.195124314427176,1006.978579620910864,835.150984018094050,6513.646339541762245,102.000000000000000,10.000980392156867,2.634970272364640
1250,577,4,Queens,057700,4057700,E,QN19,Glendale,QN,7596.782348901625483,8976.831403457024862,347.031984275173841,1985.970804827618622,2567.015429441003107,1693.471006997829136,4972.314019187017038,162.000000000000000,10.480246913580245,3.490320946750573
1251,922,4,Queens,092200,4092200,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN,28265.849570650119858,7477.145217161052642,3775.261124370041671,32235.123296982212196,7599.552389199384379,1430.790211438391452,40690.478422134074208,344.000000000000000,7.588953488372086,3.144942732520462
1252,579,4,Queens,057900,4057900,E,QN19,Glendale,QN,7659.040056263358565,8279.851050786961423,768.481668475254878,2627.346824469141211,1901.018820036654006,674.910227071294003,5839.502299351657712,55.000000000000000,8.521818181818182,2.307370710562044
1253,613.01,4,Queens,061301,4061301,I,QN20,Ridgewood,QN,7014.739207984275708,6276.205300515406634,1298.406400440788047,3769.698600437031928,1245.707372703449664,582.679184978485523,7126.522411430895772,249.000000000000000,11.432530120481928,3.791324193101131
1254,702.01,3,Brooklyn,070201,3070201,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK,10048.192805186146870,9635.629006310055047,1842.361704294020910,13763.548178037799516,13532.742472841960989,824.916365231431428,22268.656765466905199,678.000000000000000,7.628761061946912,2.192409747554030
1255,132.04,5,Staten Island,013204,5013204,I,SI25,Oakwood-Oakwood Beach,SI,15341.635744806575531,7261.690657025857945,2198.574039729020569,27345.949994331269409,34581.552929152792785,1547.893297097758705,5510.991254001965899,595.000000000000000,7.391764705882355,2.680861728594580
1256,535,4,Queens,053500,4053500,I,QN30,Maspeth,QN,4348.197251544648680,7674.148812974780412,3046.803304655727970,6915.088564080888318,3874.420464009191619,2059.210035136833085,12750.592597424269115,153.000000000000000,10.358169934640520,4.028984042944406
1257,595,4,Queens,059500,4059500,I,QN20,Ridgewood,QN,4385.324547280772094,6432.561441318040124,849.681090943615573,6056.941967790741728,3693.775977503030390,951.961628580881211,11099.710399964982571,228.000000000000000,9.438596491228068,3.275876552082057
