OBJECTID,Geo_FIPS,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth,deaths,cases,DeathDensity,CaseDensity,SVI,SumUHVI,GorceryDist,hospitalDensity,supermarketDensity,soupKitchenDensity,pharmacyDensity,subwayDensity,nursingHomeDensity,parksDensity,NewParksDist,NewParksDensity,Shape_Length,Shape_Area,IDInt
668,36081045000,QN,1046.849954999999909,787.481675799999948,850.742975500000057,3420.382904999999937,2430.887099999999919,995.254383999999959,6541.633122999999614,131,8.644274809000001,3.809626679000000,8.842162857000000,72.930710129999994,0.004031994000000,0.033256138000000,32.280000000000001,31.181818181818183,620.762419104805531,0.001942372046566,0.006431033601984,0.007722088446220,0.020351150073111,0.013741954074552,0.004100657301024,0.023538392347594,1275.528483670614378,0.015182412695140,5557.305854881946289,1819154.157721629366279,668
669,36081077905,QN,2417.940360000000055,2902.480211000000054,623.612538100000052,5574.585497000000032,3675.306602999999996,1891.487513999999919,4017.727973000000020,579,7.635233161000000,6.549299501000000,6.491362637000000,81.847417890000003,0.002569819000000,0.032401986000000,64.230000000000004,39.000000000000000,638.741510508657939,0.000893029708615,0.005916972062550,0.002908377708601,0.015709552991514,0.003756397071161,0.002206669841793,0.040347781298416,2148.686172174864168,0.025572226311152,8334.232728679644424,2958848.763687393162400,669
670,36081126700,QN,3069.193867999999839,2828.952682999999979,1895.157003999999915,5770.893804999999702,4040.217316000000210,2362.690641000000142,5606.786261000000195,650,11.149846150000000,6.637857177000000,18.812394080000001,155.173340200000013,0.004031803000000,0.033256181000000,64.380000000000010,22.636363636363637,1240.044380606168261,0.001483867302974,0.004828965782912,0.001771358653583,0.011472879883109,0.004686025220453,0.002662198321724,0.037903085858984,2636.651186442709331,0.043713556109544,14754.876337456862530,8500177.124320484697819,670
671,36081121500,QN,5857.648530000000392,6484.452721999999994,2608.846568999999818,12498.925059999999576,9689.457954999999856,663.576690600000006,8107.621640000000298,275,9.778181818000000,4.892094431000000,7.391673246000000,95.725360330000001,0.001670057000000,0.021627962000000,59.880000000000003,52.636363636363633,2585.089402867207809,0.000068765629580,0.002018496110104,0.000653948885917,0.003827719762921,0.000000000000000,0.000000000000000,0.127422743649394,1016.382865755595731,0.366750578880310,13130.097214254970822,6906260.851387965492904,671
672,36081122300,QN,6669.398543000000245,4767.341112000000066,1283.149981999999909,10653.795219999999972,9050.485210999999254,825.450787799999944,6375.541183000000274,290,8.396206897000001,3.607904542000000,5.228123990000000,77.285311160000006,0.001487799000000,0.021993543000000,34.899999999999999,46.181818181818180,1509.525442208352615,0.000000000000000,0.003510534169618,0.000271066354496,0.006523256865330,0.000000000000000,0.000086751313196,0.106927967142491,956.175435401281220,0.278357050958134,11300.018539008449807,5271319.450457916595042,672
673,36081134100,QN,7567.646482000000105,6006.980026000000180,1026.347741000000042,10085.891939999999522,8487.698845999999321,1303.786783999999898,4271.125955999999860,359,8.222562674000001,4.018389030000000,5.327996857000000,78.762229149999996,0.001487852000000,0.021994479000000,48.219999999999999,42.000000000000000,1643.809365191091047,0.000000000000000,0.004394909255612,0.000000000000000,0.008077862976200,0.000000000000000,0.000006544835775,0.124493335783482,1446.615238917855095,0.234320207134537,12584.186461824123398,6340103.000441483221948,673
674,36047036002,BK,3729.284897999999885,2149.953946000000087,407.238016500000015,7550.201210000000174,491.166559699999993,431.481579399999987,27458.174660000000586,51,11.103921570000001,3.116405672000000,16.426420940000000,135.569517899999994,0.003784018000000,0.031230020000000,89.189999999999998,78.727272727272734,589.387607904513970,0.000855441670865,0.021195716690272,0.001246444609327,0.034340510144830,0.020574698224664,0.001084687770344,0.025608349591494,1234.549299841075481,0.024769205134362,3860.148355227207048,924220.931808668072335,674
675,36047056100,BK,6939.198903999999857,8311.412258000000293,962.022136899999964,6563.160573000000113,1591.664389999999912,635.210287600000015,14570.740439999999580,195,10.373333329999999,2.591303192000000,3.152781109000000,54.189987639999998,0.000928928000000,0.015966408000000,10.480000000000000,26.909090909090910,1076.667695179541170,0.000000000000000,0.005140496912645,0.001466498888719,0.015421618416440,0.015252036290864,0.000000000000000,0.032727498685320,671.668211577200282,0.027805105516953,8469.794703615596518,3577947.731751059181988,675
676,36005033201,BX,6098.392767000000276,1936.534822999999960,923.574154399999998,4961.574803999999858,963.946970999999962,482.004214400000023,482.004214400000023,109,12.930275229999999,6.296787902000000,17.249142089999999,204.106690500000013,0.003251488000000,0.038474400000000,93.670000000000002,64.272727272727266,628.145255917549662,0.000000000000000,0.004992021247745,0.001380990631878,0.019376221112907,0.011012688837945,0.002145067416131,0.219331800937653,1457.409213100376292,0.204140131672223,4758.788927272252295,1224202.476646751165390,676
677,36081015200,QN,2806.904382000000169,2387.889067999999952,746.776676400000042,4780.615850000000137,2762.717681000000084,1545.574027999999998,7581.554750999999669,108,8.786111111000000,2.914240201000000,5.682369386000000,78.231170340000006,0.002015025000000,0.027741550000000,75.060000000000002,54.090909090909093,1026.548031306604344,0.000716363720130,0.007779437000863,0.002965106442571,0.016016866778955,0.007435007928871,0.000944508530665,0.016765738464892,1889.338500444799820,0.036585275911623,6784.121619002250554,2073445.930031134746969,677
678,36081020600,QN,3211.544809999999870,2949.146080999999867,1311.779976000000033,3660.911462000000029,2215.430727999999817,1240.025711000000001,8540.959648000000016,135,10.568148150000001,4.950360334000000,5.317954774000000,65.907534729999995,0.002656321000000,0.032920847000000,69.630000000000010,59.272727272727273,539.398690804959529,0.000586249097978,0.007606335217133,0.005240637401585,0.014765837850670,0.011580633872654,0.000757057656301,0.017326587345451,1525.946342614884088,0.024511729925871,6813.674691374833856,1626141.580354912206531,678
679,36081047200,QN,4184.983860999999706,1331.484727000000021,1361.620632999999998,3420.530673000000206,2254.512357999999949,1554.303994999999986,2704.417571999999836,329,7.638905775000000,2.453358826000000,14.756175799999999,122.529573099999993,0.004019661000000,0.033377710000000,66.950000000000003,66.090909090909093,1249.853920571129493,0.000206259027959,0.006074898211019,0.001900852909603,0.012091031209344,0.015656799334101,0.002661230281228,0.068473172187805,1737.396989467741605,0.085308206400701,10370.611381724773310,5532951.503794576041400,679
680,36047093200,BK,7817.627510999999686,7853.480163000000175,1183.692035000000033,2046.394078999999920,5289.455590999999913,1046.923457000000099,11090.225839999999152,111,11.424324320000000,4.373706899000000,3.353234418000000,34.379506739999997,0.002941434000000,0.030157462000000,39.609999999999999,59.909090909090907,1745.505263299900662,0.000000000000000,0.003433332493943,0.005312516695509,0.009783710973958,0.000270085036027,0.000000000000000,0.021197182064255,1097.736684277549784,0.022021939578865,6930.881117517382336,3019000.007875423878431,680
681,36081059000,QN,16070.715809999999692,1907.039330000000064,1635.633223000000044,8244.010849000000235,13630.849500000000262,1159.790852000000086,10675.752070000000458,89,6.596629213000000,2.343290685000000,3.702134866000000,55.774919449999999,0.002281044000000,0.034365323000000,34.460000000000001,65.727272727272734,2538.829902125572062,0.000000000000000,0.001020761897962,0.002109956229106,0.006329207040835,0.000000000000000,0.001115183942602,0.004933696996886,1284.520100803423247,0.004803194373380,5991.951230220161051,1702017.067675978410989,681
682,36081004700,QN,3716.664287999999942,4492.936247999999978,631.337393799999973,6257.400268999999753,1672.481804000000011,784.864631099999997,10390.975660000000062,213,14.403286380000001,8.594702102999999,5.682017187000000,84.507091979999998,0.001518038000000,0.022577369000000,80.390000000000001,63.090909090909093,658.948565081909578,0.000374392226149,0.009813185677760,0.003654002182884,0.022193225721518,0.018623370095156,0.000135784535132,0.032062530517578,1113.786216274460457,0.033224672311917,5564.480669397328711,1928980.642002616776153,682
683,36047090800,BK,6357.361490000000231,2579.036771000000044,600.668119400000023,1635.642293999999993,1122.205492000000049,0.000000000000000,5194.897754999999961,304,14.238815790000000,6.572083668000000,21.556628740000001,199.496382600000004,0.003106590000000,0.028750019000000,96.269999999999996,73.000000000000000,796.162724238771602,0.000000032728671,0.007758936961181,0.015918710424254,0.025620970875025,0.021081681052844,0.000835054071407,0.040911111980677,24.189373095012161,0.040462220230928,7555.778082641350011,3194827.446740044746548,683
684,36085011402,SI,5398.341043000000354,6495.353140999999596,1446.000033999999914,17009.076860000001034,24284.605830000000424,1712.125946999999996,7354.651649000000361,265,7.181132075000000,2.897690865000000,5.570028565000000,113.078290800000005,0.001593258000000,0.032345049000000,29.459999999999997,50.181818181818180,2155.242074156764829,0.000034510126681,0.001819808375634,0.000000000000000,0.007579845259897,0.007991839361449,0.000000000000000,0.071195879521278,1856.766367354106933,0.077024008457859,10355.214371672609559,6228603.970704133622348,684
685,36047111800,BK,11280.668299999999363,2382.031020999999782,921.789564300000052,2563.401863999999932,2357.674376999999822,1052.636893000000100,6079.716540000000350,133,9.518796992000000,3.339754808000000,8.314314988000000,93.809322890000004,0.002492301000000,0.028120301000000,79.049999999999997,66.454545454545453,1723.948914905678976,0.000000000000000,0.008433535828122,0.007446780601250,0.013792652370674,0.011756027649556,0.001615137709970,0.057465225990329,1344.082450671300194,0.056484366101878,5292.340112907678304,1745783.827065853867680,685
686,36081091900,QN,11517.315440000000308,1022.601810999999998,1694.435862999999927,8549.174559999999474,7760.257131000000300,1328.640611999999919,4660.421051000000261,259,9.379150578999999,2.579741749000000,18.024800230000000,153.486701399999987,0.003275450000000,0.027891459000000,72.570000000000007,64.545454545454547,1559.984697877356211,0.000000000000000,0.005781712657255,0.000000000000000,0.004532374842610,0.000000000000000,0.003745241944368,0.035298613654006,1469.095275809983150,0.076754992827773,17603.748999037117756,4909354.015229537151754,686
687,36081092500,QN,12740.337269999999990,2755.047183000000132,442.800769399999979,10163.971910000000207,9282.407037999999375,319.137884299999996,6496.550124000000324,316,11.351265820000000,3.681308210000000,7.007635199000000,111.788466299999996,0.001784930000000,0.028473883000000,74.150000000000006,40.454545454545453,269.545749791609296,0.000000000000000,0.007147591561079,0.000000000000000,0.006898105889559,0.000000000000000,0.002026036847383,0.029569458748613,447.458756780393628,0.034138424721147,7714.748302977995991,3362669.255633799359202,687
688,36047076600,BK,6546.876210999999785,2568.278378999999859,1321.197501999999986,4092.541553000000022,1774.401018000000022,726.204588299999955,7710.920664999999644,41,10.102439020000000,3.379533089000000,5.747538779000000,80.275529460000001,0.002505466000000,0.034993692000000,88.980000000000004,50.909090909090907,1736.246462641440303,0.000000000000000,0.004383744982382,0.003834792645648,0.026745990539591,0.013867797330022,0.000997030467261,0.013760555768386,786.447065888840825,0.011923387957116,4504.297070763804186,887368.922669320250861,688
689,36061012000,MN,2385.170105000000149,2894.470439000000169,530.464784900000041,1790.297491000000036,507.516842600000018,1549.817518999999947,1549.817518999999947,138,9.999275362000001,2.946518331000000,3.481769484000000,46.412580190000000,0.001139322000000,0.015187363000000,18.759999999999998,45.363636363636367,809.168935068164501,0.003703359447952,0.008103822624045,0.006356198673270,0.036544146814517,0.056305380804198,0.001219423695667,0.178231056247439,1788.403449545878175,0.174529083073139,5693.865386730541104,1862415.442413308424875,689
690,36061012800,MN,942.091266799999971,1779.472608999999920,861.470416600000021,1697.287998000000016,934.254855700000007,1560.010205999999926,1560.010205999999926,189,13.031746030000001,4.501896482000000,8.179651682999999,87.363677539999998,0.001439319000000,0.015372810000000,20.289999999999999,45.727272727272727,572.140811057873975,0.003591234226608,0.010756323114038,0.006067671554370,0.036267757415771,0.039997569388813,0.001927031618026,0.245201134019428,2381.927483172864413,0.236897053463118,5818.320510480671146,1924402.657236420549452,690
691,36047040300,BK,7577.355551999999989,4028.199009999999817,582.816631000000029,2127.650189999999839,841.056982800000014,719.576162100000033,3864.203613000000132,110,11.680000000000000,3.505900662000000,8.734497841000000,98.871153789999994,0.002368999000000,0.026816152000000,84.920000000000002,48.818181818181820,1377.687923096286795,0.000000000000000,0.005016466893721,0.011122737429105,0.011952671455219,0.017720516421832,0.000294068589028,0.048328422009945,898.550381193044473,0.046717482722468,6937.017865122646072,2208071.894774900283664,691
692,36047052700,BK,4523.604413000000022,3189.367941999999857,665.982252300000027,3211.299915000000055,553.318424400000026,719.562787899999989,13814.458679999999731,224,12.025000000000000,4.784251069000000,8.768507791999999,163.738706699999994,0.001356304000000,0.025326946000000,87.030000000000001,23.636363636363637,433.817186420775670,0.000247136774078,0.012028960821529,0.006733817281201,0.027866400157412,0.035495025338605,0.000582018834393,0.043854353949428,768.382186300150465,0.037743649844612,6448.607566708327795,2045672.642327866284177,692
693,36047052900,BK,4101.940032000000429,2253.717076999999790,839.713717800000040,3286.241851000000224,466.203974800000026,905.595497799999976,12869.055140000000392,192,13.771875000000000,5.242630392000000,5.205713727000000,93.123016179999993,0.001399009000000,0.025026341000000,73.200000000000003,48.000000000000000,541.938044952860537,0.000476793009113,0.010096363839693,0.006504373450298,0.027669937117025,0.031410395400599,0.000976003517280,0.044249647762626,975.147195793841320,0.038015828600952,6118.983997133354023,1882580.922999871429056,693
694,36081045600,QN,1304.168775999999980,2150.696425999999974,2055.171468999999888,4004.998767999999927,2211.983622000000196,1614.725918000000092,6045.768680999999560,116,7.417241379000000,1.986137867000000,5.330296916000000,43.964619519999999,0.004031995000000,0.033256142000000,73.379999999999995,33.454545454545453,2008.391540893268029,0.001951128177877,0.006341947863499,0.003212511447990,0.016605138933907,0.017369451666517,0.002795859805441,0.029867425294859,1896.050591658765825,0.023003557231277,7547.459986918087452,1696420.222151818219572,694
695,36005021100,BX,3631.302358999999797,1086.500242999999955,654.737420899999961,2037.292607999999973,1587.080682999999908,456.987845999999990,6462.123747999999978,179,10.050837990000000,3.654524189000000,11.890231900000000,195.788046199999997,0.002314175000000,0.038105887000000,98.359999999999999,64.363636363636360,449.649129770704405,0.000421231306973,0.012436045892537,0.008126125360529,0.031984605640173,0.022342977424463,0.002635116106831,0.116747281203667,526.098234789184517,0.119152009487152,6510.599626396076928,1659664.637010262347758,695
696,36081050500,QN,3658.325811000000158,1216.585452999999916,1400.672454000000016,7009.392173000000184,2074.665602999999919,1133.739225999999917,8099.829552999999578,80,7.811250000000000,2.857811580000000,4.033320638000000,40.715777639999999,0.002685300000000,0.027107708000000,31.910000000000000,33.090909090909093,1758.317672289133498,0.000397903326666,0.006982201128267,0.001969107985497,0.020212978590280,0.010728237405419,0.001374514284544,0.029079160839319,1384.050321123102549,0.028071462487181,4512.758462052805044,1224020.334077690262347,696
697,36005022800,BX,4571.138525000000300,1536.663258000000042,373.976778200000012,5888.719708999999966,898.718426300000033,1525.977411999999958,1525.977411999999958,126,9.430158730000000,3.255672461000000,14.776060110000000,210.459018299999997,0.002423894000000,0.034524117000000,88.260000000000005,52.363636363636367,651.987484110984838,0.000186103094165,0.005484802389724,0.002144963926791,0.018210435700085,0.011014919883261,0.002017025680592,0.179544379313787,2460.978045839414790,0.207266812523206,6509.690546705589441,1851825.772545743966475,697
698,36005023000,BX,5563.504235000000335,3171.667954000000009,1344.998313000000053,4242.793609999999717,673.971971899999971,829.281247600000029,829.281247600000029,156,12.964102560000001,5.990486530000000,6.864468431000000,97.772293599999998,0.002423894000000,0.034524115000000,88.280000000000001,55.181818181818180,826.455529291931953,0.000008408786276,0.005417130820985,0.002785137455378,0.015580136062843,0.009959610977343,0.000627736531897,0.184698009065219,1519.784228277102102,0.238192094223840,6477.910710412593289,1717988.975882462458685,698
699,36005027700,BX,3708.985134999999900,1128.254284000000098,919.989765600000055,6119.750968999999714,969.010595699999953,517.185909899999956,3015.309047000000191,183,10.321857919999999,4.495182139000000,15.922260680000001,173.982456399999990,0.003260754000000,0.035630239000000,95.560000000000002,53.090909090909093,791.957361920453536,0.000373604717121,0.011154795531183,0.000762764723428,0.021070750895888,0.013396867085248,0.004277813597582,0.170581452548504,689.066542326197805,0.231954254209995,7024.706278391074193,1831494.544735186966136,699
700,36005027300,BX,2724.148620999999821,1256.591595000000098,567.914117000000033,4571.049989000000096,1861.022576999999956,492.828126100000020,4738.177526999999827,166,14.153012049999999,6.833932048000000,25.068676180000001,298.389092199999993,0.003175260000000,0.037794692000000,99.709999999999994,56.818181818181820,608.493264828668316,0.000747384015995,0.011112913696302,0.001573125999130,0.021439569277896,0.015619447338395,0.004499161208514,0.140080269426107,700.751327917934532,0.143780074185795,7643.867839225249554,2120762.728279889095575,700
701,36005042000,BX,434.730959799999994,3041.889106000000083,351.128970900000013,1025.899108000000069,689.861193599999979,516.627038500000026,4028.005936999999903,101,9.597029703000000,3.309061965000000,9.146552928000000,141.190235900000005,0.002407621000000,0.037165106000000,96.240000000000009,73.818181818181813,358.681346233503348,0.001450380260524,0.008406439408039,0.009833002729075,0.013033267110586,0.009000808266657,0.000995356997009,0.103063753673009,637.972209854099106,0.047967118521531,5084.222790866235300,1615128.665053722215816,701
702,36005040800,BX,1441.485687000000098,1758.373931000000084,957.545831600000042,1297.124561999999969,746.226199199999996,736.978375400000004,4633.456546999999773,80,8.113750000000000,2.846305344000000,11.063888000000000,170.774991000000000,0.002407810000000,0.037165395000000,91.039999999999992,56.363636363636367,1071.630660043432272,0.001270473096520,0.008229649082447,0.011525209248066,0.011981553553293,0.009553799778223,0.001544594089501,0.113273318111897,948.530443088881043,0.066393184661865,5059.690089220698610,1324406.337350698886439,702
703,36005021302,BX,2606.842735000000175,1464.345636999999897,995.581236699999977,3279.671375999999782,1311.471847999999909,575.240733399999954,6002.697153000000071,113,12.007964599999999,4.971744118000000,13.977620699999999,230.159588700000000,0.002314176000000,0.038105892000000,96.579999999999998,69.727272727272734,1310.371905584946717,0.000845430011395,0.011042332625948,0.007009628627981,0.030358195770532,0.022286365074771,0.001867929856027,0.116405879812581,632.610133976125439,0.113484354068836,5671.119559315879087,1869290.119322200538591,703
704,36047025700,BK,1861.158087999999907,2761.911850999999842,1225.300265000000081,941.779414900000006,1078.455643000000009,36.266432389999999,10864.512889999999970,110,12.978181820000000,4.252411767000000,3.811789613000000,47.659666260000002,0.001784546000000,0.022312578000000,76.270000000000010,26.727272727272727,1744.110755130970119,0.002521550253732,0.008715199971838,0.014205275918357,0.027794701712472,0.023027676856145,0.000689263368258,0.034716085996479,155.947297189277236,0.028735770145431,6440.912734290067419,1949087.306198091013357,704
705,36081157101,QN,6380.645306999999775,3817.478441000000203,1532.285685000000058,20450.677169999999023,20137.244109999999637,1902.328678000000082,4629.437394999999924,913,8.044249726000000,3.254967915000000,13.622391380000000,220.677384999999987,0.001610593000000,0.026090965000000,33.170000000000002,44.545454545454547,1343.915966662080336,0.000012039214513,0.008172227810560,0.000000124070572,0.007917721590705,0.000000000000000,0.000334658922053,0.050013038245114,1999.353532321439161,0.088840576992543,16809.567998889502633,13381456.082182999700308,705
706,36005026701,BX,3556.420912000000044,490.055049699999984,300.384947500000010,2850.581729999999880,1261.910924999999907,634.230364200000054,5076.719506999999794,66,12.003030300000001,4.353388413000000,12.592834020000000,181.927447199999989,0.002972111000000,0.042937797000000,88.859999999999999,40.454545454545453,424.769452771726037,0.000451691565104,0.010199839249253,0.005685423500836,0.028962865471840,0.023403168655932,0.004352750140242,0.123457148671150,1257.487425866545664,0.087369732558727,3658.643256662605381,742760.787278881180100,706
707,36081063301,QN,10965.125449999999546,8195.258927000000767,805.876202100000000,6694.241305999999895,4869.451439000000391,287.274681900000019,1706.442700000000059,86,9.701162791000000,3.565999379000000,2.158427023000000,38.048451940000000,0.001351551000000,0.023824954000000,16.199999999999999,49.363636363636367,2423.531327354221048,0.000000000000000,0.002110588286693,0.000021355542723,0.008660664161046,0.000093969175699,0.000000000000000,0.069903283069531,439.137969211624750,0.204469407598178,5567.508597404094871,1450127.303330256370828,707
708,36081063302,QN,10200.291760000000068,7422.013708000000406,1016.754936000000043,7629.407787000000098,5263.820314999999937,929.273916099999951,1193.318115999999918,76,9.953947368000000,3.512964210000000,1.930897887000000,34.045484279999997,0.001351223000000,0.023824692000000,7.340000000000001,63.181818181818180,2134.698782867412774,0.000000000000000,0.001999455527402,0.000000000000000,0.006446000747383,0.000029655881365,0.000000000000000,0.080462264517943,1077.850137758152414,0.222538435033389,6443.189643493351468,1493062.539988502860069,708
709,36005024400,BX,3238.502286999999797,2472.084464000000025,558.381278500000008,4384.399935999999798,3080.024162000000160,997.937327699999969,3276.160796000000119,108,10.297222220000000,4.810006282000000,5.519207836000000,78.611419720000001,0.002423895000000,0.034524119000000,71.760000000000005,55.090909090909093,910.345203530420122,0.001609070451065,0.008861815964337,0.001767775592660,0.018559531308711,0.003816029755399,0.001250440687207,0.099421222295080,1133.125009376572507,0.149621002376080,6484.404435806987749,1892754.129778803559020,709
710,36081085500,QN,2713.452527999999802,950.870524799999998,526.581597600000009,9830.269539000000805,1772.046520999999984,473.599550099999988,3768.495460000000094,66,13.622727270000000,3.635076783000000,20.036452550000000,153.722984800000006,0.002888762000000,0.022163060000000,72.319999999999993,48.181818181818180,1384.095581651002476,0.000935952722405,0.017142506626745,0.006065607691805,0.051789361983538,0.012179632515957,0.006321116893863,0.115654313315948,618.655950989111943,0.247619000573953,4829.548130168371245,1405499.859800258418545,710
711,36081086300,QN,2432.280322000000069,856.426098099999990,1208.079705000000104,10931.522810000000391,2860.219050000000152,1332.921008000000029,4900.438317000000097,77,9.194805195000001,5.002496643000000,23.129047440000001,152.516534000000007,0.003579794000000,0.023605716000000,69.879999999999995,47.727272727272727,1286.224804432897145,0.000896582995275,0.015207904018462,0.005294998642057,0.039841278642416,0.008279518556914,0.006848389083253,0.089844568499497,1558.238888151061929,0.212080061435699,5057.531829626504077,1551084.281389357289299,711
712,36081086500,QN,3737.847318999999970,844.849291699999981,591.146350600000005,9627.256698999999571,1754.600018999999975,31.424019430000001,4453.451611000000412,82,13.298780490000000,5.040392252000000,24.054272990000001,121.070510299999995,0.005476838000000,0.027566145000000,77.239999999999995,63.636363636363633,617.050136628397468,0.000376370702205,0.018654519692063,0.004313220835424,0.049534516142947,0.011975998191961,0.007580086588860,0.091375857591629,179.368210895988028,0.191335116823514,5149.178577206970658,1685034.015126527752727,712
713,36081116300,QN,3612.846308000000136,562.856805300000019,652.939234000000056,11386.729419999999664,3536.769432999999935,1272.854211000000078,6019.018844999999601,136,10.108823530000000,4.460899603000000,44.156528549999997,240.778916699999996,0.004793891000000,0.026140367000000,87.879999999999995,63.636363636363633,667.068168803728213,0.000576783482554,0.014228752983565,0.003591815164934,0.031806663017381,0.005635283706296,0.006851379966570,0.068596168938610,1686.588744628450968,0.165040257302198,8496.803520265120824,2707156.438288913108408,713
714,36081104700,QN,7158.822925999999825,2588.156883999999991,941.400365999999963,12645.115030000000843,6155.511518999999680,275.132095100000015,7139.572498999999880,571,8.595096322000000,3.575262540000000,31.192953920000001,175.421187400000008,0.004668206000000,0.026252797000000,80.979999999999990,62.090909090909093,1114.860070208317666,0.000000000000000,0.007469849421107,0.000076178719870,0.007249306210063,0.000167587626707,0.002948530884597,0.028620819068130,510.716060317953804,0.034284671165926,13160.641186899005334,9061045.314620018005371,714
715,36081115900,QN,4997.913056999999753,1359.516726000000062,1406.543094000000110,11489.982289999999921,4177.060395999999855,1460.751412999999957,6125.213461999999708,129,9.611627907000001,2.599027099000000,22.438605880000001,112.938497999999996,0.005476838000000,0.027566145000000,77.030000000000001,52.000000000000000,1445.948995800852117,0.000048630113676,0.013127087748476,0.001154913878833,0.021468167060188,0.002862988350639,0.006085380745519,0.044264869232263,1890.259023957308727,0.082317142532422,7333.570329383028366,3326142.869873047340661,715
716,36005036300,BX,3881.876030999999784,3881.876030999999784,156.787700900000004,1465.175023999999894,1758.270903000000089,284.403008100000022,903.453083900000024,388,12.077061860000001,5.272361226000000,17.295405240000001,258.902974700000016,0.002235993000000,0.033471619000000,98.709999999999994,66.909090909090907,512.537410270844134,0.000347064195618,0.005132875922653,0.008252782824760,0.022217981103394,0.010284514244025,0.000347064195618,0.210957699765762,443.840663040938011,0.279870076311959,6415.396283230089466,2382766.187115455511957,716
717,36005022703,BX,231.640559800000005,1974.395128999999997,544.408973500000002,2594.097307000000001,700.840599399999974,446.622369400000025,3609.597698999999920,72,16.127777779999999,6.277059108000000,4.438112732000000,60.466586180000000,0.002556517000000,0.034830983000000,91.600000000000009,35.909090909090907,2206.520961213691862,0.001506375381723,0.007736876141280,0.012139244936407,0.029809809600314,0.026717105880380,0.001468105940148,0.105837158858776,518.281195331180584,0.101444043219090,2816.869532214843730,456337.484545765502844,717
718,36005022702,BX,741.344837900000016,2641.410604000000149,565.133080999999947,2728.899476999999933,379.988685999999973,92.734034300000005,4404.219073999999637,52,14.034615380000000,4.793004895000000,3.742165428000000,61.613418109999998,0.002314264000000,0.038103536000000,92.259999999999991,56.181818181818180,1593.233978972631576,0.001434889622033,0.008787658065557,0.010326013900340,0.029954819940031,0.027278728783131,0.001408777316101,0.107660632580519,223.093390703814549,0.101894699037075,3934.093156466321489,557878.334692495292984,718
719,36085017009,SI,9742.534567000000607,21162.379860000000917,3577.030372000000170,37056.489139999997860,51623.296110000002955,1708.299479999999903,8631.824206999999660,437,7.786956522000000,2.458777411000000,4.009969539000000,121.454501100000002,0.000872112000000,0.026414637000000,14.810000000000000,55.909090909090907,3727.858929793909738,0.000000000000000,0.000477272704618,0.000000000000000,0.001746362266915,0.001796576358965,0.000000000000000,0.156878401727780,1607.131668435469237,0.145542208915171,14139.253072624987908,11566024.366399414837360,719
720,36081035700,QN,9303.601839000000837,530.897240900000043,2229.897458999999799,2456.318240000000060,6874.711083000000144,651.464163999999982,5996.286151999999674,368,8.802445651999999,3.097950364000000,21.736474840000000,213.184657100000010,0.005516872000000,0.054107781000000,90.730000000000004,68.818181818181813,1971.255515243611399,0.000000000000000,0.004433137530993,0.002876123027818,0.002839218812629,0.000000000000000,0.001358490893229,0.017517871378611,881.645647032931834,0.056405382153268,10982.172946229224181,6503535.003969532437623,720
721,36061015001,MN,2331.714865999999802,2281.212274999999863,1039.068207999999913,1811.784979999999905,1054.868494999999939,547.656379900000047,547.656379900000047,38,11.113157890000000,3.475487215000000,1.607070205000000,27.887394730000000,0.000755913000000,0.013117307000000,13.440000000000000,42.363636363636367,634.210597397328911,0.001429057951706,0.009911308530718,0.003795476242279,0.029172931797802,0.031954532489181,0.000972620948839,0.331151664257050,1920.305813829258568,0.313675105571747,3124.393161756499921,556354.375850553624332,721
722,36005009800,BX,5556.251962000000276,1901.052523999999949,1522.171063000000004,5023.380597999999736,3244.604554999999891,606.245215400000006,4301.828223000000435,229,9.655021833999999,4.369575196000000,11.601935510000001,185.707032599999991,0.002405045000000,0.038496483000000,84.670000000000002,48.909090909090907,1988.356222063243422,0.000005442367348,0.007164492229508,0.000418463397078,0.014932437545874,0.001706529392818,0.002333533188159,0.083162560720335,851.251233882798260,0.084221646867015,10244.286523409653455,5559622.291798072867095,722
723,36081009600,QN,8679.980346000000281,8143.301448999999593,1168.027837000000090,11071.708430000000590,1245.238174000000072,1517.035348000000113,7616.980880000000070,108,10.935185190000000,4.160951428000000,6.858050470000000,113.061783000000005,0.001838619000000,0.030311470000000,62.990000000000002,38.909090909090907,1062.218866703193044,0.000000000000000,0.008854595633845,0.002073729022716,0.016560388728976,0.014393187541929,0.000000000000000,0.021754109197193,1602.849831592876626,0.045568638170759,6574.857060024671227,2222233.849528194405138,723
724,36081004500,QN,2838.529548999999861,3211.731501000000208,864.680183899999975,5524.905748000000131,2471.645131000000220,600.895670900000027,9487.305743000000803,315,10.968888890000001,5.779630140000000,5.246340430000000,78.027390389999994,0.001518038000000,0.022577370000000,44.829999999999998,58.454545454545453,1001.835438722059166,0.000726132123317,0.008704589959234,0.003376256622788,0.020903191901743,0.007510934050919,0.000997308285959,0.047438109500541,728.556431556860275,0.045968064003521,7941.411952632211069,2375492.148288324475288,724
