OBJECTID,Geo_FIPS,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth,deaths,cases,DeathDensity,SVI,SumUHVI,GorceryDist,hospitalDensity,supermarketDensity,soupKitchenDensity,pharmacyDensity,subwayDensity,nursingHomeDensity,parksDensity,NewParksDist,NewParksDensity,Shape_Length,Shape_Area,IDInt,CaseDensity
1339,36085018702,SI,12887.40129,1774.865263,1638.615146,11849.27635,26860.59874,2332.032777,6429.645888,566,7.056007067,2.577916623,17.35797163,262.2513483,0.002253404,58.9,60.27272727272727,1595.2335602059443,0,0.002738895184404,0.001424342128895,0.004845684808462,0,0.002237080653241,0.091387183687022,2538.8595304896467,0.091316565532576,12952.01401906896,10788297.844076604,1339,0.034045352239387254
1340,36005035100,BX,7346.849454,1937.77386,3476.497252,11253.40079,2140.328149,972.6803999,972.6803999,429,8.203496503,4.297713138,12.32677442,123.1292747,0.003273174,64.42,31.363636363636363,3751.4180750719847,0,0.001660392820971,0,0.004446276720652,0.005446236301214,0.001440193918534,0.293462865948677,2127.569784457943,0.389041969776154,13027.297713840047,6208249.2881440185,1340,0.03269497469463622
1341,36005038000,BX,4802.512178,2893.404758,895.948426,842.0346006,1010.321555,700.8969964,3351.574506,207,12.62801932,8.803253339,17.49186082,206.9770183,0.003252484,93.32000000000001,83.18181818181819,828.5049737988403,1.32378969081e-4,0.007203160992099,0.013092259669469,0.013896354163686,0.00833768516572,0.001765276279507,0.09575738840633,823.6827000890588,0.026273612678051,6160.393994921475,2346733.3735620687,1341,0.03848587175529937
1342,36005033800,BX,5813.919649,1715.969816,525.1722294,2895.031093,1083.250176,547.1454868,1344.785089,109,11.06513761,3.577899657,13.58224884,160.7165206,0.003252454,92.2,61.72727272727273,828.0729873291009,3.219508532e-6,0.007171283243224,0.004123012698255,0.021262911148369,0.008696090336889,0.001909934985451,0.154265055060387,612.6949178115748,0.087827576324344,5944.424778486543,1737175.1841160571,1342,0.038485756848659
1343,36047116600,BK,11022.28977,4102.237673,1258.350284,1184.782712,433.3433215,818.6146672,3378.025825,135,9.359259259,2.77242004,7.237595023,81.66086559,0.002492285,87.28,37.18181818181818,2035.611426953619,0,0.006286587152216,0.013192927309622,0.016729462063975,0.022080028740068,3.59810350346e-4,0.059017106269797,1113.4571911630696,0.057679938773314,5251.6568638123335,1715753.207260274,1343,0.02812013277892562
1344,36047116800,BK,12074.30386,4488.663798,289.5644659,1729.074023,795.6420382,481.8598157,1959.756323,116,10.69137931,4.427140975,5.01450876,56.57804306,0.002492301,85.98,27.272727272727273,480.6012107268345,0,0.005609839300935,0.011458784652253,0.014147520686189,0.019366907887161,1.17948164795e-4,0.063364574064811,864.2553068755062,0.067205762756722,5447.520895642288,1549248.0259041435,1344,0.028120299731610336
1345,36047105801,BK,9062.665978,1697.382606,916.0387241,5375.940057,5290.407376,1286.365813,12341.24316,587,9.826235094,4.368983133,39.64303498,260.1538365,0.006872926,91.14,81.18181818181819,1274.0520407501872,0,0.005416362080723,0.002560476830695,0.007834796677344,1.86370183012e-4,0.001212508931834,0.066674752367867,2007.7679902863165,0.059378284340103,10687.625172471666,4521101.277838482,1345,0.04510295362343967
1346,36047042500,BK,3217.808166,1967.26317,2067.102238,280.7851521,1660.798601,391.5923975,11832.19142,123,15.66747967,10.1725885,5.53925865,69.258338,0.001784555,53.63,12.181818181818182,1650.5862856382714,0.001498388658677,0.007462543027941,0.00778802770323,0.017247947864234,0.021966634850417,0.001134018563399,0.026153113959091,602.0725949646969,0.021956910778369,5251.939678895551,1806379.8108575316,1346,0.022312608891752576
1347,36047038900,BK,1400.651649,2865.603374,612.6977184,1608.162666,931.5431675,551.9598532,13038.3775,107,12.6271028,5.536253929,5.34094656,66.52341433,0.001783883,65.66,16.181818181818183,1061.0267907729476,0.0026071976171810002,0.009005355781743,0.012495137595882,0.025005565956235,0.020002621536454,6.5640930552e-4,0.030391588186224,673.4375181017294,0.024865287755217,6785.379565299989,1753535.5177970568,1347,0.022218909261857045
1348,36047039100,BK,2394.856555,2033.339246,1183.306811,702.7441478,1093.313595,506.7114055,12197.77534,133,11.08045113,2.968814135,4.957086659,61.00988816,0.001781843,81.12,23.636363636363637,1100.8662615620367,0.001900756222312,0.008538389462046,0.010231179650873,0.020586889237165,0.01930263149552,0.001040855429892,0.028202683897689,797.6056747913839,0.02376399251322,6244.833685873732,1788881.4791161555,1348,0.021930225794392525
1349,36085020804,SI,6942.888886,24956.8653,3140.839771,40651.45741,55336.91659,998.8484277,12439.30082,674,7.686498516,2.144444821,5.520191728,168.8990118,9.33095e-4,8.53,51.09090909090909,3764.388151332926,7.651046935e-6,4.33551736478e-4,6.2974395883e-5,0.003174916743056,0.001649138433238,0,0.168423337110302,1257.8472292382792,0.154657693579793,16137.209945250937,14324580.103655353,1349,0.02854952870182556
1350,36047087200,BK,2236.584653,2236.584653,812.3690234,964.8030713,3698.291001,2341.973581,7095.092225,94,9.45212766,3.146998185,9.83051683,94.23597896,0.003228413,76.12,70,887.086009853182,0.003514147480018,0.006629790179431,0.013225617352873,0.021617663403352,0.003367215394974,0.00193799790577,0.02462357096374,2634.9004427443174,0.039527988061309,5610.411908896972,1583318.2570832386,1350,0.030947776341543512
1351,36047087401,BK,1376.250276,596.4305619,1415.267212,2092.845509,3438.455577,813.8267188,6752.410868,96,10.32291667,5.176210342,11.99983665,115.0319444,0.003228366,91.67999999999999,76.45454545454545,1224.6245784988807,0.003849085886031,0.00774421589449,0.017138166935183,0.023899774998426,0.007598361175042,0.002700150915189,0.042298188433051,1027.9569021954642,0.058006854727864,5380.177875812148,1405622.9218335517,1351,0.030947523379069142
1352,36061014700,MN,827.300394,7503.323444,378.3954716,827.300394,1982.022048,855.7775013,2147.037283,37,12.78648649,2.659799717,3.144709214,51.03168997,9.38719e-4,11.29,18.636363636363637,861.261811950088,0.001384580973536,0.009994539121787,0.00774691409121,0.022071386377017,0.040717221796513,0,0.095316710571448,1042.6742123657639,0.077837084730466,3365.901086698443,703936.3914623639,1352,0.01523334028955224
1353,36061015100,MN,2036.70711,6597.979406,1587.864728,2036.70711,2284.541159,507.8219853,3216.512561,177,13.7440678,5.088923059,5.842208837,105.3511476,6.31385e-4,68.03,32.90909090909091,200.6666944765475,0.001094509855223,0.008683627803943,0.0063771789583070004,0.017780565457152,0.025901506096125,0,0.113220956176519,969.0454283613932,0.092133112748464,10114.763549822916,3579761.3056036457,1353,0.01138562062033935
1354,36061013600,MN,3026.125732,1958.562827,795.4770676,1902.6183,2024.96515,924.6990817,4400.40645,178,14.95786517,4.326252791,15.83442188,229.8284094,9.92194e-4,9.36,34.27272727272727,526.3278829591702,0.002421930885046,0.012569543812424,0.005069554291873,0.029200510308146,0.019409097317192,0.002820909152635,0.199171561333868,1322.0928627890257,0.192840961946381,6238.229763530127,2358422.9303273517,1354,0.014401178607682185
1355,36047003300,BK,752.1822617,1424.207245,469.0476597,952.4685144,641.0192255,564.8096786,6306.409703,155,15.03677419,7.447548358,7.617400201,63.87110162,0.002055978,15.27,18.363636363636363,1610.0458750123757,0.001386559352146,0.006032990757376,0.009861878385501,0.032602953207162,0.072613343596458,0.004241393479918,0.047972708940506,1019.5385688551696,0.047224802630288,6435.603800327956,1773979.4927931314,1355,0.017239163730094466
1356,36047072400,BK,7133.194796,8365.345027,517.1109481,3443.80996,5704.616557,847.3147306,12382.56096,119,11.85882353,4.776751818,3.794982011,51.05799777,0.00206137,62.160000000000004,63,2181.9804260562755,0,0.005206343205646,0.004286602081265,0.012435969337821,4.4161255005e-5,0,0.031375802820548,920.4438610362166,0.032342389758144,6556.412323724819,2068970.0879802476,1356,0.0277338390928843
1357,36047094402,BK,7575.559493,6626.767203,566.8409076,4529.604783,6736.006143,447.4237383,13614.37136,280,12.78857143,5.117761407,6.436070986,86.58642166,0.002061522,91.66,77.0909090909091,898.1607382438369,0,0.007546665961854,0.003968728822656,0.015240030828863,0,0,0.042749851942062,651.8599226484231,0.045610418170691,4373.555944124522,1150874.2932374058,1357,0.027734279839846252
1358,36047110400,BK,5589.169453,3136.89053,1516.576059,1149.6217,2099.904358,670.6881799,9389.243245,534,10.58764045,4.490272669,10.73286563,121.4835825,0.002369286,92.41,69.36363636363636,1389.441728220502,3.22220437e-7,0.009047573577845,0.005188647312142,0.012573220388731,0.006206049114436,0.001229701056746,0.051220613141214,1274.1704983413786,0.049010802409612,14967.902943492492,8007940.39658841,1358,0.0268175678807947
1359,36047112200,BK,8014.067967,1413.17952,1033.214553,3039.292239,1068.183329,550.1993796,6884.04835,89,9.42247191,3.854122728,8.12101133,91.92688168,0.002369023,94.83,65.9090909090909,675.0878807587806,0,0.009398713242263,0.007174799218774,0.015337782911956,0.011429099055628,0.001252237649169,0.05076380011936,675.6162318218718,0.050477467477322,5931.017106954321,1747124.1219256776,1359,0.026816476569428236
1360,36047121400,BK,13872.8757,1201.904612,1192.282136,4664.48343,3465.616656,625.0808112,8083.138961,319,11.73793103,4.838060268,11.75368934,132.6153315,0.002492301,94.89999999999999,72.63636363636364,1114.2301827020676,0,0.008028465032112,7.92833889136e-4,0.012240380980074,0.003540966970225,0.002631826287446,0.05467550146083,769.2802933767905,0.052713916237865,5466.970205229765,1831282.5653244033,1360,0.02812029930025445
1361,36081005200,QN,13029.75119,4100.233604,1122.521924,6781.898837,946.930415,524.9714714,5919.397021,81,8.12345679,2.856714529,5.652451505,83.65384998,0.002077343,59.63,30.545454545454547,954.1022387130517,0,0.011654100753367,0.002745168167166,0.019446965306997,0.011793930704395,3.70508930549e-4,0.048438596228758,693.8745674569706,0.071830408275127,5321.972340263978,1405250.1993310764,1361,0.030743789040793827
1362,36081005400,QN,12213.21101,4729.62017,1148.445768,8232.183105,846.9440932,2309.16831,6967.258381,292,10.54109589,4.398706015,9.746182044,194.7960095,0.00161655,66.99000000000001,52.45454545454545,634.5961101036419,0,0.008203090530717,0.00259246487662,0.016652750006566,0.011811299094309,1.94205635858e-4,0.038830362674263,2484.245487341099,0.049794151594764,9474.294281835098,4492337.383624874,1362,0.032309837369381325
1363,36047111600,BK,10690.05757,1445.666642,1328.668433,4329.194584,2501.658858,1347.163872,7664.112195,283,9.567491166,3.762186307,10.13263921,114.3471123,0.002484708,97.99,77.18181818181819,1400.0961908699044,0,0.009214247280562,0.003741219928045,0.010276456469331,0.005111750669866,0.0016220807752,0.058512309832232,1540.7353079715244,0.057613246650858,9498.351994618652,5375782.528925752,1363,0.028039998111819522
1364,36047112000,BK,9818.199648,1197.56126,745.5374507,3333.722089,1002.68975,11.43413068,6195.199797,104,9.691346154,2.939193158,7.601193871,85.79519516,0.002477573,92.78,71.9090909090909,384.5109105013967,0,0.008785122539848,0.008083011356315,0.013672193667541,0.01212986345802,0.001351209440535,0.056151633816106,187.04596983891722,0.055524753672736,5493.04568024816,1861982.5469625145,1364,0.027964535580182533
1365,36047095600,BK,7037.911626,4191.381711,590.8929243,6957.185001,4756.609148,106.7304124,15925.84684,121,10.72479339,5.200276932,13.54449914,137.9482652,0.002984027,63.3,61.63636363636363,504.5602090933943,0,0.006063057782335,0.003532479724122,0.014700169571572,6.56590549018e-4,2.81870104825e-4,0.068080223268933,315.69928210406357,0.07177966311574,8009.833148576077,2557813.937511757,1365,0.030391774664022913
1366,36047095800,BK,5117.865669,3551.899242,712.8375469,5559.605382,3459.030394,1140.704046,14961.03918,116,9.556896552,3.632731016,10.95137985,111.5378159,0.002984027,62.050000000000004,52.18181818181818,1580.0314672032564,5.5902833014e-5,0.004420999344438,0.005663179373369,0.013644991628826,0.001707553816959,4.94286947651e-4,0.052185453847051,1317.1162416931722,0.054346362749736,6859.0705575291495,2522663.4619052787,1366,0.03039177544959128
1367,36047098800,BK,6007.458133,515.4356045,1158.053942,5878.210587,1831.356021,482.8476964,14395.52345,64,9.64375,4.759314176,9.689134919,98.68208039,0.002984027,86.61999999999999,71.54545454545455,1597.1292048410123,0,0.006332841313755,0.001908762787934,0.010114760914197,0.005022212164477,0.002816050041777,0.071465587864319,800.8545026252294,0.069302915595472,5359.197586463641,1743233.098418686,1367,0.030391770985525098
1368,36047099000,BK,6819.424719,1254.899653,848.7718232,7234.075469,2805.977893,403.2603673,15744.8478,52,9.988461538,3.026008427,5.192207781,52.88169377,0.002984027,60.39,56.09090909090909,1990.5728654572574,0,0.004899686801114,0.002041372431753,0.011377916937428,0.003020926883134,0.001891506525377,0.080821444590886,482.6849332278303,0.080072668381035,5378.754287150294,1762100.8840173008,1368,0.03039177802873563
1369,36061022900,MN,5408.100965,4356.825979,307.1860052,1296.535555,409.1524752,361.2636251,9474.742039,153,16.00588235,5.363451306,20.48874351,245.5591199,0.002271228,86.04,43.18181818181818,157.82570389558947,4.884408952e-5,0.011469712584383,0.012599888723344,0.031120561684171,0.026192426215857,1.77358040673e-4,0.070103548467159,673.4997042495243,0.081796207598278,7284.876181061138,2186915.9038980664,1369,0.02722083138233012
1370,36061023300,MN,5057.898601,5401.713996,347.9092246,2065.776032,724.8174947,199.734832,10496.75043,247,18.25748988,8.72635566,15.92650077,190.8803003,0.002270673,70.23,36.09090909090909,232.53618400999568,2.4419424689e-5,0.011837802641094,0.011746859565998,0.032466743513942,0.02523847312356,1.5269315047e-5,0.073030626401305,486.88640694784664,0.083792871981859,7137.447518086515,2535522.2499833945,1370,0.027214185956658112
1371,36061022000,MN,2843.753392,2843.753392,652.9024326,1370.389888,1176.51946,220.2798558,2687.596683,185,17.60054054,6.777380035,9.390520268,124.3765274,0.001558334,57.18,33.45454545454545,1064.1590929220288,0.001757158184773,0.01293749626105,0.035313757602125,0.03350469780465,0.034586729016155,0.002502087096218,0.092189303599298,441.0313153982258,0.120702413842082,5691.516060847027,1882647.6244882008,1371,0.02063998131430468
1372,36047101200,BK,7569.645813,1886.046498,923.195135,7045.277649,3394.89617,875.4464988,15538.70554,66,9.474242424,2.500172954,6.669299345,67.92560323,0.002984027,49.59,53.90909090909091,1103.8710925392245,0,0.00615438411478,0.001162769287475,0.009993113693781,0.002114341281413,0.002063583713607,0.081197983585298,1008.3383073201774,0.079690347115199,5338.743115976047,1730658.1695150626,1372,0.03039176878299776
1373,36047027100,BK,164.3166864,2866.140742,633.5309479,1722.633099,1156.154921,425.5430889,8938.512949,237,13.32531646,7.931963898,5.761558393,66.01222644,0.002076237,82.43,53.36363636363637,628.7885700970318,0.001332637688999,0.005944445671048,0.02013370844846,0.017489968449809,0.015544119368618,0.001738156250212,0.032512334175408,769.4445526943838,0.034407800861767,9484.846072300228,2767086.5246490384,1373,0.02378818970810811
1374,36047081600,BK,803.2679916,2497.544178,839.0827581,3049.754836,1751.400448,1164.486712,5015.652857,94,10.84893617,4.841104128,8.306694321,79.6283809,0.003228408,80.28999999999999,70,1648.112556132348,0.00447024582536,0.007912579283584,0.012430595001206,0.028099920367822,0.011805586284027,0.002054605589365,0.060819872189313,1234.0273998286707,0.075893004557916,6080.414318885896,1933154.4267371527,1374,0.030947680101049358
1375,36061003100,MN,1846.772241,4510.188274,444.1152568,1031.78896,757.0815421,890.268309,18229.03255,396,26.11287879,21.16738023,1.465559375,28.12660579,5.51169e-4,47.199999999999996,18.181818181818183,810.8782392056281,0.001139734289609,0.016725716553628,0.003657319777024,0.046177417039871,0.130126131077607,1.7402860663e-4,0.037535508473714,917.4790405518108,0.036324034134547,7779.9039226283085,2208671.929304823,1375,0.010577888600977811
1376,36061016400,MN,976.7735294,2844.353431,108.2740354,3220.212209,1341.521398,181.2831033,2809.951966,199,14.37437186,7.310957356,19.64562005,195.5295204,0.002696352,93.05,56.45454545454545,100.98780816901849,0.003594085603254,0.007140159673457,0.006304543232545,0.032510226592422,0.018342092633247,7.3785899076e-4,0.222735757008195,425.3484144408227,0.229663155972958,5535.654505889555,1911300.4933829207,1376,0.02683633274773538
1377,36047090600,BK,5646.918419,3713.820197,310.6622361,2681.19924,1959.384283,490.9112347,6278.782817,332,13.81746988,4.7143538209999996,10.21474227,94.53032008,0.003106673,92.17999999999999,72,505.0352436482295,3.623437806e-6,0.008418129291385,0.019022935173578,0.02832559752278,0.016799078840348,3.76600367923e-4,0.03522677347064,615.8553692480336,0.034906026441604,6160.463401671576,2107747.3882874195,1377,0.028750097347931873
1378,36047121000,BK,12434.21896,2666.726989,742.9457958,2598.728934,1933.291033,0,6221.687137,246,17.41829268,7.433110614,10.24335504,115.5744282,0.0024923,94.75,67.9090909090909,1958.8402100037347,0,0.008724989835173,0.005455995735247,0.015684083336964,0.011010784248356,0.00206675172376,0.056850145105273,197.810775612016,0.055251561726133,5665.443815360618,1733948.41223722,1378,0.028120298832116787
1379,36061015802,MN,1558.43616,2636.076396,91.69284499,3390.074786,351.0734429,321.0917917,1567.746309,42,13.01904762,5.366573967,9.827663629,104.6819115,0.002174743,42.78,20.272727272727273,1707.3755344293727,0.003727369243279,0.007990188663825,0.004622580949217,0.034196088090539,0.024398708716035,8.56963917613e-4,0.273855030536652,437.12441400159213,0.284059792757034,3118.0028853084796,551659.0924722154,1379,0.023164839898207567
1380,36061018000,MN,3139.197328,3139.197328,721.8718133,1702.403692,1308.315472,778.7819961,2879.247283,246,14.27804878,5.00357483,22.14244111,220.3799563,0.002696352,94.13,46.63636363636363,1173.9941765186568,0.001627763209399,0.009733475092798,0.017638911376707,0.036397203058004,0.016373180435039,0.001647095748922,0.148995136842132,1082.4133730421183,0.163930356502533,6055.914007183338,2287541.1907479945,1380,0.026836331746225038
1381,36061018200,MN,1697.296852,1697.296852,707.4078498,939.9796222,129.2551908,285.7693683,2234.46504,182,13.92857143,4.808757796,25.89865149,237.0464373,0.003110575,98.32,60.54545454545455,239.762597328954,0.001516780333727,0.010954670608044,0.02607034173395,0.041912800321976,0.023618034220168,0.002745403276224,0.131604456475803,417.5850666898366,0.148851362367471,5776.713555255751,1904007.693729048,1381,0.02847062662743214
1382,36047070203,BK,16724.81226,9834.190565,5904.344989,15297.3162,12551.38884,5462.12735,22898.31422,NA,NA,NA,0,0,NA,NA,NA,11299.181128683203,0,6.913669e-9,1.5443264e-7,5.728929382e-6,1.08697e-10,0,0.008159129985231,6641.785145921572,0.007591446388656,146014.51214928293,43215383.05089779,1382,NaN
1383,36081107202,QN,22128.4213,13784.79213,12223.81044,20105.6412,6446.79872,6811.354804,27212.8837,44,8.425,4.735522613,0,0,NA,NA,NA,10862.109481878566,0,2.0108544729e-5,8.24219269e-7,8.04989605e-5,1.48120988671e-4,1.3609296321e-5,0.020016476077292,4694.9974738025585,0.019199369924924,186123.29701558506,74387615.69037414,1383,NaN
1384,36081089200,QN,18321.03626,7343.617715,2037.6201,11821.99554,5033.522921,1239.839107,15170.18004,994,9.611267606,3.242627986,16.56256707,243.1805186,0.002156023,30.680000000000003,66.72727272727273,2014.035345159716,0,0.001717233378816,1.99353158165e-4,0.004196265195289,6.3259399899e-4,4.407411497e-6,0.034057572424412,1514.730364241075,0.032309131815083,30039.31421411539,30968996.221891396,1384,0.03165588630564957
1385,36047120800,BK,14400.14045,662.7291866,1365.590164,3930.239612,2090.534789,915.7155203,6991.172398,554,13.33465704,8.057556805,23.91333684,269.817318,0.002492271,88.53,65.0909090909091,677.0107144481602,0,0.009329417627305,0.001563689031173,0.018217193195596,0.008572477241978,0.002711610321421,0.051557333022356,1118.5224851117252,0.048852505605845,10815.65052833764,5189260.031524033,1385,0.028120616779572696
1386,36061002201,MN,4705.30472,1130.004406,918.573786,1885.372293,1570.650852,130.9521494,16688.31129,152,11.92368421,5.630860295,14.10759039,121.8910212,0.002180125,90.27,55.36363636363637,824.0517861086437,1.34178999716e-4,0.008455418224912,0.01151122408919,0.028572053881362,0.021487530553713,0.002155573762138,0.044755909591913,373.03241013868114,0.043133231500785,5779.062466324406,1740173.830629314,1386,0.01883650458970793
1387,36061002202,MN,3978.379054,1934.910256,287.4240363,1574.68426,2043.788254,267.5689576,15887.31053,56,14.93035714,9.009447963,2.309482779,29.52242137,0.001214878,50.12,20.545454545454547,1179.0541384619594,5.31092717817e-4,0.008816336281598,0.012273280881345,0.027953318320215,0.018787231606742,0.001536970725283,0.042849438885848,540.6775123776852,0.040803341815869,3817.391260473365,603922.1985823032,1387,0.015529942856391372
1388,36047049100,BK,1558.096854,4020.920357,384.732854,292.19339,907.8798131,979.6466743,13332.59197,232,13.15258621,5.718345373,11.7672939,147.1291327,0.001784546,85.58,61.54545454545455,280.4069485412436,0.002378447457555,0.011113530128366,0.011489581909369,0.030913702522715,0.030524331398986,3.17564855901e-4,0.034624746238643,1108.482141841013,0.027772409164093,7405.1090042451215,2294137.3096195064,1388,0.022312576994237186
1389,36047050700,BK,1478.479812,3058.269203,1059.120598,1350.746348,892.1147334,211.77245250000001,12242.34811,147,13.03265306,3.804290355,5.116291892,63.97015282,0.001784545,85.81,25.636363636363637,849.7549384073682,0.002483332163787,0.009919596215089,0.012240712663957,0.031330699928933,0.027875299964632,6.44708975285e-4,0.035815163382462,322.96403486529994,0.030366162536666,6142.615377267576,1877636.9413996993,1389,0.022312575102895013
1390,36061020901,MN,2790.531411,1146.832789,396.4592185,514.6520181,783.0863736,240.1738294,4164.890322,128,13.725,5.907568881,6.420030512,70.45029826,0.001829069,91.36999999999999,70.36363636363636,216.75056190651057,0.001156536617782,0.012364975549281,0.02788778282702,0.032423423975706,0.033150621131063,0.001933764200658,0.073826710879803,362.56729404004915,0.103840863704681,4807.678314591159,1246712.5227350222,1390,0.020071310045584045
1391,36047050900,BK,2671.7263,2319.938823,1329.091844,2087.166559,913.4300045,286.0676477,12391.75532,129,14.30852713,6.769613068,8.965445381,112.0991834,0.001784523,69.96,34.45454545454545,1198.77533249563,0.001598516808978,0.010111848668506,0.009550118197997,0.03058759154131,0.032316803000867,9.20444736645e-4,0.039699805900455,407.2867534120531,0.033473492413759,5020.253950197185,1526103.1123844835,1391,0.02231273554936306
1392,36005024502,BX,4290.002926,3839.502999,1008.8006350000001,2151.804492,1734.066741,742.4775931,6332.908636,77,13.22857143,8.133764215,7.698117286,131.421152,0.002051737,99.21,66.63636363636364,400.48565674515146,1.67428648638e-4,0.007485434692353,0.01117552863434,0.028246959671378,0.019277790095657,6.40440091956e-4,0.11218935251236,875.0273667775549,0.097282563646634,4205.945637676941,1071093.8179827626,1392,0.035026959488272925
1393,36047088400,BK,2742.984431,2742.984431,739.1976781,1925.743665,1082.726309,727.3256239,10584.84275,67,10.65223881,2.884197184,14.46809982,133.8916797,0.003106742,78.49000000000001,64.36363636363636,811.2891233338586,9.69672604697e-4,0.005984505328039,0.021212222054601,0.021474326650302,0.010768057933698,0.001195154084902,0.027280916149418,768.9400432600521,0.03604998961091,6494.429828214682,1797772.8577079347,1393,0.02875062909598454
1394,36047089200,BK,3442.24203,3442.24203,640.5602794,1589.010968,582.1162793,1231.459855,10746.29117,127,14.19685039,4.676451256,9.450578325,87.45893614,0.003106699,89.02,72.27272727272727,1553.4995364468855,7.12030941421e-4,0.005745617498178,0.022003980885659,0.022235965821892,0.011430392307895,8.49562297974e-4,0.028290717995593,1282.7991677012633,0.035618025277342,7700.0560956144755,1932434.3824554523,1394,0.02875047210387903
1395,36047089400,BK,2677.591332,2364.614243,966.7619767,1643.738373,43.99649729,577.9780793,10025.44178,117,12.89487179,5.200196385,9.57503257,88.60962344,0.003106759,95.1,60.36363636363637,2197.888508747725,8.36163883962e-4,0.006073549448047,0.0211243546967,0.020204950356856,0.010661499175642,9.59743404694e-4,0.027715038242085,1165.5308002281938,0.031047830358148,6291.046102406328,1853454.2073966728,1395,0.02875068898118105
1396,36047090000,BK,4592.33216,4315.658622,905.2962441,615.5935177,923.4933703,500.1878312,9495.154262,229,12.469869,5.038919621,13.26232032,122.733709,0.003106657,93.57,69.45454545454545,1380.4898590452174,2.27606244483e-4,0.005976196039807,0.023058072579178,0.02563090249896,0.011997826736082,3.57079789286e-4,0.029861425472931,573.8634992733007,0.034470653533936003,6709.21402199243,2645329.8621346066,1396,0.028749990395877254
1397,36061005800,MN,3496.178984,6494.966749,477.7530309,947.5375817,627.2789762,533.1454016,9126.83107,108,13.46296296,4.690746361,2.464085876,46.62050691,6.99826e-4,9.9,19.181818181818183,912.8617010334948,0.001372333082448,0.012831818844591,0.01166808589672,0.044356654265097,0.149645599226157,0,0.016940689335267,779.729070888342,0.016903076586979,5720.576819654098,1879690.3674006236,1397,0.013240700627662597
1398,36061008900,MN,2570.73317,5785.463189,151.4506634,1979.585132,1365.267075,734.4216328,10190.39155,122,10.70081967,3.224736414,4.541155654,70.54632504,8.43611e-4,59.38,28.636363636363637,984.3840413050079,8.13411099703e-4,0.00932299591867,0.009327541038926,0.030822829210332,0.079182655151401,0,0.011477868870965,855.6228102903353,0.011886620311998,5578.140907027564,1782674.2103047126,1398,0.013105391982166079
1399,36061009300,MN,3425.572424,6739.665883,58.35387097,953.9491011,900.1699479,520.8369619,9163.845183,209,10.62966507,4.694634866,8.712185768,140.9727691,9.40841e-4,47.18,44.36363636363637,79.70999333762857,4.98893410622e-4,0.010043461923487,0.010811057989486,0.031074945116416,0.093324328772724,0,0.011783472495154,631.4984364847667,0.011574418550091,5740.259451472312,1929422.632570024,1399,0.015223841155507558
1400,36061011100,MN,5963.227872,9740.357404,413.779292,906.6669989,1022.690637,1890.319523,6048.674986,150,11.17933333,4.556569071,3.405578728,94.8328922,7.03923e-4,37.84,21.363636363636363,614.196903554059,0,0.01218301046174,0.012800917611457,0.03163149417378,0.103370887227356,0,0.010845983866602,1948.4182941605723,0.01050849485078,5695.628850786513,1889012.2518242314,1400,0.019601672633319554
1401,36061022301,MN,4892.319496,2410.422423,145.6143701,1746.708324,482.1671562,594.1590848,7588.384386,170,15.10176471,6.102385541,17.75944324,212.8480802,0.00220971,71.39,36.54545454545455,513.3549926398243,1.716145269e-4,0.01111366267183,0.013762895417001,0.032705221857343,0.025678444653749,9.55504706196e-4,0.066508285701275,803.3160241402019,0.084106630645692,8493.224978520631,1972647.9056527545,1401,0.026483523727759115
1402,36081004401,QN,14847.70052,2327.51216,1089.531955,5246.745215,803.100806,985.1919358,6855.18833,189,10.52804233,7.640145014,6.397066754,124.3711049,0.001655127,73.76,53.54545454545455,941.7503010091085,0,0.012324523832649,0.001418728136923,0.020184442028403,0.011523846723139,0.001711830671411,0.046721719205379,1113.056791123088,0.046160227432847,7938.054366779322,2832837.5932822404,1402,0.032178811099611904
1403,36047037100,BK,6566.430984,3345.091413,111.5060617,787.9988242,883.1194798,449.8995786,5640.605094,133,15.9556391,9.201370233,8.561139055,92.58260385,0.001873335,75.91,53.36363636363637,1559.596795997795,0,0.006543681646387,0.01909513067868,0.01796925212774,0.020016435533762,6.54911949015e-4,0.039290166977379,556.744838678376,0.038181964308023,5779.492474976054,2037041.3694340556,1403,0.0202587754595186
1404,36047037900,BK,5055.642717,1869.63214,894.6514635,1760.816885,726.9663388,226.825292,7105.954082,115,12.74,5.031650701,7.264790928,78.56352475,0.001873334,61.53999999999999,54.81818181818182,1518.0135364845928,3.7846694239e-5,0.006575493374839,0.022271900127331,0.016133734025061,0.017479876884156,0.001126413337058,0.033563463638226,338.21000724643,0.032321022823453,5654.380698135198,1978231.2846399215,1404,0.02025877378803507
1405,36005043100,BX,1073.697545,425.1650798,287.7719428,3507.879529,2106.718041,634.9329977,1729.457631,127,12.46929134,4.98718217,34.56089595,408.9809675,0.003252178,99.94,68.81818181818181,1168.3577799263458,0.003724105190486,0.008202882991596,0.005668571277056,0.020599464801225,0.011629462940618,0.004903350200038,0.223929055035114,1226.469845983806,0.190890499287181,10612.10989942368,2331576.3215718055,1405,0.03848508210219253
