OBJECTID,IDINT,NID,WEIGHT
5821,391,1823,0.125000000000000
5822,391,1824,0.125000000000000
5823,395,379,0.142857142857143
5824,395,391,0.142857142857143
5825,395,393,0.142857142857143
5826,395,400,0.142857142857143
5827,395,401,0.142857142857143
5828,395,1034,0.142857142857143
5829,395,1273,0.142857142857143
5830,386,391,0.142857142857143
5831,386,723,0.142857142857143
5832,386,1033,0.142857142857143
5833,386,1034,0.142857142857143
5834,386,1130,0.142857142857143
5835,386,1517,0.142857142857143
5836,386,1824,0.142857142857143
5837,1034,386,0.166666666666667
5838,1034,391,0.166666666666667
5839,1034,395,0.166666666666667
5840,1034,1033,0.166666666666667
5841,1034,1272,0.166666666666667
5842,1034,1273,0.166666666666667
5843,1273,395,0.142857142857143
5844,1273,399,0.142857142857143
5845,1273,400,0.142857142857143
5846,1273,784,0.142857142857143
5847,1273,789,0.142857142857143
5848,1273,1034,0.142857142857143
5849,1273,1272,0.142857142857143
5850,723,386,0.250000000000000
5851,723,1033,0.250000000000000
5852,723,1129,0.250000000000000
5853,723,1130,0.250000000000000
5854,1033,386,0.125000000000000
5855,1033,388,0.125000000000000
5856,1033,389,0.125000000000000
5857,1033,391,0.125000000000000
5858,1033,723,0.125000000000000
5859,1033,1034,0.125000000000000
5860,1033,1129,0.125000000000000
5861,1033,1272,0.125000000000000
5862,1272,389,0.200000000000000
5863,1272,789,0.200000000000000
5864,1272,1033,0.200000000000000
5865,1272,1034,0.200000000000000
5866,1272,1273,0.200000000000000
5867,1129,387,0.200000000000000
5868,1129,388,0.200000000000000
5869,1129,723,0.200000000000000
5870,1129,1033,0.200000000000000
5871,1129,1130,0.200000000000000
5872,789,389,0.100000000000000
5873,789,399,0.100000000000000
5874,789,411,0.100000000000000
5875,789,412,0.100000000000000
5876,789,784,0.100000000000000
5877,789,785,0.100000000000000
5878,789,786,0.100000000000000
5879,789,790,0.100000000000000
5880,789,1272,0.100000000000000
5881,789,1273,0.100000000000000
5882,388,387,0.250000000000000
5883,388,389,0.250000000000000
5884,388,1033,0.250000000000000
5885,388,1129,0.250000000000000
5886,1446,1505,0.333333333333333
5887,1446,1559,0.333333333333333
5888,1446,1692,0.333333333333333
5889,377,376,0.125000000000000
5890,377,378,0.125000000000000
5891,377,577,0.125000000000000
5892,377,578,0.125000000000000
5893,377,1259,0.125000000000000
5894,377,1471,0.125000000000000
5895,377,1476,0.125000000000000
5896,377,1692,0.125000000000000
5897,1692,375,0.052631578947368
5898,1692,377,0.052631578947368
5899,1692,402,0.052631578947368
5900,1692,403,0.052631578947368
5901,1692,929,0.052631578947368
5902,1692,991,0.052631578947368
5903,1692,992,0.052631578947368
5904,1692,1259,0.052631578947368
5905,1692,1446,0.052631578947368
5906,1692,1471,0.052631578947368
5907,1692,1476,0.052631578947368
5908,1692,1505,0.052631578947368
5909,1692,1506,0.052631578947368
5910,1692,1559,0.052631578947368
5911,1692,1590,0.052631578947368
5912,1692,1604,0.052631578947368
5913,1692,1786,0.052631578947368
5914,1692,1787,0.052631578947368
5915,1692,1796,0.052631578947368
5916,1471,377,0.250000000000000
5917,1471,991,0.250000000000000
5918,1471,1259,0.250000000000000
5919,1471,1692,0.250000000000000
5920,1259,377,0.125000000000000
5921,1259,379,0.125000000000000
5922,1259,577,0.125000000000000
5923,1259,578,0.125000000000000
5924,1259,991,0.125000000000000
5925,1259,1260,0.125000000000000
5926,1259,1471,0.125000000000000
5927,1259,1692,0.125000000000000
5928,991,379,0.166666666666667
5929,991,992,0.166666666666667
5930,991,1259,0.166666666666667
5931,991,1260,0.166666666666667
5932,991,1471,0.166666666666667
5933,991,1692,0.166666666666667
5934,992,379,0.200000000000000
5935,992,401,0.200000000000000
5936,992,402,0.200000000000000
5937,992,991,0.200000000000000
5938,992,1692,0.200000000000000
5939,402,399,0.166666666666667
5940,402,400,0.166666666666667
5941,402,401,0.166666666666667
5942,402,403,0.166666666666667
5943,402,992,0.166666666666667
5944,402,1692,0.166666666666667
5945,403,399,0.166666666666667
5946,403,400,0.166666666666667
5947,403,402,0.166666666666667
5948,403,1692,0.166666666666667
5949,403,1795,0.166666666666667
5950,403,1796,0.166666666666667
5951,400,395,0.166666666666667
5952,400,399,0.166666666666667
5953,400,401,0.166666666666667
5954,400,402,0.166666666666667
5955,400,403,0.166666666666667
5956,400,1273,0.166666666666667
5957,1796,403,0.142857142857143
5958,1796,404,0.142857142857143
5959,1796,405,0.142857142857143
5960,1796,1692,0.142857142857143
5961,1796,1786,0.142857142857143
5962,1796,1787,0.142857142857143
5963,1796,1795,0.142857142857143
5964,1795,399,0.166666666666667
5965,1795,403,0.166666666666667
5966,1795,405,0.166666666666667
5967,1795,784,0.166666666666667
5968,1795,785,0.166666666666667
5969,1795,1796,0.166666666666667
5970,399,400,0.142857142857143
5971,399,402,0.142857142857143
5972,399,403,0.142857142857143
5973,399,784,0.142857142857143
5974,399,789,0.142857142857143
5975,399,1273,0.142857142857143
5976,399,1795,0.142857142857143
5977,784,399,0.166666666666667
5978,784,785,0.166666666666667
5979,784,789,0.166666666666667
5980,784,790,0.166666666666667
5981,784,1273,0.166666666666667
5982,784,1795,0.166666666666667
5983,405,404,0.111111111111111
5984,405,597,0.111111111111111
5985,405,785,0.111111111111111
5986,405,1075,0.111111111111111
5987,405,1076,0.111111111111111
5988,405,1787,0.111111111111111
5989,405,1795,0.111111111111111
5990,405,1796,0.111111111111111
5991,405,1881,0.111111111111111
5992,404,405,0.250000000000000
5993,404,597,0.250000000000000
5994,404,1787,0.250000000000000
5995,404,1796,0.250000000000000
5996,785,405,0.142857142857143
5997,785,784,0.142857142857143
5998,785,789,0.142857142857143
5999,785,790,0.142857142857143
6000,785,1075,0.142857142857143
6001,785,1076,0.142857142857143
6002,785,1795,0.142857142857143
6003,389,387,0.111111111111111
6004,389,388,0.111111111111111
6005,389,411,0.111111111111111
6006,389,412,0.111111111111111
6007,389,413,0.111111111111111
6008,389,416,0.111111111111111
6009,389,789,0.111111111111111
6010,389,1033,0.111111111111111
6011,389,1272,0.111111111111111
6012,786,411,0.250000000000000
6013,786,677,0.250000000000000
6014,786,789,0.250000000000000
6015,786,790,0.250000000000000
6016,416,387,0.166666666666667
6017,416,389,0.166666666666667
6018,416,413,0.166666666666667
6019,416,415,0.166666666666667
6020,416,417,0.166666666666667
6021,416,1242,0.166666666666667
6022,412,389,0.166666666666667
6023,412,411,0.166666666666667
6024,412,413,0.166666666666667
6025,412,677,0.166666666666667
6026,412,789,0.166666666666667
6027,412,950,0.166666666666667
6028,411,389,0.200000000000000
6029,411,412,0.200000000000000
6030,411,677,0.200000000000000
6031,411,786,0.200000000000000
6032,411,789,0.200000000000000
6033,413,389,0.200000000000000
6034,413,412,0.200000000000000
6035,413,415,0.200000000000000
6036,413,416,0.200000000000000
6037,413,950,0.200000000000000
6038,415,413,0.200000000000000
6039,415,416,0.200000000000000
6040,415,417,0.200000000000000
6041,415,603,0.200000000000000
6042,415,950,0.200000000000000
6043,677,411,0.111111111111111
6044,677,412,0.111111111111111
6045,677,678,0.111111111111111
6046,677,786,0.111111111111111
6047,677,790,0.111111111111111
6048,677,950,0.111111111111111
6049,677,951,0.111111111111111
6050,677,975,0.111111111111111
6051,677,1076,0.111111111111111
6052,950,412,0.125000000000000
6053,950,413,0.125000000000000
6054,950,415,0.125000000000000
6055,950,603,0.125000000000000
6056,950,604,0.125000000000000
6057,950,677,0.125000000000000
6058,950,678,0.125000000000000
6059,950,975,0.125000000000000
6060,603,415,0.166666666666667
6061,603,417,0.166666666666667
6062,603,418,0.166666666666667
6063,603,604,0.166666666666667
6064,603,950,0.166666666666667
6065,603,975,0.166666666666667
6066,418,417,0.200000000000000
6067,418,592,0.200000000000000
6068,418,593,0.200000000000000
6069,418,603,0.200000000000000
6070,418,604,0.200000000000000
6071,975,579,0.125000000000000
6072,975,603,0.125000000000000
6073,975,604,0.125000000000000
6074,975,677,0.125000000000000
6075,975,678,0.125000000000000
6076,975,950,0.125000000000000
6077,975,973,0.125000000000000
6078,975,974,0.125000000000000
6079,604,418,0.142857142857143
6080,604,592,0.142857142857143
6081,604,593,0.142857142857143
6082,604,603,0.142857142857143
6083,604,950,0.142857142857143
6084,604,974,0.142857142857143
6085,604,975,0.142857142857143
6086,973,579,0.250000000000000
6087,973,903,0.250000000000000
6088,973,974,0.250000000000000
6089,973,975,0.250000000000000
6090,592,418,0.142857142857143
6091,592,422,0.142857142857143
6092,592,591,0.142857142857143
6093,592,593,0.142857142857143
6094,592,594,0.142857142857143
6095,592,604,0.142857142857143
6096,592,974,0.142857142857143
6097,974,422,0.111111111111111
6098,974,431,0.111111111111111
6099,974,592,0.111111111111111
6100,974,604,0.111111111111111
6101,974,903,0.111111111111111
6102,974,973,0.111111111111111
6103,974,975,0.111111111111111
6104,974,1097,0.111111111111111
6105,974,1098,0.111111111111111
6106,591,422,0.142857142857143
6107,591,592,0.142857142857143
6108,591,593,0.142857142857143
6109,591,594,0.142857142857143
6110,591,1241,0.142857142857143
6111,591,1264,0.142857142857143
6112,591,1279,0.142857142857143
6113,422,431,0.125000000000000
6114,422,433,0.125000000000000
6115,422,591,0.125000000000000
6116,422,592,0.125000000000000
6117,422,974,0.125000000000000
6118,422,1098,0.125000000000000
6119,422,1264,0.125000000000000
6120,422,1279,0.125000000000000
6121,1097,903,0.200000000000000
6122,1097,974,0.200000000000000
6123,1097,978,0.200000000000000
6124,1097,1098,0.200000000000000
6125,1097,1277,0.200000000000000
6126,597,404,0.166666666666667
6127,597,405,0.166666666666667
6128,597,1075,0.166666666666667
6129,597,1076,0.166666666666667
6130,597,1787,0.166666666666667
6131,597,1881,0.166666666666667
6132,1075,405,0.200000000000000
6133,1075,597,0.200000000000000
6134,1075,785,0.200000000000000
6135,1075,1076,0.200000000000000
6136,1075,1881,0.200000000000000
6137,790,677,0.166666666666667
6138,790,784,0.166666666666667
6139,790,785,0.166666666666667
6140,790,786,0.166666666666667
6141,790,789,0.166666666666667
6142,790,1076,0.166666666666667
6143,1076,405,0.100000000000000
6144,1076,597,0.100000000000000
6145,1076,677,0.100000000000000
6146,1076,785,0.100000000000000
6147,1076,790,0.100000000000000
6148,1076,908,0.100000000000000
6149,1076,951,0.100000000000000
6150,1076,1064,0.100000000000000
6151,1076,1075,0.100000000000000
6152,1076,1881,0.100000000000000
6153,1064,424,0.125000000000000
6154,1064,908,0.125000000000000
6155,1064,909,0.125000000000000
6156,1064,1076,0.125000000000000
6157,1064,1266,0.125000000000000
6158,1064,1881,0.125000000000000
6159,1064,2080,0.125000000000000
6160,1064,2081,0.125000000000000
6161,908,909,0.200000000000000
6162,908,951,0.200000000000000
6163,908,1064,0.200000000000000
6164,908,1076,0.200000000000000
6165,908,1881,0.200000000000000
6166,678,579,0.200000000000000
6167,678,677,0.200000000000000
6168,678,950,0.200000000000000
6169,678,951,0.200000000000000
6170,678,975,0.200000000000000
6171,1266,424,0.250000000000000
6172,1266,909,0.250000000000000
6173,1266,1064,0.250000000000000
6174,1266,1265,0.250000000000000
6175,951,579,0.142857142857143
6176,951,677,0.142857142857143
6177,951,678,0.142857142857143
6178,951,908,0.142857142857143
6179,951,909,0.142857142857143
6180,951,952,0.142857142857143
6181,951,1076,0.142857142857143
6182,909,470,0.125000000000000
6183,909,906,0.125000000000000
6184,909,908,0.125000000000000
6185,909,951,0.125000000000000
6186,909,952,0.125000000000000
6187,909,1064,0.125000000000000
6188,909,1265,0.125000000000000
6189,909,1266,0.125000000000000
6190,1265,423,0.142857142857143
6191,1265,424,0.142857142857143
6192,1265,470,0.142857142857143
6193,1265,471,0.142857142857143
6194,1265,906,0.142857142857143
6195,1265,909,0.142857142857143
6196,1265,1266,0.142857142857143
6197,579,678,0.166666666666667
6198,579,903,0.166666666666667
6199,579,951,0.166666666666667
6200,579,952,0.166666666666667
6201,579,973,0.166666666666667
6202,579,975,0.166666666666667
6203,906,470,0.166666666666667
6204,906,907,0.166666666666667
6205,906,909,0.166666666666667
6206,906,952,0.166666666666667
6207,906,1208,0.166666666666667
6208,906,1265,0.166666666666667
6209,952,579,0.166666666666667
6210,952,903,0.166666666666667
6211,952,906,0.166666666666667
6212,952,909,0.166666666666667
6213,952,951,0.166666666666667
6214,952,1208,0.166666666666667
6215,903,579,0.111111111111111
6216,903,920,0.111111111111111
6217,903,921,0.111111111111111
6218,903,952,0.111111111111111
6219,903,973,0.111111111111111
6220,903,974,0.111111111111111
6221,903,978,0.111111111111111
6222,903,1097,0.111111111111111
6223,903,1208,0.111111111111111
6224,1263,646,0.166666666666667
6225,1263,836,0.166666666666667
6226,1263,1067,0.166666666666667
6227,1263,1121,0.166666666666667
6228,1263,1264,0.166666666666667
6229,1263,1278,0.166666666666667
6230,646,836,0.200000000000000
6231,646,1121,0.200000000000000
6232,646,1263,0.200000000000000
6233,646,1697,0.200000000000000
6234,646,1698,0.200000000000000
6235,1759,1231,0.166666666666667
6236,1759,1383,0.166666666666667
6237,1759,1420,0.166666666666667
6238,1759,1697,0.166666666666667
6239,1759,1919,0.166666666666667
6240,1759,1969,0.166666666666667
6241,836,598,0.142857142857143
6242,836,646,0.142857142857143
6243,836,865,0.142857142857143
6244,836,887,0.142857142857143
6245,836,1067,0.142857142857143
6246,836,1263,0.142857142857143
6247,836,1697,0.142857142857143
6248,1697,646,0.125000000000000
6249,1697,836,0.125000000000000
6250,1697,865,0.125000000000000
6251,1697,1231,0.125000000000000
6252,1697,1693,0.125000000000000
6253,1697,1698,0.125000000000000
6254,1697,1759,0.125000000000000
6255,1697,1919,0.125000000000000
6256,887,598,0.200000000000000
6257,887,836,0.200000000000000
6258,887,865,0.200000000000000
6259,887,1067,0.200000000000000
6260,887,2121,0.200000000000000
6261,1919,865,0.125000000000000
6262,1919,1294,0.125000000000000
6263,1919,1697,0.125000000000000
6264,1919,1759,0.125000000000000
6265,1919,1901,0.125000000000000
6266,1919,1969,0.125000000000000
6267,1919,1970,0.125000000000000
6268,1919,2125,0.125000000000000
6269,865,836,0.125000000000000
6270,865,887,0.125000000000000
6271,865,917,0.125000000000000
6272,865,1294,0.125000000000000
6273,865,1697,0.125000000000000
6274,865,1919,0.125000000000000
6275,865,2121,0.125000000000000
6276,865,2125,0.125000000000000
6277,1294,865,0.142857142857143
6278,1294,917,0.142857142857143
6279,1294,1221,0.142857142857143
6280,1294,1295,0.142857142857143
6281,1294,1304,0.142857142857143
6282,1294,1919,0.142857142857143
6283,1294,2125,0.142857142857143
6284,1901,1919,0.250000000000000
6285,1901,1970,0.250000000000000
6286,1901,2124,0.250000000000000
6287,1901,2125,0.250000000000000
6288,1221,781,0.166666666666667
6289,1221,917,0.166666666666667
6290,1221,1063,0.166666666666667
6291,1221,1222,0.166666666666667
6292,1221,1294,0.166666666666667
6293,1221,1304,0.166666666666667
6294,1295,1294,0.333333333333333
6295,1295,1304,0.333333333333333
6296,1295,2125,0.333333333333333
6297,1970,1901,0.250000000000000
6298,1970,1919,0.250000000000000
6299,1970,1969,0.250000000000000
6300,1970,2124,0.250000000000000
6301,2125,865,0.125000000000000
6302,2125,1294,0.125000000000000
6303,2125,1295,0.125000000000000
6304,2125,1304,0.125000000000000
6305,2125,1660,0.125000000000000
6306,2125,1901,0.125000000000000
6307,2125,1919,0.125000000000000
6308,2125,2124,0.125000000000000
6309,1969,524,0.166666666666667
6310,1969,1544,0.166666666666667
6311,1969,1759,0.166666666666667
6312,1969,1919,0.166666666666667
6313,1969,1970,0.166666666666667
6314,1969,2124,0.166666666666667
6315,1304,1221,0.166666666666667
6316,1304,1222,0.166666666666667
6317,1304,1294,0.166666666666667
6318,1304,1295,0.166666666666667
6319,1304,1660,0.166666666666667
6320,1304,2125,0.166666666666667
6321,1222,781,0.200000000000000
6322,1222,1221,0.200000000000000
6323,1222,1304,0.200000000000000
6324,1222,1658,0.200000000000000
6325,1222,1660,0.200000000000000
6326,1658,781,0.166666666666667
6327,1658,1056,0.166666666666667
6328,1658,1222,0.166666666666667
6329,1658,1657,0.166666666666667
6330,1658,1659,0.166666666666667
6331,1658,1660,0.166666666666667
6332,2124,524,0.142857142857143
6333,2124,1544,0.142857142857143
6334,2124,1660,0.142857142857143
6335,2124,1901,0.142857142857143
6336,2124,1969,0.142857142857143
6337,2124,1970,0.142857142857143
6338,2124,2125,0.142857142857143
6339,1657,1055,0.200000000000000
6340,1657,1056,0.200000000000000
6341,1657,1658,0.200000000000000
6342,1657,1659,0.200000000000000
6343,1657,1660,0.200000000000000
6344,524,1544,0.333333333333333
6345,524,1969,0.333333333333333
6346,524,2124,0.333333333333333
6347,1660,1222,0.125000000000000
6348,1660,1304,0.125000000000000
6349,1660,1544,0.125000000000000
6350,1660,1657,0.125000000000000
6351,1660,1658,0.125000000000000
6352,1660,1659,0.125000000000000
6353,1660,2124,0.125000000000000
6354,1660,2125,0.125000000000000
6355,1544,524,0.250000000000000
6356,1544,1660,0.250000000000000
6357,1544,1969,0.250000000000000
6358,1544,2124,0.250000000000000
6359,1098,422,0.166666666666667
6360,1098,431,0.166666666666667
6361,1098,974,0.166666666666667
6362,1098,978,0.166666666666667
6363,1098,1097,0.166666666666667
6364,1098,1277,0.166666666666667
6365,431,422,0.142857142857143
6366,431,433,0.142857142857143
6367,431,435,0.142857142857143
6368,431,974,0.142857142857143
6369,431,1098,0.142857142857143
6370,431,1275,0.142857142857143
6371,431,1277,0.142857142857143
6372,433,422,0.200000000000000
6373,433,431,0.200000000000000
6374,433,435,0.200000000000000
6375,433,1067,0.200000000000000
6376,433,1264,0.200000000000000
6377,435,431,0.200000000000000
6378,435,433,0.200000000000000
6379,435,1067,0.200000000000000
6380,435,1275,0.200000000000000
6381,435,1276,0.200000000000000
6382,1275,428,0.142857142857143
6383,1275,431,0.142857142857143
6384,1275,435,0.142857142857143
6385,1275,439,0.142857142857143
6386,1275,1067,0.142857142857143
6387,1275,1276,0.142857142857143
6388,1275,1277,0.142857142857143
6389,1067,433,0.111111111111111
6390,1067,435,0.111111111111111
6391,1067,598,0.111111111111111
6392,1067,836,0.111111111111111
6393,1067,887,0.111111111111111
6394,1067,1263,0.111111111111111
6395,1067,1264,0.111111111111111
6396,1067,1275,0.111111111111111
6397,1067,1276,0.111111111111111
6398,1277,428,0.111111111111111
6399,1277,431,0.111111111111111
6400,1277,439,0.111111111111111
6401,1277,467,0.111111111111111
6402,1277,920,0.111111111111111
6403,1277,978,0.111111111111111
6404,1277,1097,0.111111111111111
6405,1277,1098,0.111111111111111
6406,1277,1275,0.111111111111111
6407,1276,435,0.200000000000000
6408,1276,439,0.200000000000000
6409,1276,598,0.200000000000000
6410,1276,1067,0.200000000000000
6411,1276,1275,0.200000000000000
6412,428,439,0.200000000000000
6413,428,467,0.200000000000000
6414,428,1268,0.200000000000000
6415,428,1275,0.200000000000000
6416,428,1277,0.200000000000000
6417,439,428,0.142857142857143
6418,439,598,0.142857142857143
6419,439,1268,0.142857142857143
6420,439,1275,0.142857142857143
6421,439,1276,0.142857142857143
6422,439,1277,0.142857142857143
6423,439,2120,0.142857142857143
6424,598,439,0.142857142857143
6425,598,836,0.142857142857143
6426,598,887,0.142857142857143
6427,598,1067,0.142857142857143
6428,598,1276,0.142857142857143
6429,598,2120,0.142857142857143
6430,598,2121,0.142857142857143
6431,1268,428,0.166666666666667
6432,1268,439,0.166666666666667
6433,1268,467,0.166666666666667
6434,1268,1189,0.166666666666667
6435,1268,1267,0.166666666666667
6436,1268,2120,0.166666666666667
6437,2120,439,0.166666666666667
6438,2120,598,0.166666666666667
6439,2120,1267,0.166666666666667
6440,2120,1268,0.166666666666667
6441,2120,1791,0.166666666666667
6442,2120,2121,0.166666666666667
6443,1267,1189,0.166666666666667
6444,1267,1268,0.166666666666667
6445,1267,1791,0.166666666666667
6446,1267,2120,0.166666666666667
6447,1267,2121,0.166666666666667
6448,1267,2155,0.166666666666667
6449,2121,598,0.125000000000000
6450,2121,865,0.125000000000000
6451,2121,887,0.125000000000000
6452,2121,917,0.125000000000000
6453,2121,1267,0.125000000000000
6454,2121,1791,0.125000000000000
6455,2121,2120,0.125000000000000
6456,2121,2155,0.125000000000000
6457,1791,1267,0.250000000000000
6458,1791,2120,0.250000000000000
6459,1791,2121,0.250000000000000
6460,1791,2155,0.250000000000000
6461,2155,458,0.111111111111111
6462,2155,917,0.111111111111111
6463,2155,1057,0.111111111111111
6464,2155,1189,0.111111111111111
6465,2155,1267,0.111111111111111
6466,2155,1284,0.111111111111111
6467,2155,1791,0.111111111111111
6468,2155,2121,0.111111111111111
6469,2155,2156,0.111111111111111
6470,978,467,0.166666666666667
6471,978,903,0.166666666666667
6472,978,920,0.166666666666667
6473,978,1097,0.166666666666667
6474,978,1098,0.166666666666667
6475,978,1277,0.166666666666667
6476,921,903,0.333333333333333
6477,921,920,0.333333333333333
6478,921,1208,0.333333333333333
6479,1208,462,0.066666666666667
6480,1208,467,0.066666666666667
6481,1208,585,0.066666666666667
6482,1208,589,0.066666666666667
6483,1208,903,0.066666666666667
6484,1208,906,0.066666666666667
6485,1208,907,0.066666666666667
6486,1208,920,0.066666666666667
6487,1208,921,0.066666666666667
6488,1208,952,0.066666666666667
6489,1208,956,0.066666666666667
6490,1208,1054,0.066666666666667
6491,1208,1189,0.066666666666667
6492,1208,1209,0.066666666666667
6493,1208,1288,0.066666666666667
6494,920,467,0.142857142857143
6495,920,903,0.142857142857143
6496,920,921,0.142857142857143
6497,920,978,0.142857142857143
6498,920,1189,0.142857142857143
6499,920,1208,0.142857142857143
6500,920,1277,0.142857142857143
6501,467,428,0.142857142857143
6502,467,920,0.142857142857143
6503,467,978,0.142857142857143
6504,467,1189,0.142857142857143
6505,467,1208,0.142857142857143
6506,467,1268,0.142857142857143
6507,467,1277,0.142857142857143
6508,1189,462,0.111111111111111
6509,1189,467,0.111111111111111
6510,1189,920,0.111111111111111
6511,1189,1054,0.111111111111111
6512,1189,1208,0.111111111111111
6513,1189,1267,0.111111111111111
6514,1189,1268,0.111111111111111
6515,1189,2155,0.111111111111111
6516,1189,2156,0.111111111111111
6517,1054,462,0.166666666666667
6518,1054,482,0.166666666666667
6519,1054,484,0.166666666666667
6520,1054,1189,0.166666666666667
6521,1054,1208,0.166666666666667
6522,1054,1288,0.166666666666667
6523,462,460,0.142857142857143
6524,462,484,0.142857142857143
6525,462,491,0.142857142857143
6526,462,1054,0.142857142857143
6527,462,1189,0.142857142857143
6528,462,1208,0.142857142857143
6529,462,2156,0.142857142857143
6530,460,462,0.250000000000000
6531,460,491,0.250000000000000
6532,460,493,0.250000000000000
6533,460,2156,0.250000000000000
6534,2156,458,0.142857142857143
6535,2156,460,0.142857142857143
6536,2156,462,0.142857142857143
6537,2156,493,0.142857142857143
6538,2156,1189,0.142857142857143
6539,2156,1284,0.142857142857143
6540,2156,2155,0.142857142857143
6541,484,462,0.200000000000000
6542,484,482,0.200000000000000
6543,484,485,0.200000000000000
6544,484,491,0.200000000000000
6545,484,1054,0.200000000000000
6546,491,460,0.166666666666667
6547,491,462,0.166666666666667
6548,491,484,0.166666666666667
6549,491,485,0.166666666666667
6550,491,493,0.166666666666667
6551,491,1283,0.166666666666667
6552,458,1057,0.250000000000000
6553,458,1284,0.250000000000000
6554,458,2155,0.250000000000000
6555,458,2156,0.250000000000000
6556,917,865,0.142857142857143
6557,917,1057,0.142857142857143
6558,917,1063,0.142857142857143
6559,917,1221,0.142857142857143
6560,917,1294,0.142857142857143
6561,917,2121,0.142857142857143
6562,917,2155,0.142857142857143
6563,1057,457,0.111111111111111
6564,1057,458,0.111111111111111
6565,1057,494,0.111111111111111
6566,1057,917,0.111111111111111
6567,1057,1062,0.111111111111111
6568,1057,1063,0.111111111111111
6569,1057,1203,0.111111111111111
6570,1057,1284,0.111111111111111
6571,1057,2155,0.111111111111111
6572,1063,781,0.200000000000000
6573,1063,917,0.200000000000000
6574,1063,1057,0.200000000000000
6575,1063,1062,0.200000000000000
6576,1063,1221,0.200000000000000
6577,781,1056,0.166666666666667
6578,781,1062,0.166666666666667
6579,781,1063,0.166666666666667
6580,781,1221,0.166666666666667
6581,781,1222,0.166666666666667
6582,781,1658,0.166666666666667
6583,1203,457,0.166666666666667
6584,1203,517,0.166666666666667
6585,1203,518,0.166666666666667
6586,1203,1057,0.166666666666667
6587,1203,1062,0.166666666666667
6588,1203,1204,0.166666666666667
6589,1062,519,0.125000000000000
6590,1062,781,0.125000000000000
6591,1062,1055,0.125000000000000
6592,1062,1056,0.125000000000000
6593,1062,1057,0.125000000000000
6594,1062,1063,0.125000000000000
6595,1062,1203,0.125000000000000
6596,1062,1204,0.125000000000000
6597,1056,781,0.200000000000000
6598,1056,1055,0.200000000000000
6599,1056,1062,0.200000000000000
6600,1056,1657,0.200000000000000
6601,1056,1658,0.200000000000000
6602,1204,517,0.166666666666667
6603,1204,518,0.166666666666667
6604,1204,519,0.166666666666667
6605,1204,758,0.166666666666667
6606,1204,1062,0.166666666666667
6607,1204,1203,0.166666666666667
6608,517,513,0.166666666666667
6609,517,516,0.166666666666667
6610,517,518,0.166666666666667
6611,517,758,0.166666666666667
6612,517,1203,0.166666666666667
6613,517,1204,0.166666666666667
6614,1055,519,0.200000000000000
6615,1055,1056,0.200000000000000
6616,1055,1062,0.200000000000000
6617,1055,1657,0.200000000000000
6618,1055,1659,0.200000000000000
6619,519,758,0.200000000000000
6620,519,1055,0.200000000000000
6621,519,1062,0.200000000000000
6622,519,1204,0.200000000000000
6623,519,1659,0.200000000000000
6624,1659,519,0.200000000000000
6625,1659,1055,0.200000000000000
6626,1659,1657,0.200000000000000
6627,1659,1658,0.200000000000000
6628,1659,1660,0.200000000000000
6629,758,512,0.166666666666667
6630,758,516,0.166666666666667
6631,758,517,0.166666666666667
6632,758,519,0.166666666666667
6633,758,757,0.166666666666667
6634,758,1204,0.166666666666667
6635,493,460,0.200000000000000
6636,493,491,0.200000000000000
6637,493,1283,0.200000000000000
6638,493,1284,0.200000000000000
6639,493,2156,0.200000000000000
6640,485,482,0.142857142857143
6641,485,483,0.142857142857143
6642,485,484,0.142857142857143
6643,485,486,0.142857142857143
6644,485,490,0.142857142857143
6645,485,491,0.142857142857143
6646,485,1283,0.142857142857143
6647,1284,458,0.142857142857143
6648,1284,493,0.142857142857143
6649,1284,494,0.142857142857143
6650,1284,1057,0.142857142857143
6651,1284,1283,0.142857142857143
6652,1284,2155,0.142857142857143
6653,1284,2156,0.142857142857143
6654,1283,485,0.166666666666667
6655,1283,490,0.166666666666667
6656,1283,491,0.166666666666667
6657,1283,493,0.166666666666667
6658,1283,494,0.166666666666667
6659,1283,1284,0.166666666666667
6660,486,483,0.166666666666667
6661,486,485,0.166666666666667
6662,486,487,0.166666666666667
6663,486,489,0.166666666666667
6664,486,490,0.166666666666667
6665,486,495,0.166666666666667
6666,490,485,0.200000000000000
6667,490,486,0.200000000000000
6668,490,489,0.200000000000000
6669,490,494,0.200000000000000
6670,490,1283,0.200000000000000
6671,494,457,0.142857142857143
6672,494,489,0.142857142857143
6673,494,490,0.142857142857143
6674,494,495,0.142857142857143
6675,494,1057,0.142857142857143
6676,494,1283,0.142857142857143
6677,494,1284,0.142857142857143
6678,489,486,0.200000000000000
6679,489,487,0.200000000000000
6680,489,490,0.200000000000000
6681,489,494,0.200000000000000
6682,489,495,0.200000000000000
6683,495,457,0.125000000000000
6684,495,486,0.125000000000000
6685,495,487,0.125000000000000
6686,495,488,0.125000000000000
6687,495,489,0.125000000000000
6688,495,494,0.125000000000000
6689,495,1285,0.125000000000000
6690,495,1286,0.125000000000000
6691,457,494,0.142857142857143
6692,457,495,0.142857142857143
6693,457,514,0.142857142857143
6694,457,518,0.142857142857143
6695,457,1057,0.142857142857143
6696,457,1203,0.142857142857143
6697,457,1286,0.142857142857143
6698,1285,487,0.200000000000000
