Geo_FIPS,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth,GorceryDist,hospitalDensity,supermarketDensity,soupKitchenDensity,pharmacyDensity,subwayDensity,SVI,UHVI,deaths,cases,DeathDensity,CaseDensity
36047046201,BK,8313.644536,3368.86212,992.4987421,2606.204511,1184.668437,1915.768244,8659.269192,85,9.888235294,4.59511676,1010.879957,0,0.005810876,0.003489642,0.026366987,0.018219217,88.59,60,6.661939794,91.79570347,0.002776965,0.038264153
36005044800,BX,5530.254277,3455.923309,1046.308905,4222.744392,3740.89536,1262.154839,6972.745245,90,6.891111111,1.892127062,2340.300092,4.49762E-06,0.003960776,0.002633974,0.005708728,0.002318934,22.97,70.45454545,4.61336928,71.21557406,0.002406557,0.037149491
36005034200,BX,5526.624134,2743.366776,1020.155159,3124.958615,2202.254444,235.0774256,2945.759776,149,13.01677852,4.885145751,1237.997787,1.73736E-05,0.006433604,0.003151872,0.018626641,0.006389906,79.15,51.18181818,10.02944597,89.77743746,0.005060265,0.045296386
36005034400,BX,5047.998066,2546.431476,800.308299,2986.01529,2939.678664,966.0523502,3745.677682,135,11.81925926,5.509374593,1205.182589,0.000118622,0.005840031,0.003021891,0.016784511,0.004894893,70.73,66.63636364,10.76325355,96.34566418,0.005060298,0.045296504
36047025901,BK,1987.613229,3646.143998,425.5216506,286.8059928,798.6041507,142.6668335,10414.08563,36,12.44722222,3.070736171,1537.794188,0.002127888,0.00826191,0.016865637,0.022933153,0.018316851,87.59,21.36363636,3.97596757,49.71242033,0.001784546,0.022312576
36047025902,BK,1225.597865,3741.594701,466.2865043,797.9087382,1381.624152,440.7645252,11173.48113,111,13.32162162,6.488288826,1931.918925,0.002615954,0.008568729,0.01554955,0.02733708,0.020613411,95.66,74.81818182,6.349412822,79.38814225,0.001784545,0.022312575
36081056600,QN,14947.57984,4446.060722,871.1558837,12730.62129,12854.22314,3052.31897,4940.401516,122,10.21885246,4.191911376,2005.069311,0,0.004263082,0.003959233,0.009676746,0,40.52,56.36363636,4.214968808,56.82402394,0.002758487,0.037188497
36005016700,BX,2678.461477,2230.175508,677.6577548,1406.411504,2958.877352,639.2360771,990.7554446,138,11.37028986,4.277089013,1933.672718,0.001355059,0.006270472,0.014874727,0.024842754,0.011696261,99.85,60.90909091,9.266242689,126.2460596,0.002556205,0.034826499
36005022404,BX,5380.645079,2289.231615,497.5103858,5473.206702,1555.661652,715.72188,715.72188,142,9.824647887,4.420041183,698.8284718,1.05725E-05,0.005137834,0.002321061,0.017203619,0.011688828,79.32,49.18181818,10.20217113,145.3120051,0.002423894,0.034524116
36081094700,QN,13522.08026,4417.522838,1068.818199,11777.93316,10395.38891,1149.711675,7083.534834,173,9.958381503,3.611464583,1362.229072,0,0.005899208,0,0.006902476,0,55.35,46.63636364,3.987533552,63.61065428,0.00178493,0.028473883
36047098200,BK,5185.106527,1310.913917,1089.12644,2934.349654,1449.141022,467.8319914,11437.98457,871,11.01836969,4.505359017,1229.06621,1.8328E-05,0.00858785,0.003192281,0.008716905,0.005564405,92.63,73.90909091,12.37667625,129.7503951,0.002793202,0.029282418
36047003000,BK,3567.536048,8434.450498,888.8959282,5695.600493,2106.577536,479.7233686,15954.69285,57,7.198245614,2.363524247,1120.75547,0.000911734,0.00712492,0.002012445,0.019081111,0.008921519,44.27,38.90909091,2.837362469,34.74080119,0.00173539,0.021248196
36081140300,QN,12984.03301,5190.887035,2827.536836,14844.68243,13515.05067,1113.899325,1113.899325,196,8.131632653,2.250383304,2507.450726,0,0.0030385,0,0.003709901,0,28.28,40.72727273,2.258635724,34.91205505,0.00097439,0.015061283
36081061302,QN,9692.41051,6563.23534,1915.568742,5410.568276,1872.291002,1540.168467,4693.729072,14,6.985714286,3.373164947,2492.367431,0,0.003370549,0.000974816,0.011052878,0.001931088,,,0,0,,
36081062300,QN,10951.42083,8396.97446,879.7633394,5730.124246,4069.864206,804.382515,2655.329531,94,8.704255319,2.945815873,2255.118548,0,0.002333551,0.000369195,0.011326353,0.000304627,23.42,58.18181818,2.882536163,50.81837485,0.0013514,0.023824836
36081062500,QN,9782.800068,8442.922719,777.6868404,4606.122912,3322.508592,184.5759045,3789.453915,119,9.662184874,3.167472167,1272.392578,0,0.002731081,0.001751851,0.014131301,0.000998475,39.42,46.09090909,3.730134284,65.75676469,0.001351498,0.023824915
36081074500,QN,2575.785179,1053.184649,826.3424764,1381.394918,3522.051086,345.6858339,1617.673678,221,11.53257919,6.647291119,1304.637284,0.000853494,0.009609281,0.006195629,0.017603421,0.004726396,90.02,66.72727273,11.14413658,103.6595572,0.002557755,0.023791498
36081101700,QN,10046.64615,2071.186722,982.7968513,18865.68158,11471.48605,463.9289109,12426.03919,1152,7.618402778,4.295417098,3221.763569,0,0.001034406,0,0.004526255,0,35,59.90909091,15.23630068,136.623031,0.00253263,0.022709945
36081114100,QN,7178.169247,5162.892084,1590.990187,17848.56328,9862.508676,1231.270816,10166.82592,253,8.613438735,2.858539357,1495.952506,0,0.00266117,3.47884E-05,0.008192727,0,22.78,49.36363636,3.048153865,47.35271586,0.001197232,0.018598867
36081045000,QN,1046.849955,787.4816758,850.7429755,3420.382905,2430.8871,995.254384,6541.633123,131,8.644274809,3.809626679,620.7624191,0.001942372,0.006431034,0.007722088,0.02035115,0.013741954,32.28,31.18181818,8.842162857,72.93071013,0.004031994,0.033256138
36081077905,QN,2417.94036,2902.480211,623.6125381,5574.585497,3675.306603,1891.487514,4017.727973,579,7.635233161,6.549299501,638.7415105,0.00089303,0.005916972,0.002908378,0.015709553,0.003756397,64.23,39,6.491362637,81.84741789,0.002569819,0.032401986
36081126700,QN,3069.193868,2828.952683,1895.157004,5770.893805,4040.217316,2362.690641,5606.786261,650,11.14984615,6.637857177,1240.044381,0.001483867,0.004828966,0.001771359,0.01147288,0.004686025,64.38,22.63636364,18.81239408,155.1733402,0.004031803,0.033256181
36081121500,QN,5857.64853,6484.452722,2608.846569,12498.92506,9689.457955,663.5766906,8107.62164,275,9.778181818,4.892094431,2585.089403,6.87656E-05,0.002018496,0.000653949,0.00382772,0,59.88,52.63636364,7.391673246,95.72536033,0.001670057,0.021627962
36081122300,QN,6669.398543,4767.341112,1283.149982,10653.79522,9050.485211,825.4507878,6375.541183,290,8.396206897,3.607904542,1509.525442,0,0.003510534,0.000271066,0.006523257,0,34.9,46.18181818,5.22812399,77.28531116,0.001487799,0.021993543
36081134100,QN,7567.646482,6006.980026,1026.347741,10085.89194,8487.698846,1303.786784,4271.125956,359,8.222562674,4.01838903,1643.809365,0,0.004394909,0,0.008077863,0,48.22,42,5.327996857,78.76222915,0.001487852,0.021994479
36047036002,BK,3729.284898,2149.953946,407.2380165,7550.20121,491.1665597,431.4815794,27458.17466,51,11.10392157,3.116405672,589.3876079,0.000855442,0.021195717,0.001246445,0.03434051,0.020574698,89.19,78.72727273,16.42642094,135.5695179,0.003784018,0.03123002
36047056100,BK,6939.198904,8311.412258,962.0221369,6563.160573,1591.66439,635.2102876,14570.74044,195,10.37333333,2.591303192,1076.667695,0,0.005140497,0.001466499,0.015421618,0.015252036,10.48,26.90909091,3.152781109,54.18998764,0.000928928,0.015966408
36005033201,BX,6098.392767,1936.534823,923.5741544,4961.574804,963.946971,482.0042144,482.0042144,109,12.93027523,6.296787902,628.1452559,0,0.004992021,0.001380991,0.019376221,0.011012689,93.67,64.27272727,17.24914209,204.1066905,0.003251488,0.0384744
36081015200,QN,2806.904382,2387.889068,746.7766764,4780.61585,2762.717681,1545.574028,7581.554751,108,8.786111111,2.914240201,1026.548031,0.000716364,0.007779437,0.002965106,0.016016867,0.007435008,75.06,54.09090909,5.682369386,78.23117034,0.002015025,0.02774155
36081020600,QN,3211.54481,2949.146081,1311.779976,3660.911462,2215.430728,1240.025711,8540.959648,135,10.56814815,4.950360334,539.3986908,0.000586249,0.007606335,0.005240637,0.014765838,0.011580634,69.63,59.27272727,5.317954774,65.90753473,0.002656321,0.032920847
36081047200,QN,4184.983861,1331.484727,1361.620633,3420.530673,2254.512358,1554.303995,2704.417572,329,7.638905775,2.453358826,1249.853921,0.000206259,0.006074898,0.001900853,0.012091031,0.015656799,66.95,66.09090909,14.7561758,122.5295731,0.004019661,0.03337771
36047093200,BK,7817.627511,7853.480163,1183.692035,2046.394079,5289.455591,1046.923457,11090.22584,111,11.42432432,4.373706899,1745.505263,0,0.003433332,0.005312517,0.009783711,0.000270085,39.61,59.90909091,3.353234418,34.37950674,0.002941434,0.030157462
36081059000,QN,16070.71581,1907.03933,1635.633223,8244.010849,13630.8495,1159.790852,10675.75207,89,6.596629213,2.343290685,2538.829902,0,0.001020762,0.002109956,0.006329207,0,34.46,65.72727273,3.702134866,55.77491945,0.002281044,0.034365323
36081004700,QN,3716.664288,4492.936248,631.3373938,6257.400269,1672.481804,784.8646311,10390.97566,213,14.40328638,8.594702103,658.9485651,0.000374392,0.009813186,0.003654002,0.022193226,0.01862337,80.39,63.09090909,5.682017187,84.50709198,0.001518038,0.022577369
36047090800,BK,6357.36149,2579.036771,600.6681194,1635.642294,1122.205492,0,5194.897755,304,14.23881579,6.572083668,796.1627242,3.27287E-08,0.007758937,0.01591871,0.025620971,0.021081681,96.27,73,21.55662874,199.4963826,0.00310659,0.028750019
36085011402,SI,5398.341043,6495.353141,1446.000034,17009.07686,24284.60583,1712.125947,7354.651649,265,7.181132075,2.897690865,2155.242074,3.45101E-05,0.001819808,0,0.007579845,0.007991839,29.46,50.18181818,5.570028565,113.0782908,0.001593258,0.032345049
36047111800,BK,11280.6683,2382.031021,921.7895643,2563.401864,2357.674377,1052.636893,6079.71654,133,9.518796992,3.339754808,1723.948915,0,0.008433536,0.007446781,0.013792652,0.011756028,79.05,66.45454545,8.314314988,93.80932289,0.002492301,0.028120301
36081091900,QN,11517.31544,1022.601811,1694.435863,8549.17456,7760.257131,1328.640612,4660.421051,259,9.379150579,2.579741749,1559.984698,0,0.005781713,0,0.004532375,0,72.57,64.54545455,18.02480023,153.4867014,0.00327545,0.027891459
36081092500,QN,12740.33727,2755.047183,442.8007694,10163.97191,9282.407038,319.1378843,6496.550124,316,11.35126582,3.68130821,269.5457498,0,0.007147592,0,0.006898106,0,74.15,40.45454545,7.007635199,111.7884663,0.00178493,0.028473883
36047076600,BK,6546.876211,2568.278379,1321.197502,4092.541553,1774.401018,726.2045883,7710.920665,41,10.10243902,3.379533089,1736.246463,0,0.004383745,0.003834793,0.026745991,0.013867797,88.98,50.90909091,5.747538779,80.27552946,0.002505466,0.034993692
36061012000,MN,2385.170105,2894.470439,530.4647849,1790.297491,507.5168426,1549.817519,1549.817519,138,9.999275362,2.946518331,809.1689351,0.003703359,0.008103823,0.006356199,0.036544147,0.056305381,18.76,45.36363636,3.481769484,46.41258019,0.001139322,0.015187363
36061012800,MN,942.0912668,1779.472609,861.4704166,1697.287998,934.2548557,1560.010206,1560.010206,189,13.03174603,4.501896482,572.1408111,0.003591234,0.010756323,0.006067672,0.036267757,0.039997569,20.29,45.72727273,8.179651683,87.36367754,0.001439319,0.01537281
36047040300,BK,7577.355552,4028.19901,582.816631,2127.65019,841.0569828,719.5761621,3864.203613,110,11.68,3.505900662,1377.687923,0,0.005016467,0.011122737,0.011952671,0.017720516,84.92,48.81818182,8.734497841,98.87115379,0.002368999,0.026816152
36047052700,BK,4523.604413,3189.367942,665.9822523,3211.299915,553.3184244,719.5627879,13814.45868,224,12.025,4.784251069,433.8171864,0.000247137,0.012028961,0.006733817,0.0278664,0.035495025,87.03,23.63636364,8.768507792,163.7387067,0.001356304,0.025326946
36047052900,BK,4101.940032,2253.717077,839.7137178,3286.241851,466.2039748,905.5954978,12869.05514,192,13.771875,5.242630392,541.938045,0.000476793,0.010096364,0.006504373,0.027669937,0.031410395,73.2,48,5.205713727,93.12301618,0.001399009,0.025026341
36081045600,QN,1304.168776,2150.696426,2055.171469,4004.998768,2211.983622,1614.725918,6045.768681,116,7.417241379,1.986137867,2008.391541,0.001951128,0.006341948,0.003212511,0.016605139,0.017369452,73.38,33.45454545,5.330296916,43.96461952,0.004031995,0.033256142
36005021100,BX,3631.302359,1086.500243,654.7374209,2037.292608,1587.080683,456.987846,6462.123748,179,10.05083799,3.654524189,449.6491298,0.000421231,0.012436046,0.008126125,0.031984606,0.022342977,98.36,64.36363636,11.8902319,195.7880462,0.002314175,0.038105887
36081050500,QN,3658.325811,1216.585453,1400.672454,7009.392173,2074.665603,1133.739226,8099.829553,80,7.81125,2.85781158,1758.317672,0.000397903,0.006982201,0.001969108,0.020212979,0.010728237,31.91,33.09090909,4.033320638,40.71577764,0.0026853,0.027107708
36005022800,BX,4571.138525,1536.663258,373.9767782,5888.719709,898.7184263,1525.977412,1525.977412,126,9.43015873,3.255672461,651.9874841,0.000186103,0.005484802,0.002144964,0.018210436,0.01101492,88.26,52.36363636,14.77606011,210.4590183,0.002423894,0.034524117
36005023000,BX,5563.504235,3171.667954,1344.998313,4242.79361,673.9719719,829.2812476,829.2812476,156,12.96410256,5.99048653,826.4555293,8.40879E-06,0.005417131,0.002785137,0.015580136,0.009959611,88.28,55.18181818,6.864468431,97.7722936,0.002423894,0.034524115
36005027700,BX,3708.985135,1128.254284,919.9897656,6119.750969,969.0105957,517.1859099,3015.309047,183,10.32185792,4.495182139,791.9573619,0.000373605,0.011154796,0.000762765,0.021070751,0.013396867,95.56,53.09090909,15.92226068,173.9824564,0.003260754,0.035630239
36005027300,BX,2724.148621,1256.591595,567.914117,4571.049989,1861.022577,492.8281261,4738.177527,166,14.15301205,6.833932048,608.4932648,0.000747384,0.011112914,0.001573126,0.021439569,0.015619447,99.71,56.81818182,25.06867618,298.3890922,0.00317526,0.037794692
36005042000,BX,434.7309598,3041.889106,351.1289709,1025.899108,689.8611936,516.6270385,4028.005937,101,9.597029703,3.309061965,358.6813462,0.00145038,0.008406439,0.009833003,0.013033267,0.009000808,96.24,73.81818182,9.146552928,141.1902359,0.002407621,0.037165106
36005040800,BX,1441.485687,1758.373931,957.5458316,1297.124562,746.2261992,736.9783754,4633.456547,80,8.11375,2.846305344,1071.63066,0.001270473,0.008229649,0.011525209,0.011981554,0.0095538,91.04,56.36363636,11.063888,170.774991,0.00240781,0.037165395
36005021302,BX,2606.842735,1464.345637,995.5812367,3279.671376,1311.471848,575.2407334,6002.697153,113,12.0079646,4.971744118,1310.371906,0.00084543,0.011042333,0.007009629,0.030358196,0.022286365,96.58,69.72727273,13.9776207,230.1595887,0.002314176,0.038105892
36047025700,BK,1861.158088,2761.911851,1225.300265,941.7794149,1078.455643,36.26643239,10864.51289,110,12.97818182,4.252411767,1744.110755,0.00252155,0.0087152,0.014205276,0.027794702,0.023027677,76.27,26.72727273,3.811789613,47.65966626,0.001784546,0.022312578
36081157101,QN,6380.645307,3817.478441,1532.285685,20450.67717,20137.24411,1902.328678,4629.437395,913,8.044249726,3.254967915,1343.915967,1.20392E-05,0.008172228,1.24071E-07,0.007917722,0,33.17,44.54545455,13.62239138,220.677385,0.001610593,0.026090965
36005026701,BX,3556.420912,490.0550497,300.3849475,2850.58173,1261.910925,634.2303642,5076.719507,66,12.0030303,4.353388413,424.7694528,0.000451692,0.010199839,0.005685424,0.028962865,0.023403169,88.86,40.45454545,12.59283402,181.9274472,0.002972111,0.042937797
36081063301,QN,10965.12545,8195.258927,805.8762021,6694.241306,4869.451439,287.2746819,1706.4427,86,9.701162791,3.565999379,2423.531327,0,0.002110588,2.13555E-05,0.008660664,9.39692E-05,16.2,49.36363636,2.158427023,38.04845194,0.001351551,0.023824954
36081063302,QN,10200.29176,7422.013708,1016.754936,7629.407787,5263.820315,929.2739161,1193.318116,76,9.953947368,3.51296421,2134.698783,0,0.001999456,0,0.006446001,2.96559E-05,7.34,63.18181818,1.930897887,34.04548428,0.001351223,0.023824692
36005024400,BX,3238.502287,2472.084464,558.3812785,4384.399936,3080.024162,997.9373277,3276.160796,108,10.29722222,4.810006282,910.3452035,0.00160907,0.008861816,0.001767776,0.018559531,0.00381603,71.76,55.09090909,5.519207836,78.61141972,0.002423895,0.034524119
36081085500,QN,2713.452528,950.8705248,526.5815976,9830.269539,1772.046521,473.5995501,3768.49546,66,13.62272727,3.635076783,1384.095582,0.000935953,0.017142507,0.006065608,0.051789362,0.012179633,72.32,48.18181818,20.03645255,153.7229848,0.002888762,0.02216306
36081086300,QN,2432.280322,856.4260981,1208.079705,10931.52281,2860.21905,1332.921008,4900.438317,77,9.194805195,5.002496643,1286.224804,0.000896583,0.015207904,0.005294999,0.039841279,0.008279519,69.88,47.72727273,23.12904744,152.516534,0.003579794,0.023605716
36081086500,QN,3737.847319,844.8492917,591.1463506,9627.256699,1754.600019,31.42401943,4453.451611,82,13.29878049,5.040392252,617.0501366,0.000376371,0.01865452,0.004313221,0.049534516,0.011975998,77.24,63.63636364,24.05427299,121.0705103,0.005476838,0.027566145
36081116300,QN,3612.846308,562.8568053,652.939234,11386.72942,3536.769433,1272.854211,6019.018845,136,10.10882353,4.460899603,667.0681688,0.000576783,0.014228753,0.003591815,0.031806663,0.005635284,87.88,63.63636364,44.15652855,240.7789167,0.004793891,0.026140367
36081104700,QN,7158.822926,2588.156884,941.400366,12645.11503,6155.511519,275.1320951,7139.572499,571,8.595096322,3.57526254,1114.86007,0,0.007469849,7.61787E-05,0.007249306,0.000167588,80.98,62.09090909,31.19295392,175.4211874,0.004668206,0.026252797
36081115900,QN,4997.913057,1359.516726,1406.543094,11489.98229,4177.060396,1460.751413,6125.213462,129,9.611627907,2.599027099,1445.948996,4.86301E-05,0.013127088,0.001154914,0.021468167,0.002862988,77.03,52,22.43860588,112.938498,0.005476838,0.027566145
36005036300,BX,3881.876031,3881.876031,156.7877009,1465.175024,1758.270903,284.4030081,903.4530839,388,12.07706186,5.272361226,512.5374103,0.000347064,0.005132876,0.008252783,0.022217981,0.010284514,98.71,66.90909091,17.29540524,258.9029747,0.002235993,0.033471619
36005022703,BX,231.6405598,1974.395129,544.4089735,2594.097307,700.8405994,446.6223694,3609.597699,72,16.12777778,6.277059108,2206.520961,0.001506375,0.007736876,0.012139245,0.02980981,0.026717106,91.6,35.90909091,4.438112732,60.46658618,0.002556517,0.034830983
36005022702,BX,741.3448379,2641.410604,565.133081,2728.899477,379.988686,92.7340343,4404.219074,52,14.03461538,4.793004895,1593.233979,0.00143489,0.008787658,0.010326014,0.02995482,0.027278729,92.26,56.18181818,3.742165428,61.61341811,0.002314264,0.038103536
36085017009,SI,9742.534567,21162.37986,3577.030372,37056.48914,51623.29611,1708.29948,8631.824207,437,7.786956522,2.458777411,3727.85893,0,0.000477273,0,0.001746362,0.001796576,14.81,55.90909091,4.009969539,121.4545011,0.000872112,0.026414637
36081035700,QN,9303.601839,530.8972409,2229.897459,2456.31824,6874.711083,651.464164,5996.286152,368,8.802445652,3.097950364,1971.255515,0,0.004433138,0.002876123,0.002839219,0,90.73,68.81818182,21.73647484,213.1846571,0.005516872,0.054107781
36061015001,MN,2331.714866,2281.212275,1039.068208,1811.78498,1054.868495,547.6563799,547.6563799,38,11.11315789,3.475487215,634.2105974,0.001429058,0.009911309,0.003795476,0.029172932,0.031954532,13.44,42.36363636,1.607070205,27.88739473,0.000755913,0.013117307
36005009800,BX,5556.251962,1901.052524,1522.171063,5023.380598,3244.604555,606.2452154,4301.828223,229,9.655021834,4.369575196,1988.356222,5.44237E-06,0.007164492,0.000418463,0.014932438,0.001706529,84.67,48.90909091,11.60193551,185.7070326,0.002405045,0.038496483
36081009600,QN,8679.980346,8143.301449,1168.027837,11071.70843,1245.238174,1517.035348,7616.98088,108,10.93518519,4.160951428,1062.218867,0,0.008854596,0.002073729,0.016560389,0.014393188,62.99,38.90909091,6.85805047,113.061783,0.001838619,0.03031147
36081004500,QN,2838.529549,3211.731501,864.6801839,5524.905748,2471.645131,600.8956709,9487.305743,315,10.96888889,5.77963014,1001.835439,0.000726132,0.00870459,0.003376257,0.020903192,0.007510934,44.83,58.45454545,5.24634043,78.02739039,0.001518038,0.02257737
36081005300,QN,2487.512713,4016.025508,610.61563,7430.908455,529.4889117,1849.606775,10444.73723,125,11.6,4.156863737,592.5038923,0.000659003,0.012540618,0.002974285,0.027091836,0.019700119,34,28.72727273,7.174249383,106.7006545,0.001518038,0.022577371
36047048000,BK,7597.527032,4032.881283,451.4120063,3403.758276,713.4452353,956.5946751,7715.041286,66,11.01060606,4.102049349,152.3128935,0,0.005756069,0.004113569,0.029228205,0.017537689,93.09,64.54545455,10.45156744,144.5699474,0.002691622,0.037231508
36047048200,BK,8494.112711,3067.647714,694.7585213,3531.743217,2026.210045,727.0970356,6625.877445,122,11.23688525,3.54233431,1631.727607,0,0.006427499,0.004449144,0.037184344,0.01415257,88.71,61.63636364,13.76108562,191.2990382,0.002589591,0.035999066
36047048400,BK,7293.991727,2559.758588,657.3797972,3549.823403,1427.218403,1050.141046,6242.622305,94,11.44574468,3.124226008,1554.977547,0,0.006949417,0.00484524,0.035494329,0.015998006,71.89,54.09090909,10.67290815,155.8701933,0.001868834,0.027292977
36047117400,BK,13040.6961,5654.763657,507.7506165,2681.761813,488.2783487,1166.241925,1166.241925,161,11.69378882,4.521499882,590.4640715,0,0.005964954,0.007657665,0.01248583,0.014925319,82.07,39.36363636,11.12812303,125.5571491,0.002492301,0.028120302
36047117601,BK,13315.23844,6266.09659,1304.626502,3363.584362,1010.446593,1458.25762,1458.25762,62,13.39032258,5.896476016,1537.849482,0,0.006523037,0.005475415,0.011238626,0.013723831,84.69,35,8.052622754,90.85668382,0.0024923,0.028120298
36005021001,BX,2745.708038,3253.361736,762.5680633,3125.170644,2847.291902,1318.451702,3753.114662,380,13.21973684,5.555320722,521.6155367,0.001062763,0.014658543,0.00280318,0.025590073,0.004893147,80.17,61.90909091,21.39097595,304.6771898,0.002423907,0.034524327
36005023800,BX,3690.812072,3546.360615,1091.484866,3035.861846,2727.289777,1039.680156,2625.467283,124,10.6483871,3.728019241,1104.928209,0.000593397,0.010570799,0.002688135,0.019569613,0.005032744,81.02,48.45454545,5.545891765,78.99154837,0.002423904,0.034524278
36005022200,BX,2367.015592,3015.727776,67.18415429,2996.678465,953.0445869,487.2383898,5656.953017,186,14.02634409,4.200245111,204.3224525,0.00079279,0.017050067,0.002494971,0.029060122,0.006946954,89,45.18181818,7.858288563,111.9271197,0.002423901,0.034524096
36047003600,BK,5118.610634,7303.602191,965.0305858,6856.830474,2089.896126,1351.298417,17210.63883,94,8.90106383,3.445255259,1103.347955,0.000107437,0.006813875,0.002298313,0.019831653,0.007763053,59.09,39.54545455,6.49630605,77.28994037,0.001720876,0.020474156
36047006800,BK,4394.636755,7220.622768,118.2725816,5687.228015,795.5631964,1016.598437,16044.95932,100,10.982,4.426079278,444.514233,0.00028674,0.010741977,0.003636559,0.028911824,0.01194729,86.72,47,8.512806715,102.3356691,0.001726035,0.020749325
36081144700,QN,11939.41703,2795.294204,1141.689814,17829.34218,15992.21566,0,2948.933403,261,10.53448276,4.720629707,1573.752031,0,0.002329759,0,0.007957273,0,69.46,49.90909091,6.016778833,53.94597148,0.002034758,0.01824348
36081005700,QN,4117.965328,5712.941814,1259.723748,8659.66795,1175.567504,1225.568581,12170.52032,155,14.47419355,4.167699523,524.606935,0.000217161,0.01160538,0.002779728,0.023317111,0.025453356,68.65,26.63636364,6.419040407,98.91015893,0.001444104,0.022252004
36081005900,QN,3117.819007,4721.486559,454.7888407,8669.821753,821.2090727,1470.268947,11166.75692,90,12.29444444,3.799419267,611.5733008,0.000654566,0.014014144,0.002865713,0.029507539,0.022486817,47.61,29.81818182,6.351649431,92.46992334,0.00151917,0.0221167
36081054800,QN,12043.18382,1011.269709,1496.212635,9956.554764,9741.98502,1806.076381,1959.685865,87,10.00229885,5.970060516,1351.74784,0,0.004650872,0.002183684,0.008419423,0,34.98,45.63636364,5.003923218,84.29374288,0.002167139,0.036506602
36081047300,QN,823.5126939,4012.991464,223.2930926,5664.837713,370.3634931,1708.638514,7175.942654,137,10.21459854,3.258259643,1737.747341,0.001700162,0.006092059,0.003436663,0.031288073,0.017874701,64.07,36.45454545,13.86489454,168.4259001,0.003182942,0.038665266
36005030000,BX,3843.398173,2658.148332,600.0985205,1109.614898,868.8542408,1200.695846,1200.695846,300,11.21733333,5.346736531,690.1084116,0.000780822,0.002008057,0.001326808,0.011665982,0.01042868,51.72,52.54545455,16.88317885,247.2607398,0.002812457,0.041189529
36081015500,QN,3584.478329,5037.075186,492.4947878,10282.85552,1375.329239,259.2242961,11207.5934,54,12.22592593,3.017882876,703.5046615,0.000424881,0.013403762,0.003726462,0.02879006,0.020367908,30.93,25.63636364,3.754968318,49.77039826,0.001523932,0.020199025
36081015700,QN,4879.50799,6477.22821,734.6888199,9910.836629,816.4312787,33.31080417,12892.25305,107,15.82523364,3.902154544,978.9627348,6.17391E-05,0.00979341,0.002918671,0.02011026,0.024851799,56.08,25.90909091,1.418903938,26.23886952,0.001096525,0.020277333
36081015900,QN,4870.032626,6415.281951,706.4261009,10509.44512,746.6822975,1013.87004,12706.16567,124,14.09274194,3.646117735,1483.171401,4.17654E-05,0.009336974,0.003493596,0.021514633,0.021671774,47.03,36.81818182,4.84997681,75.94575861,0.001292638,0.020241407
36047119800,BK,9269.122711,1098.436414,767.7759878,971.6133088,879.2013998,798.9738567,2244.352572,262,10.23015267,3.313233534,1893.538124,0,0.003406377,0.012295992,0.013386698,0.024200165,94.88,61.45454545,7.147342003,80.90530057,0.002369023,0.026816474
36061010601,MN,2478.869773,3921.826479,425.8751992,2366.236254,2070.731203,411.5384885,4075.583724,109,12.96055046,4.145256511,960.0345528,0.002360307,0.005655007,0.004568401,0.030501213,0.033672892,9.48,56,7.342914009,95.45696299,0.001027844,0.013361837
36047026100,BK,2765.175509,2717.630717,754.1681688,1148.421192,1232.2649,707.0166738,9784.873914,126,12.48412698,4.211515883,1034.977945,0.001544855,0.007524433,0.019476608,0.018554438,0.014998451,42.1,42.27272727,7.836559121,94.81866592,0.001639105,0.019832392
36005030200,BX,7506.477875,2519.716416,212.7063729,3922.887646,4446.597758,1054.418996,1054.418996,832,11.190625,6.064699984,301.2291285,0,0.002826129,0.000424961,0.005815137,0.001365789,80.64,72.90909091,37.21755927,401.6688027,0.004039679,0.043598047
36047110600,BK,7836.322805,2397.75405,846.5364688,3030.199387,3279.579719,633.1328187,9256.772091,263,14.07186312,6.582057437,752.9429797,0,0.008567601,0.004309549,0.012827958,0.003506469,94.44,73.27272727,9.459508188,107.0781772,0.002369023,0.026816473
36047013500,BK,2132.794671,5180.752186,1098.175287,2013.59123,1557.984515,75.23591475,3172.126134,103,13.62330097,7.51670302,1383.237958,0.001085461,0.009283427,0.003785145,0.019468482,0.025141271,21.37,20.63636364,2.552798739,41.06676232,0.000651224,0.010476215
36047036700,BK,8527.912386,1790.261334,1059.608286,1820.670604,348.3682907,185.2894778,3701.370021,182,11.14450549,6.118692267,1426.884269,0,0.005194353,0.014232116,0.0161783,0.023654246,68.61,59.27272727,2.702672057,29.72383114,0.002027511,0.022298448
36047051100,BK,3407.724822,3714.223798,454.5535184,2062.523437,709.5666581,328.9809392,14039.96472,141,12.91843972,5.483684929,558.3081886,0.000935744,0.013138015,0.00880897,0.02909208,0.038560784,82.59,43.54545455,7.605304747,95.09918539,0.001784445,0.022313277
36061012100,MN,3869.215584,10654.31266,100.3514879,1633.243479,1030.489244,194.1833991,3974.292093,161,15.30248447,5.528120728,742.5347321,0.000305595,0.013052595,0.011959751,0.031381503,0.115979235,66.41,34,14.71503546,203.0674893,0.001857959,0.025639835
