Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"36005005600","14000US36005005600","Census Tract 56","Census Tract 56, Bronx County, New York","ny","140","00","ACSSF","0003515",,,,,"36","005",,,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384,289,714,32,12,0,1299,38
"36005005902","14000US36005005902","Census Tract 59.02","Census Tract 59.02, Bronx County, New York","ny","140","00","ACSSF","0003516",,,,,"36","005",,,,"005902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532,513,675,0,39,0,1215,90
"36005006000","14000US36005006000","Census Tract 60","Census Tract 60, Bronx County, New York","ny","140","00","ACSSF","0003517",,,,,"36","005",,,,"006000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451,367,310,0,43,0,711,20
"36005006100","14000US36005006100","Census Tract 61","Census Tract 61, Bronx County, New York","ny","140","00","ACSSF","0003518",,,,,"36","005",,,,"006100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,255,2766,0,17,0,545,114
"36005006200","14000US36005006200","Census Tract 62","Census Tract 62, Bronx County, New York","ny","140","00","ACSSF","0003519",,,,,"36","005",,,,"006200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7184,883,2750,65,192,0,3164,130
"36005006300","14000US36005006300","Census Tract 63","Census Tract 63, Bronx County, New York","ny","140","00","ACSSF","0003520",,,,,"36","005",,,,"006300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497,991,1328,23,63,0,1879,213
"36005006400","14000US36005006400","Census Tract 64","Census Tract 64, Bronx County, New York","ny","140","00","ACSSF","0003521",,,,,"36","005",,,,"006400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,460,1420,0,101,0,1474,157
"36005006500","14000US36005006500","Census Tract 65","Census Tract 65, Bronx County, New York","ny","140","00","ACSSF","0003522",,,,,"36","005",,,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312,968,1845,0,103,0,2150,246
"36005006700","14000US36005006700","Census Tract 67","Census Tract 67, Bronx County, New York","ny","140","00","ACSSF","0003523",,,,,"36","005",,,,"006700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7256,471,2269,0,0,96,4225,195
"36005006800","14000US36005006800","Census Tract 68","Census Tract 68, Bronx County, New York","ny","140","00","ACSSF","0003524",,,,,"36","005",,,,"006800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294,262,925,43,349,0,1564,151
"36005006900","14000US36005006900","Census Tract 69","Census Tract 69, Bronx County, New York","ny","140","00","ACSSF","0003525",,,,,"36","005",,,,"006900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8090,1075,3320,38,37,0,3338,282
"36005007000","14000US36005007000","Census Tract 70","Census Tract 70, Bronx County, New York","ny","140","00","ACSSF","0003526",,,,,"36","005",,,,"007000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584,1013,1165,0,571,0,1648,187
"36005007100","14000US36005007100","Census Tract 71","Census Tract 71, Bronx County, New York","ny","140","00","ACSSF","0003527",,,,,"36","005",,,,"007100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722,340,1071,10,65,0,1132,104
"36005007200","14000US36005007200","Census Tract 72","Census Tract 72, Bronx County, New York","ny","140","00","ACSSF","0003528",,,,,"36","005",,,,"007200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5891,901,742,83,1893,0,1702,570
"36005007300","14000US36005007300","Census Tract 73","Census Tract 73, Bronx County, New York","ny","140","00","ACSSF","0003529",,,,,"36","005",,,,"007300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314,746,1142,0,0,102,2247,77
"36005007400","14000US36005007400","Census Tract 74","Census Tract 74, Bronx County, New York","ny","140","00","ACSSF","0003530",,,,,"36","005",,,,"007400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314,1456,1087,0,0,0,657,114
"36005007500","14000US36005007500","Census Tract 75","Census Tract 75, Bronx County, New York","ny","140","00","ACSSF","0003531",,,,,"36","005",,,,"007500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6112,730,2765,142,40,0,2217,218
"36005007600","14000US36005007600","Census Tract 76","Census Tract 76, Bronx County, New York","ny","140","00","ACSSF","0003532",,,,,"36","005",,,,"007600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458,1118,1318,13,335,0,2601,73
"36005007700","14000US36005007700","Census Tract 77","Census Tract 77, Bronx County, New York","ny","140","00","ACSSF","0003533",,,,,"36","005",,,,"007700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,314,743,39,14,0,872,40
"36005007800","14000US36005007800","Census Tract 78","Census Tract 78, Bronx County, New York","ny","140","00","ACSSF","0003534",,,,,"36","005",,,,"007800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7025,1555,1925,0,638,0,2759,148
"36005007900","14000US36005007900","Census Tract 79","Census Tract 79, Bronx County, New York","ny","140","00","ACSSF","0003535",,,,,"36","005",,,,"007900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054,633,2361,0,0,54,3889,117
"36005008300","14000US36005008300","Census Tract 83","Census Tract 83, Bronx County, New York","ny","140","00","ACSSF","0003536",,,,,"36","005",,,,"008300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,857,1634,28,362,0,3376,262
"36005008400","14000US36005008400","Census Tract 84","Census Tract 84, Bronx County, New York","ny","140","00","ACSSF","0003537",,,,,"36","005",,,,"008400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780,868,943,98,232,0,545,94
"36005008500","14000US36005008500","Census Tract 85","Census Tract 85, Bronx County, New York","ny","140","00","ACSSF","0003538",,,,,"36","005",,,,"008500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5972,523,1854,49,8,0,3378,160
"36005008600","14000US36005008600","Census Tract 86","Census Tract 86, Bronx County, New York","ny","140","00","ACSSF","0003539",,,,,"36","005",,,,"008600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982,1614,1556,0,19,0,643,150
"36005008700","14000US36005008700","Census Tract 87","Census Tract 87, Bronx County, New York","ny","140","00","ACSSF","0003540",,,,,"36","005",,,,"008700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150,649,1872,69,26,0,3426,108
"36005008900","14000US36005008900","Census Tract 89","Census Tract 89, Bronx County, New York","ny","140","00","ACSSF","0003541",,,,,"36","005",,,,"008900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,306,842,48,4,0,1886,114
"36005009000","14000US36005009000","Census Tract 90","Census Tract 90, Bronx County, New York","ny","140","00","ACSSF","0003542",,,,,"36","005",,,,"009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620,1524,1107,27,54,0,844,64
"36005009200","14000US36005009200","Census Tract 92","Census Tract 92, Bronx County, New York","ny","140","00","ACSSF","0003543",,,,,"36","005",,,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6091,1212,1227,0,1088,0,2060,504
"36005009300","14000US36005009300","Census Tract 93","Census Tract 93, Bronx County, New York","ny","140","00","ACSSF","0003544",,,,,"36","005",,,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6104,626,2275,12,1,0,3093,97
"36005009600","14000US36005009600","Census Tract 96","Census Tract 96, Bronx County, New York","ny","140","00","ACSSF","0003545",,,,,"36","005",,,,"009600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683,595,673,18,530,0,787,80
"36005009800","14000US36005009800","Census Tract 98","Census Tract 98, Bronx County, New York","ny","140","00","ACSSF","0003546",,,,,"36","005",,,,"009800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824,2079,1428,0,238,0,975,104
"36005011000","14000US36005011000","Census Tract 110","Census Tract 110, Bronx County, New York","ny","140","00","ACSSF","0003547",,,,,"36","005",,,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36005011502","14000US36005011502","Census Tract 115.02","Census Tract 115.02, Bronx County, New York","ny","140","00","ACSSF","0003548",,,,,"36","005",,,,"011502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,328,1899,0,9,43,1929,229
"36005011700","14000US36005011700","Census Tract 117","Census Tract 117, Bronx County, New York","ny","140","00","ACSSF","0003549",,,,,"36","005",,,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,164,608,24,0,0,718,72
"36005011800","14000US36005011800","Census Tract 118","Census Tract 118, Bronx County, New York","ny","140","00","ACSSF","0003550",,,,,"36","005",,,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400,3949,293,0,291,7,660,200
"36005011900","14000US36005011900","Census Tract 119","Census Tract 119, Bronx County, New York","ny","140","00","ACSSF","0003551",,,,,"36","005",,,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557,702,1622,37,32,0,2964,200
"36005012101","14000US36005012101","Census Tract 121.01","Census Tract 121.01, Bronx County, New York","ny","140","00","ACSSF","0003552",,,,,"36","005",,,,"012101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906,432,961,5,30,0,1324,154
"36005012102","14000US36005012102","Census Tract 121.02","Census Tract 121.02, Bronx County, New York","ny","140","00","ACSSF","0003553",,,,,"36","005",,,,"012102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,241,288,0,0,0,906,74
"36005012300","14000US36005012300","Census Tract 123","Census Tract 123, Bronx County, New York","ny","140","00","ACSSF","0003554",,,,,"36","005",,,,"012300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4095,308,1414,4,35,0,2134,200
"36005012500","14000US36005012500","Census Tract 125","Census Tract 125, Bronx County, New York","ny","140","00","ACSSF","0003555",,,,,"36","005",,,,"012500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4195,383,1455,25,119,0,1973,240
"36005012701","14000US36005012701","Census Tract 127.01","Census Tract 127.01, Bronx County, New York","ny","140","00","ACSSF","0003556",,,,,"36","005",,,,"012701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,414,376,23,65,0,940,14
"36005012901","14000US36005012901","Census Tract 129.01","Census Tract 129.01, Bronx County, New York","ny","140","00","ACSSF","0003557",,,,,"36","005",,,,"012901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,526,1589,0,39,30,1875,88
"36005013000","14000US36005013000","Census Tract 130","Census Tract 130, Bronx County, New York","ny","140","00","ACSSF","0003558",,,,,"36","005",,,,"013000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,997,152,0,0,0,272,77
"36005013100","14000US36005013100","Census Tract 131","Census Tract 131, Bronx County, New York","ny","140","00","ACSSF","0003559",,,,,"36","005",,,,"013100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,734,2214,13,8,0,2001,106
"36005013200","14000US36005013200","Census Tract 132","Census Tract 132, Bronx County, New York","ny","140","00","ACSSF","0003560",,,,,"36","005",,,,"013200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7191,3946,1921,0,139,0,1185,0
"36005013300","14000US36005013300","Census Tract 133","Census Tract 133, Bronx County, New York","ny","140","00","ACSSF","0003561",,,,,"36","005",,,,"013300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995,798,2433,109,229,0,2312,114
"36005013500","14000US36005013500","Census Tract 135","Census Tract 135, Bronx County, New York","ny","140","00","ACSSF","0003562",,,,,"36","005",,,,"013500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541,561,1506,12,0,130,1144,188
"36005013800","14000US36005013800","Census Tract 138","Census Tract 138, Bronx County, New York","ny","140","00","ACSSF","0003563",,,,,"36","005",,,,"013800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597,1807,195,0,159,0,390,46
"36005014100","14000US36005014100","Census Tract 141","Census Tract 141, Bronx County, New York","ny","140","00","ACSSF","0003564",,,,,"36","005",,,,"014100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5865,479,2677,28,14,0,2478,189
"36005014300","14000US36005014300","Census Tract 143","Census Tract 143, Bronx County, New York","ny","140","00","ACSSF","0003565",,,,,"36","005",,,,"014300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,61,945,39,0,0,337,17
"36005014400","14000US36005014400","Census Tract 144","Census Tract 144, Bronx County, New York","ny","140","00","ACSSF","0003566",,,,,"36","005",,,,"014400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5513,1413,2214,0,222,0,1488,176
"36005014500","14000US36005014500","Census Tract 145","Census Tract 145, Bronx County, New York","ny","140","00","ACSSF","0003567",,,,,"36","005",,,,"014500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8004,507,3803,46,6,0,3396,246
"36005014701","14000US36005014701","Census Tract 147.01","Census Tract 147.01, Bronx County, New York","ny","140","00","ACSSF","0003568",,,,,"36","005",,,,"014701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7120,775,3349,0,3,0,2505,488
"36005014702","14000US36005014702","Census Tract 147.02","Census Tract 147.02, Bronx County, New York","ny","140","00","ACSSF","0003569",,,,,"36","005",,,,"014702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348,493,2238,48,0,0,2510,59
"36005014900","14000US36005014900","Census Tract 149","Census Tract 149, Bronx County, New York","ny","140","00","ACSSF","0003570",,,,,"36","005",,,,"014900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769,637,1752,0,0,0,2103,277
"36005015100","14000US36005015100","Census Tract 151","Census Tract 151, Bronx County, New York","ny","140","00","ACSSF","0003571",,,,,"36","005",,,,"015100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5029,431,2436,0,0,0,2050,112
"36005015200","14000US36005015200","Census Tract 152","Census Tract 152, Bronx County, New York","ny","140","00","ACSSF","0003572",,,,,"36","005",,,,"015200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586,1217,191,0,121,0,1003,54
"36005015300","14000US36005015300","Census Tract 153","Census Tract 153, Bronx County, New York","ny","140","00","ACSSF","0003573",,,,,"36","005",,,,"015300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4885,190,2784,0,111,0,1705,95
"36005015500","14000US36005015500","Census Tract 155","Census Tract 155, Bronx County, New York","ny","140","00","ACSSF","0003574",,,,,"36","005",,,,"015500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884,221,704,0,59,0,1806,94
"36005015700","14000US36005015700","Census Tract 157","Census Tract 157, Bronx County, New York","ny","140","00","ACSSF","0003575",,,,,"36","005",,,,"015700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427,607,1011,0,109,0,2650,50
"36005015800","14000US36005015800","Census Tract 158","Census Tract 158, Bronx County, New York","ny","140","00","ACSSF","0003576",,,,,"36","005",,,,"015800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,483,70,0,30,0,412,87
"36005015900","14000US36005015900","Census Tract 159","Census Tract 159, Bronx County, New York","ny","140","00","ACSSF","0003577",,,,,"36","005",,,,"015900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,354,179,31,19,0,1351,37
"36005016000","14000US36005016000","Census Tract 160","Census Tract 160, Bronx County, New York","ny","140","00","ACSSF","0003578",,,,,"36","005",,,,"016000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,2451,87,0,130,0,1156,46
"36005016100","14000US36005016100","Census Tract 161","Census Tract 161, Bronx County, New York","ny","140","00","ACSSF","0003579",,,,,"36","005",,,,"016100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4361,317,1624,0,0,11,2337,72
"36005016200","14000US36005016200","Census Tract 162","Census Tract 162, Bronx County, New York","ny","140","00","ACSSF","0003580",,,,,"36","005",,,,"016200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,1176,81,43,10,0,583,73
"36005016300","14000US36005016300","Census Tract 163","Census Tract 163, Bronx County, New York","ny","140","00","ACSSF","0003581",,,,,"36","005",,,,"016300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36005016400","14000US36005016400","Census Tract 164","Census Tract 164, Bronx County, New York","ny","140","00","ACSSF","0003582",,,,,"36","005",,,,"016400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,829,38,0,0,0,112,14
"36005016500","14000US36005016500","Census Tract 165","Census Tract 165, Bronx County, New York","ny","140","00","ACSSF","0003583",,,,,"36","005",,,,"016500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,176,459,0,6,0,269,55
"36005016600","14000US36005016600","Census Tract 166","Census Tract 166, Bronx County, New York","ny","140","00","ACSSF","0003584",,,,,"36","005",,,,"016600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364,1162,249,0,120,0,689,144
"36005016700","14000US36005016700","Census Tract 167","Census Tract 167, Bronx County, New York","ny","140","00","ACSSF","0003585",,,,,"36","005",,,,"016700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,410,1929,18,0,0,1127,141
"36005016900","14000US36005016900","Census Tract 169","Census Tract 169, Bronx County, New York","ny","140","00","ACSSF","0003586",,,,,"36","005",,,,"016900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,223,794,0,4,0,478,14
"36005017100","14000US36005017100","Census Tract 171","Census Tract 171, Bronx County, New York","ny","140","00","ACSSF","0003587",,,,,"36","005",,,,"017100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36005017300","14000US36005017300","Census Tract 173","Census Tract 173, Bronx County, New York","ny","140","00","ACSSF","0003588",,,,,"36","005",,,,"017300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689,561,2291,0,154,0,2340,343
"36005017500","14000US36005017500","Census Tract 175","Census Tract 175, Bronx County, New York","ny","140","00","ACSSF","0003589",,,,,"36","005",,,,"017500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7223,669,2951,446,18,0,2985,154
"36005017701","14000US36005017701","Census Tract 177.01","Census Tract 177.01, Bronx County, New York","ny","140","00","ACSSF","0003590",,,,,"36","005",,,,"017701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812,599,2054,0,0,0,2128,31
"36005017702","14000US36005017702","Census Tract 177.02","Census Tract 177.02, Bronx County, New York","ny","140","00","ACSSF","0003591",,,,,"36","005",,,,"017702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5786,664,2114,0,128,0,2574,306
"36005017901","14000US36005017901","Census Tract 179.01","Census Tract 179.01, Bronx County, New York","ny","140","00","ACSSF","0003592",,,,,"36","005",,,,"017901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5006,618,1505,297,76,0,2404,106
"36005017902","14000US36005017902","Census Tract 179.02","Census Tract 179.02, Bronx County, New York","ny","140","00","ACSSF","0003593",,,,,"36","005",,,,"017902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701,485,1174,41,21,0,1916,64
"36005018101","14000US36005018101","Census Tract 181.01","Census Tract 181.01, Bronx County, New York","ny","140","00","ACSSF","0003594",,,,,"36","005",,,,"018101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,157,1479,85,0,0,1351,35
"36005018102","14000US36005018102","Census Tract 181.02","Census Tract 181.02, Bronx County, New York","ny","140","00","ACSSF","0003595",,,,,"36","005",,,,"018102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5791,836,2459,0,206,0,2236,54
"36005018301","14000US36005018301","Census Tract 183.01","Census Tract 183.01, Bronx County, New York","ny","140","00","ACSSF","0003596",,,,,"36","005",,,,"018301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,394,1482,9,90,0,1890,157
"36005018302","14000US36005018302","Census Tract 183.02","Census Tract 183.02, Bronx County, New York","ny","140","00","ACSSF","0003597",,,,,"36","005",,,,"018302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814,402,1276,0,22,0,1971,143
"36005018400","14000US36005018400","Census Tract 184","Census Tract 184, Bronx County, New York","ny","140","00","ACSSF","0003598",,,,,"36","005",,,,"018400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018,2734,97,0,52,19,1015,101
"36005018500","14000US36005018500","Census Tract 185","Census Tract 185, Bronx County, New York","ny","140","00","ACSSF","0003599",,,,,"36","005",,,,"018500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8625,756,4420,160,0,0,2928,361
"36005018900","14000US36005018900","Census Tract 189","Census Tract 189, Bronx County, New York","ny","140","00","ACSSF","0003600",,,,,"36","005",,,,"018900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8259,1485,2535,16,46,0,4016,161
"36005019300","14000US36005019300","Census Tract 193","Census Tract 193, Bronx County, New York","ny","140","00","ACSSF","0003601",,,,,"36","005",,,,"019300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5942,640,2740,26,86,0,2367,83
"36005019400","14000US36005019400","Census Tract 194","Census Tract 194, Bronx County, New York","ny","140","00","ACSSF","0003602",,,,,"36","005",,,,"019400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334,869,239,51,69,3,931,172
"36005019500","14000US36005019500","Census Tract 195","Census Tract 195, Bronx County, New York","ny","140","00","ACSSF","0003603",,,,,"36","005",,,,"019500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7418,1025,2931,5,15,0,2796,646
"36005019700","14000US36005019700","Census Tract 197","Census Tract 197, Bronx County, New York","ny","140","00","ACSSF","0003604",,,,,"36","005",,,,"019700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7165,973,1779,56,470,0,3761,126
"36005019900","14000US36005019900","Census Tract 199","Census Tract 199, Bronx County, New York","ny","140","00","ACSSF","0003605",,,,,"36","005",,,,"019900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,1517,2934,0,0,0,3456,555
"36005020000","14000US36005020000","Census Tract 200","Census Tract 200, Bronx County, New York","ny","140","00","ACSSF","0003606",,,,,"36","005",,,,"020000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548,555,511,52,1147,17,1906,360
"36005020100","14000US36005020100","Census Tract 201","Census Tract 201, Bronx County, New York","ny","140","00","ACSSF","0003607",,,,,"36","005",,,,"020100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254,563,1587,0,18,0,2005,81
"36005020200","14000US36005020200","Census Tract 202","Census Tract 202, Bronx County, New York","ny","140","00","ACSSF","0003608",,,,,"36","005",,,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252,551,342,7,312,0,897,143
"36005020400","14000US36005020400","Census Tract 204","Census Tract 204, Bronx County, New York","ny","140","00","ACSSF","0003609",,,,,"36","005",,,,"020400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091,732,340,0,556,0,1261,202
"36005020501","14000US36005020501","Census Tract 205.01","Census Tract 205.01, Bronx County, New York","ny","140","00","ACSSF","0003610",,,,,"36","005",,,,"020501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7041,480,2074,39,23,0,4093,332
"36005020502","14000US36005020502","Census Tract 205.02","Census Tract 205.02, Bronx County, New York","ny","140","00","ACSSF","0003611",,,,,"36","005",,,,"020502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163,121,780,0,6,0,1181,75
"36005020601","14000US36005020601","Census Tract 206.01","Census Tract 206.01, Bronx County, New York","ny","140","00","ACSSF","0003612",,,,,"36","005",,,,"020601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336,527,236,0,650,0,833,90
"36005020900","14000US36005020900","Census Tract 209","Census Tract 209, Bronx County, New York","ny","140","00","ACSSF","0003613",,,,,"36","005",,,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4499,482,1879,0,0,0,2018,120
"36005021001","14000US36005021001","Census Tract 210.01","Census Tract 210.01, Bronx County, New York","ny","140","00","ACSSF","0003614",,,,,"36","005",,,,"021001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8825,1015,4707,87,679,19,1812,506
"36005021002","14000US36005021002","Census Tract 210.02","Census Tract 210.02, Bronx County, New York","ny","140","00","ACSSF","0003615",,,,,"36","005",,,,"021002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7710,956,4123,0,1292,0,951,388
"36005021100","14000US36005021100","Census Tract 211","Census Tract 211, Bronx County, New York","ny","140","00","ACSSF","0003616",,,,,"36","005",,,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138,255,2240,19,32,0,2359,233
"36005021200","14000US36005021200","Census Tract 212","Census Tract 212, Bronx County, New York","ny","140","00","ACSSF","0003617",,,,,"36","005",,,,"021200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4960,722,2186,47,1014,0,768,223
"36005021301","14000US36005021301","Census Tract 213.01","Census Tract 213.01, Bronx County, New York","ny","140","00","ACSSF","0003618",,,,,"36","005",,,,"021301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,191,321,38,0,13,781,17
"36005021302","14000US36005021302","Census Tract 213.02","Census Tract 213.02, Bronx County, New York","ny","140","00","ACSSF","0003619",,,,,"36","005",,,,"021302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040,460,3185,0,41,44,2198,112
